corpus,framework,language,label,model,precision,recall,f1,support
fas.rst.prstc,rst,fas,explanation,XLMR frozen + TSV feat,0.0,0.0,0.0,45
fas.rst.prstc,rst,fas,frame,XLMR frozen + TSV feat,0.5,0.03225806451612903,0.06060606060606061,31
fas.rst.prstc,rst,fas,mode,XLMR frozen + TSV feat,0.0,0.0,0.0,7
fas.rst.prstc,rst,fas,organization,XLMR frozen + TSV feat,0.0,0.0,0.0,16
fas.rst.prstc,rst,fas,purpose,XLMR frozen + TSV feat,0.0,0.0,0.0,11
fas.rst.prstc,rst,fas,temporal,XLMR frozen + TSV feat,0.0,0.0,0.0,20
fas.rst.prstc,rst,fas,attribution,XLMR finetune + TSV feat,1.0,1.0,1.0,39
fas.rst.prstc,rst,fas,causal,XLMR finetune + TSV feat,1.0,1.0,1.0,35
fas.rst.prstc,rst,fas,comment,XLMR finetune + TSV feat,1.0,1.0,1.0,36
fas.rst.prstc,rst,fas,concession,XLMR finetune + TSV feat,1.0,1.0,1.0,5
fas.rst.prstc,rst,fas,condition,XLMR finetune + TSV feat,1.0,1.0,1.0,15
fas.rst.prstc,rst,fas,conjunction,XLMR finetune + TSV feat,1.0,1.0,1.0,125
fas.rst.prstc,rst,fas,contrast,XLMR finetune + TSV feat,1.0,1.0,1.0,54
fas.rst.prstc,rst,fas,elaboration,XLMR finetune + TSV feat,1.0,1.0,1.0,153
fas.rst.prstc,rst,fas,explanation,XLMR finetune + TSV feat,1.0,1.0,1.0,45
fas.rst.prstc,rst,fas,frame,XLMR finetune + TSV feat,1.0,1.0,1.0,31
fas.rst.prstc,rst,fas,mode,XLMR finetune + TSV feat,1.0,1.0,1.0,7
fas.rst.prstc,rst,fas,organization,XLMR finetune + TSV feat,1.0,1.0,1.0,16
fas.rst.prstc,rst,fas,purpose,XLMR finetune + TSV feat,1.0,1.0,1.0,11
fas.rst.prstc,rst,fas,temporal,XLMR finetune + TSV feat,1.0,1.0,1.0,20
fra.sdrt.annodis,sdrt,fra,alternation,Qwen3 finetune,0.0,0.0,0.0,5
fra.sdrt.annodis,sdrt,fra,attribution,Qwen3 finetune,0.4,0.2857142857142857,0.3333333333333333,14
fra.sdrt.annodis,sdrt,fra,causal,Qwen3 finetune,0.2727272727272727,0.09375,0.13953488372093023,32
fra.sdrt.annodis,sdrt,fra,comment,Qwen3 finetune,0.0,0.0,0.0,13
fra.sdrt.annodis,sdrt,fra,concession,Qwen3 finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,condition,Qwen3 finetune,0.6,0.5,0.5454545454545454,6
fra.sdrt.annodis,sdrt,fra,conjunction,Qwen3 finetune,0.3464052287581699,0.4274193548387097,0.38267148014440433,124
fra.sdrt.annodis,sdrt,fra,contrast,Qwen3 finetune,0.625,0.1724137931034483,0.2702702702702703,29
fra.sdrt.annodis,sdrt,fra,elaboration,Qwen3 finetune,0.46099290780141844,0.7065217391304348,0.5579399141630901,184
fra.sdrt.annodis,sdrt,fra,explanation,Qwen3 finetune,0.3333333333333333,0.03333333333333333,0.06060606060606061,30
fra.sdrt.annodis,sdrt,fra,frame,Qwen3 finetune,0.28125,0.1,0.14754098360655737,90
fra.sdrt.annodis,sdrt,fra,mode,Qwen3 finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,organization,Qwen3 finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,purpose,Qwen3 finetune,0.75,0.6,0.6666666666666666,20
fra.sdrt.annodis,sdrt,fra,query,Qwen3 finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,temporal,Qwen3 finetune,0.3068181818181818,0.36486486486486486,0.3333333333333333,74
fra.sdrt.annodis,sdrt,fra,alternation,XLMR finetune,1.0,0.6,0.75,5
fra.sdrt.annodis,sdrt,fra,attribution,XLMR finetune,0.5714285714285714,0.5714285714285714,0.5714285714285714,14
fra.sdrt.annodis,sdrt,fra,causal,XLMR finetune,0.2857142857142857,0.25,0.26666666666666666,32
fra.sdrt.annodis,sdrt,fra,comment,XLMR finetune,0.3333333333333333,0.07692307692307693,0.125,13
fra.sdrt.annodis,sdrt,fra,concession,XLMR finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,condition,XLMR finetune,0.8,0.6666666666666666,0.7272727272727273,6
fra.sdrt.annodis,sdrt,fra,conjunction,XLMR finetune,0.47107438016528924,0.4596774193548387,0.46530612244897956,124
fra.sdrt.annodis,sdrt,fra,contrast,XLMR finetune,0.52,0.4482758620689655,0.48148148148148145,29
fra.sdrt.annodis,sdrt,fra,elaboration,XLMR finetune,0.6017699115044248,0.7391304347826086,0.6634146341463415,184
fra.sdrt.annodis,sdrt,fra,explanation,XLMR finetune,0.0,0.0,0.0,30
fra.sdrt.annodis,sdrt,fra,frame,XLMR finetune,0.6981132075471698,0.4111111111111111,0.5174825174825175,90
fra.sdrt.annodis,sdrt,fra,mode,XLMR finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,organization,XLMR finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,purpose,XLMR finetune,0.8947368421052632,0.85,0.8717948717948718,20
fra.sdrt.annodis,sdrt,fra,query,XLMR finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,reformulation,XLMR finetune,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,temporal,XLMR finetune,0.42105263157894735,0.5405405405405406,0.47337278106508873,74
fra.sdrt.annodis,sdrt,fra,alternation,XLMR framework,1.0,0.8,0.8888888888888888,5
fra.sdrt.annodis,sdrt,fra,attribution,XLMR framework,0.6153846153846154,0.5714285714285714,0.5925925925925926,14
fra.sdrt.annodis,sdrt,fra,causal,XLMR framework,0.24242424242424243,0.25,0.24615384615384617,32
fra.sdrt.annodis,sdrt,fra,comment,XLMR framework,0.3333333333333333,0.07692307692307693,0.125,13
fra.sdrt.annodis,sdrt,fra,condition,XLMR framework,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
fra.sdrt.annodis,sdrt,fra,conjunction,XLMR framework,0.456,0.4596774193548387,0.4578313253012048,124
fra.sdrt.annodis,sdrt,fra,contrast,XLMR framework,0.5454545454545454,0.6206896551724138,0.5806451612903226,29
fra.sdrt.annodis,sdrt,fra,elaboration,XLMR framework,0.6339285714285714,0.7717391304347826,0.696078431372549,184
fra.sdrt.annodis,sdrt,fra,explanation,XLMR framework,0.1111111111111111,0.03333333333333333,0.05128205128205128,30
fra.sdrt.annodis,sdrt,fra,frame,XLMR framework,0.8461538461538461,0.36666666666666664,0.5116279069767442,90
fra.sdrt.annodis,sdrt,fra,purpose,XLMR framework,0.85,0.85,0.85,20
fra.sdrt.annodis,sdrt,fra,query,XLMR framework,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,temporal,XLMR framework,0.4090909090909091,0.6081081081081081,0.4891304347826087,74
fra.sdrt.annodis,sdrt,fra,alternation,XLMR frozen linear,0.0,0.0,0.0,5
fra.sdrt.annodis,sdrt,fra,attribution,XLMR frozen linear,0.0,0.0,0.0,14
fra.sdrt.annodis,sdrt,fra,causal,XLMR frozen linear,0.0,0.0,0.0,32
fra.sdrt.annodis,sdrt,fra,comment,XLMR frozen linear,0.0,0.0,0.0,13
fra.sdrt.annodis,sdrt,fra,condition,XLMR frozen linear,0.0,0.0,0.0,6
fra.sdrt.annodis,sdrt,fra,conjunction,XLMR frozen linear,0.2733333333333333,0.33064516129032256,0.29927007299270075,124
fra.sdrt.annodis,sdrt,fra,contrast,XLMR frozen linear,1.0,0.034482758620689655,0.06666666666666667,29
fra.sdrt.annodis,sdrt,fra,elaboration,XLMR frozen linear,0.363855421686747,0.8206521739130435,0.5041736227045075,184
fra.sdrt.annodis,sdrt,fra,explanation,XLMR frozen linear,0.0,0.0,0.0,30
fra.sdrt.annodis,sdrt,fra,frame,XLMR frozen linear,0.0,0.0,0.0,90
fra.sdrt.annodis,sdrt,fra,organization,XLMR frozen linear,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,purpose,XLMR frozen linear,0.0,0.0,0.0,20
fra.sdrt.annodis,sdrt,fra,query,XLMR frozen linear,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,reformulation,XLMR frozen linear,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,temporal,XLMR frozen linear,0.36,0.24324324324324326,0.2903225806451613,74
fra.sdrt.annodis,sdrt,fra,alternation,XLMR frozen + TSV feat,0.0,0.0,0.0,5
fra.sdrt.annodis,sdrt,fra,attribution,XLMR frozen + TSV feat,0.25,0.07142857142857142,0.1111111111111111,14
fra.sdrt.annodis,sdrt,fra,causal,XLMR frozen + TSV feat,0.5,0.0625,0.1111111111111111,32
fra.sdrt.annodis,sdrt,fra,comment,XLMR frozen + TSV feat,0.3333333333333333,0.15384615384615385,0.21052631578947367,13
fra.sdrt.annodis,sdrt,fra,condition,XLMR frozen + TSV feat,0.0,0.0,0.0,6
fra.sdrt.annodis,sdrt,fra,conjunction,XLMR frozen + TSV feat,0.25510204081632654,0.6048387096774194,0.3588516746411483,124
fra.sdrt.annodis,sdrt,fra,contrast,XLMR frozen + TSV feat,0.0,0.0,0.0,29
fra.sdrt.annodis,sdrt,fra,elaboration,XLMR frozen + TSV feat,0.6053811659192825,0.7336956521739131,0.6633906633906634,184
fra.sdrt.annodis,sdrt,fra,explanation,XLMR frozen + TSV feat,0.0,0.0,0.0,30
fra.sdrt.annodis,sdrt,fra,frame,XLMR frozen + TSV feat,1.0,0.03333333333333333,0.06451612903225806,90
fra.sdrt.annodis,sdrt,fra,purpose,XLMR frozen + TSV feat,0.0,0.0,0.0,20
fra.sdrt.annodis,sdrt,fra,query,XLMR frozen + TSV feat,0.0,0.0,0.0,0
fra.sdrt.annodis,sdrt,fra,temporal,XLMR frozen + TSV feat,0.3026315789473684,0.3108108108108108,0.30666666666666664,74
fra.sdrt.annodis,sdrt,fra,alternation,XLMR finetune + TSV feat,1.0,1.0,1.0,5
fra.sdrt.annodis,sdrt,fra,attribution,XLMR finetune + TSV feat,1.0,1.0,1.0,14
fra.sdrt.annodis,sdrt,fra,causal,XLMR finetune + TSV feat,1.0,1.0,1.0,32
fra.sdrt.annodis,sdrt,fra,comment,XLMR finetune + TSV feat,1.0,1.0,1.0,13
fra.sdrt.annodis,sdrt,fra,condition,XLMR finetune + TSV feat,1.0,1.0,1.0,6
fra.sdrt.annodis,sdrt,fra,conjunction,XLMR finetune + TSV feat,1.0,1.0,1.0,124
fra.sdrt.annodis,sdrt,fra,contrast,XLMR finetune + TSV feat,1.0,1.0,1.0,29
fra.sdrt.annodis,sdrt,fra,elaboration,XLMR finetune + TSV feat,1.0,1.0,1.0,184
fra.sdrt.annodis,sdrt,fra,explanation,XLMR finetune + TSV feat,1.0,1.0,1.0,30
fra.sdrt.annodis,sdrt,fra,frame,XLMR finetune + TSV feat,1.0,1.0,1.0,90
fra.sdrt.annodis,sdrt,fra,purpose,XLMR finetune + TSV feat,1.0,1.0,1.0,20
fra.sdrt.annodis,sdrt,fra,temporal,XLMR finetune + TSV feat,1.0,1.0,1.0,74
ita.pdtb.luna,pdtb,ita,alternation,Qwen3 finetune,0.0,0.0,0.0,7
ita.pdtb.luna,pdtb,ita,causal,Qwen3 finetune,0.48412698412698413,0.7176470588235294,0.5781990521327014,85
ita.pdtb.luna,pdtb,ita,comment,Qwen3 finetune,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,concession,Qwen3 finetune,0.6428571428571429,0.28125,0.391304347826087,32
ita.pdtb.luna,pdtb,ita,condition,Qwen3 finetune,0.0,0.0,0.0,33
ita.pdtb.luna,pdtb,ita,conjunction,Qwen3 finetune,0.27058823529411763,0.3898305084745763,0.3194444444444444,59
ita.pdtb.luna,pdtb,ita,contrast,Qwen3 finetune,0.1,0.09090909090909091,0.09523809523809523,11
ita.pdtb.luna,pdtb,ita,elaboration,Qwen3 finetune,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,frame,Qwen3 finetune,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,organization,Qwen3 finetune,0.0,0.0,0.0,3
ita.pdtb.luna,pdtb,ita,purpose,Qwen3 finetune,1.0,0.038461538461538464,0.07407407407407407,26
ita.pdtb.luna,pdtb,ita,query,Qwen3 finetune,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,reformulation,Qwen3 finetune,0.42424242424242425,0.21875,0.28865979381443296,64
ita.pdtb.luna,pdtb,ita,temporal,Qwen3 finetune,0.375,0.4528301886792453,0.41025641025641024,53
ita.pdtb.luna,pdtb,ita,alternation,XLMR finetune,1.0,0.5714285714285714,0.7272727272727273,7
ita.pdtb.luna,pdtb,ita,causal,XLMR finetune,0.7529411764705882,0.7529411764705882,0.7529411764705882,85
ita.pdtb.luna,pdtb,ita,concession,XLMR finetune,0.5476190476190477,0.71875,0.6216216216216216,32
ita.pdtb.luna,pdtb,ita,condition,XLMR finetune,0.7666666666666667,0.696969696969697,0.7301587301587301,33
ita.pdtb.luna,pdtb,ita,conjunction,XLMR finetune,0.6451612903225806,0.3389830508474576,0.4444444444444444,59
ita.pdtb.luna,pdtb,ita,contrast,XLMR finetune,0.0,0.0,0.0,11
ita.pdtb.luna,pdtb,ita,elaboration,XLMR finetune,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,mode,XLMR finetune,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,organization,XLMR finetune,0.0,0.0,0.0,3
ita.pdtb.luna,pdtb,ita,purpose,XLMR finetune,0.84,0.8076923076923077,0.8235294117647058,26
ita.pdtb.luna,pdtb,ita,reformulation,XLMR finetune,0.5584415584415584,0.671875,0.6099290780141844,64
ita.pdtb.luna,pdtb,ita,temporal,XLMR finetune,0.4931506849315068,0.6792452830188679,0.5714285714285714,53
ita.pdtb.luna,pdtb,ita,alternation,XLMR framework,1.0,0.42857142857142855,0.6,7
ita.pdtb.luna,pdtb,ita,causal,XLMR framework,0.7011494252873564,0.7176470588235294,0.7093023255813954,85
ita.pdtb.luna,pdtb,ita,concession,XLMR framework,0.5945945945945946,0.6875,0.6376811594202898,32
ita.pdtb.luna,pdtb,ita,condition,XLMR framework,0.7142857142857143,0.7575757575757576,0.7352941176470589,33
ita.pdtb.luna,pdtb,ita,conjunction,XLMR framework,0.7096774193548387,0.3728813559322034,0.4888888888888889,59
ita.pdtb.luna,pdtb,ita,contrast,XLMR framework,0.0,0.0,0.0,11
ita.pdtb.luna,pdtb,ita,elaboration,XLMR framework,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,explanation,XLMR framework,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,mode,XLMR framework,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,organization,XLMR framework,0.0,0.0,0.0,3
ita.pdtb.luna,pdtb,ita,purpose,XLMR framework,0.8333333333333334,0.7692307692307693,0.8,26
ita.pdtb.luna,pdtb,ita,reformulation,XLMR framework,0.5432098765432098,0.6875,0.6068965517241379,64
ita.pdtb.luna,pdtb,ita,temporal,XLMR framework,0.5538461538461539,0.6792452830188679,0.6101694915254238,53
ita.pdtb.luna,pdtb,ita,alternation,XLMR frozen linear,0.0,0.0,0.0,7
ita.pdtb.luna,pdtb,ita,causal,XLMR frozen linear,0.3007518796992481,0.47058823529411764,0.3669724770642202,85
ita.pdtb.luna,pdtb,ita,comment,XLMR frozen linear,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,concession,XLMR frozen linear,0.0,0.0,0.0,32
ita.pdtb.luna,pdtb,ita,condition,XLMR frozen linear,1.0,0.030303030303030304,0.058823529411764705,33
ita.pdtb.luna,pdtb,ita,conjunction,XLMR frozen linear,0.19753086419753085,0.2711864406779661,0.22857142857142856,59
ita.pdtb.luna,pdtb,ita,contrast,XLMR frozen linear,0.0,0.0,0.0,11
ita.pdtb.luna,pdtb,ita,elaboration,XLMR frozen linear,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,organization,XLMR frozen linear,0.0,0.0,0.0,3
ita.pdtb.luna,pdtb,ita,purpose,XLMR frozen linear,0.0,0.0,0.0,26
ita.pdtb.luna,pdtb,ita,query,XLMR frozen linear,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,reformulation,XLMR frozen linear,0.5714285714285714,0.125,0.20512820512820512,64
ita.pdtb.luna,pdtb,ita,temporal,XLMR frozen linear,0.21739130434782608,0.09433962264150944,0.13157894736842105,53
ita.pdtb.luna,pdtb,ita,alternation,XLMR frozen + TSV feat,0.0,0.0,0.0,7
ita.pdtb.luna,pdtb,ita,causal,XLMR frozen + TSV feat,0.397196261682243,1.0,0.568561872909699,85
ita.pdtb.luna,pdtb,ita,comment,XLMR frozen + TSV feat,0.0,0.0,0.0,0
ita.pdtb.luna,pdtb,ita,concession,XLMR frozen + TSV feat,1.0,0.21875,0.358974358974359,32
ita.pdtb.luna,pdtb,ita,condition,XLMR frozen + TSV feat,1.0,0.06060606060606061,0.11428571428571428,33
ita.pdtb.luna,pdtb,ita,conjunction,XLMR frozen + TSV feat,0.42105263157894735,0.5423728813559322,0.4740740740740741,59
ita.pdtb.luna,pdtb,ita,contrast,XLMR frozen + TSV feat,0.0,0.0,0.0,11
ita.pdtb.luna,pdtb,ita,elaboration,XLMR frozen + TSV feat,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,organization,XLMR frozen + TSV feat,0.0,0.0,0.0,3
ita.pdtb.luna,pdtb,ita,purpose,XLMR frozen + TSV feat,0.0,0.0,0.0,26
ita.pdtb.luna,pdtb,ita,reformulation,XLMR frozen + TSV feat,1.0,0.125,0.2222222222222222,64
ita.pdtb.luna,pdtb,ita,temporal,XLMR frozen + TSV feat,0.9090909090909091,0.7547169811320755,0.8247422680412371,53
ita.pdtb.luna,pdtb,ita,alternation,XLMR finetune + TSV feat,1.0,1.0,1.0,7
ita.pdtb.luna,pdtb,ita,causal,XLMR finetune + TSV feat,1.0,1.0,1.0,85
ita.pdtb.luna,pdtb,ita,concession,XLMR finetune + TSV feat,1.0,1.0,1.0,32
ita.pdtb.luna,pdtb,ita,condition,XLMR finetune + TSV feat,1.0,1.0,1.0,33
ita.pdtb.luna,pdtb,ita,conjunction,XLMR finetune + TSV feat,1.0,1.0,1.0,59
ita.pdtb.luna,pdtb,ita,contrast,XLMR finetune + TSV feat,1.0,1.0,1.0,11
ita.pdtb.luna,pdtb,ita,elaboration,XLMR finetune + TSV feat,0.0,0.0,0.0,1
ita.pdtb.luna,pdtb,ita,organization,XLMR finetune + TSV feat,0.75,1.0,0.8571428571428571,3
ita.pdtb.luna,pdtb,ita,purpose,XLMR finetune + TSV feat,1.0,1.0,1.0,26
ita.pdtb.luna,pdtb,ita,reformulation,XLMR finetune + TSV feat,1.0,1.0,1.0,64
ita.pdtb.luna,pdtb,ita,temporal,XLMR finetune + TSV feat,1.0,1.0,1.0,53
zho.dep.scidtb,dep,zho,attribution,Qwen3 finetune,0.9166666666666666,0.9166666666666666,0.9166666666666666,12
zho.dep.scidtb,dep,zho,causal,Qwen3 finetune,0.2,0.16666666666666666,0.18181818181818182,6
zho.dep.scidtb,dep,zho,comment,Qwen3 finetune,0.5,0.38461538461538464,0.43478260869565216,13
zho.dep.scidtb,dep,zho,concession,Qwen3 finetune,0.0,0.0,0.0,2
zho.dep.scidtb,dep,zho,condition,Qwen3 finetune,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,conjunction,Qwen3 finetune,0.43902439024390244,0.5625,0.4931506849315068,32
zho.dep.scidtb,dep,zho,contrast,Qwen3 finetune,0.5,0.14285714285714285,0.2222222222222222,7
zho.dep.scidtb,dep,zho,elaboration,Qwen3 finetune,0.5340909090909091,0.6025641025641025,0.5662650602409639,78
zho.dep.scidtb,dep,zho,explanation,Qwen3 finetune,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,frame,Qwen3 finetune,0.6818181818181818,0.4838709677419355,0.5660377358490566,31
zho.dep.scidtb,dep,zho,mode,Qwen3 finetune,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,organization,Qwen3 finetune,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,purpose,Qwen3 finetune,0.5384615384615384,0.6086956521739131,0.5714285714285714,23
zho.dep.scidtb,dep,zho,temporal,Qwen3 finetune,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,attribution,XLMR finetune,0.9230769230769231,1.0,0.96,12
zho.dep.scidtb,dep,zho,causal,XLMR finetune,0.6666666666666666,0.3333333333333333,0.4444444444444444,6
zho.dep.scidtb,dep,zho,comment,XLMR finetune,0.75,0.9230769230769231,0.8275862068965517,13
zho.dep.scidtb,dep,zho,concession,XLMR finetune,0.6666666666666666,1.0,0.8,2
zho.dep.scidtb,dep,zho,condition,XLMR finetune,1.0,1.0,1.0,1
zho.dep.scidtb,dep,zho,conjunction,XLMR finetune,0.675,0.84375,0.75,32
zho.dep.scidtb,dep,zho,contrast,XLMR finetune,0.625,0.7142857142857143,0.6666666666666666,7
zho.dep.scidtb,dep,zho,elaboration,XLMR finetune,0.7638888888888888,0.7051282051282052,0.7333333333333333,78
zho.dep.scidtb,dep,zho,explanation,XLMR finetune,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,frame,XLMR finetune,0.8,0.7741935483870968,0.7868852459016393,31
zho.dep.scidtb,dep,zho,mode,XLMR finetune,0.3333333333333333,0.25,0.2857142857142857,4
zho.dep.scidtb,dep,zho,organization,XLMR finetune,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,purpose,XLMR finetune,0.7083333333333334,0.7391304347826086,0.723404255319149,23
zho.dep.scidtb,dep,zho,temporal,XLMR finetune,0.5,1.0,0.6666666666666666,1
zho.dep.scidtb,dep,zho,attribution,XLMR framework,0.9230769230769231,1.0,0.96,12
zho.dep.scidtb,dep,zho,causal,XLMR framework,0.6666666666666666,0.3333333333333333,0.4444444444444444,6
zho.dep.scidtb,dep,zho,comment,XLMR framework,0.4583333333333333,0.8461538461538461,0.5945945945945946,13
zho.dep.scidtb,dep,zho,concession,XLMR framework,0.6666666666666666,1.0,0.8,2
zho.dep.scidtb,dep,zho,condition,XLMR framework,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,conjunction,XLMR framework,0.6388888888888888,0.71875,0.6764705882352942,32
zho.dep.scidtb,dep,zho,contrast,XLMR framework,0.5454545454545454,0.8571428571428571,0.6666666666666666,7
zho.dep.scidtb,dep,zho,elaboration,XLMR framework,0.7258064516129032,0.5769230769230769,0.6428571428571429,78
zho.dep.scidtb,dep,zho,explanation,XLMR framework,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,frame,XLMR framework,0.75,0.7741935483870968,0.7619047619047619,31
zho.dep.scidtb,dep,zho,mode,XLMR framework,0.3333333333333333,0.25,0.2857142857142857,4
zho.dep.scidtb,dep,zho,organization,XLMR framework,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,purpose,XLMR framework,0.6923076923076923,0.782608695652174,0.7346938775510204,23
zho.dep.scidtb,dep,zho,temporal,XLMR framework,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,attribution,XLMR frozen linear,0.6666666666666666,0.16666666666666666,0.26666666666666666,12
zho.dep.scidtb,dep,zho,causal,XLMR frozen linear,0.0,0.0,0.0,6
zho.dep.scidtb,dep,zho,comment,XLMR frozen linear,0.0,0.0,0.0,13
zho.dep.scidtb,dep,zho,concession,XLMR frozen linear,0.0,0.0,0.0,2
zho.dep.scidtb,dep,zho,condition,XLMR frozen linear,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,conjunction,XLMR frozen linear,0.09090909090909091,0.03125,0.046511627906976744,32
zho.dep.scidtb,dep,zho,contrast,XLMR frozen linear,0.0,0.0,0.0,7
zho.dep.scidtb,dep,zho,elaboration,XLMR frozen linear,0.365,0.9358974358974359,0.5251798561151079,78
zho.dep.scidtb,dep,zho,explanation,XLMR frozen linear,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,frame,XLMR frozen linear,0.0,0.0,0.0,31
zho.dep.scidtb,dep,zho,mode,XLMR frozen linear,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,organization,XLMR frozen linear,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,purpose,XLMR frozen linear,0.0,0.0,0.0,23
zho.dep.scidtb,dep,zho,temporal,XLMR frozen linear,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,attribution,XLMR frozen + TSV feat,0.8571428571428571,0.5,0.631578947368421,12
zho.dep.scidtb,dep,zho,causal,XLMR frozen + TSV feat,0.0,0.0,0.0,6
zho.dep.scidtb,dep,zho,comment,XLMR frozen + TSV feat,0.0,0.0,0.0,13
zho.dep.scidtb,dep,zho,concession,XLMR frozen + TSV feat,0.0,0.0,0.0,2
zho.dep.scidtb,dep,zho,condition,XLMR frozen + TSV feat,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,conjunction,XLMR frozen + TSV feat,0.391304347826087,0.28125,0.32727272727272727,32
zho.dep.scidtb,dep,zho,contrast,XLMR frozen + TSV feat,0.5,0.14285714285714285,0.2222222222222222,7
zho.dep.scidtb,dep,zho,elaboration,XLMR frozen + TSV feat,0.5819672131147541,0.9102564102564102,0.71,78
zho.dep.scidtb,dep,zho,explanation,XLMR frozen + TSV feat,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,frame,XLMR frozen + TSV feat,0.40350877192982454,0.7419354838709677,0.5227272727272727,31
zho.dep.scidtb,dep,zho,mode,XLMR frozen + TSV feat,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,organization,XLMR frozen + TSV feat,0.0,0.0,0.0,4
zho.dep.scidtb,dep,zho,purpose,XLMR frozen + TSV feat,0.0,0.0,0.0,23
zho.dep.scidtb,dep,zho,temporal,XLMR frozen + TSV feat,0.0,0.0,0.0,1
zho.dep.scidtb,dep,zho,attribution,XLMR finetune + TSV feat,1.0,1.0,1.0,12
zho.dep.scidtb,dep,zho,causal,XLMR finetune + TSV feat,1.0,1.0,1.0,6
zho.dep.scidtb,dep,zho,comment,XLMR finetune + TSV feat,1.0,1.0,1.0,13
zho.dep.scidtb,dep,zho,concession,XLMR finetune + TSV feat,1.0,1.0,1.0,2
zho.dep.scidtb,dep,zho,condition,XLMR finetune + TSV feat,1.0,1.0,1.0,1
zho.dep.scidtb,dep,zho,conjunction,XLMR finetune + TSV feat,1.0,1.0,1.0,32
zho.dep.scidtb,dep,zho,contrast,XLMR finetune + TSV feat,1.0,1.0,1.0,7
zho.dep.scidtb,dep,zho,elaboration,XLMR finetune + TSV feat,1.0,1.0,1.0,78
zho.dep.scidtb,dep,zho,explanation,XLMR finetune + TSV feat,1.0,1.0,1.0,1
zho.dep.scidtb,dep,zho,frame,XLMR finetune + TSV feat,1.0,1.0,1.0,31
zho.dep.scidtb,dep,zho,mode,XLMR finetune + TSV feat,1.0,1.0,1.0,4
zho.dep.scidtb,dep,zho,organization,XLMR finetune + TSV feat,1.0,1.0,1.0,4
zho.dep.scidtb,dep,zho,purpose,XLMR finetune + TSV feat,1.0,1.0,1.0,23
zho.dep.scidtb,dep,zho,temporal,XLMR finetune + TSV feat,1.0,1.0,1.0,1
