unit1_txt	unit2_txt	dir	rel_type	orig_label	label
william kept rolling 7s	and more 8s came up than 6s when i only had 8s	1>2	unknown	Continuation	conjunction
william kept rolling 7s	we had soooo many 7s last game	1>2	unknown	Comment	comment
i might return to minecraft though...	cool!	1>2	unknown	Acknowledgement	query
i might return to minecraft though...	I haven't played	1>2	unknown	Comment	comment
if he doesn't turn up	i guess,	1>2	unknown	Acknowledgement	query
i guess,	don't want to deprive his fun and games :D	1>2	unknown	Explanation	explanation
i guess,	he goes away tomorrow...	1>2	unknown	Correction	contrast
you shouldn't lose pay	erm... im technically self employed...	1>2	unknown	Correction	contrast
just sore?	sorry, don't want to sound prying :P	1>2	unknown	Comment	comment
just sore?	erm bad bruising - muscle damge -	1>2	unknown	Question_answer_pair	query
I'm very tempted	I'd take some pictures	1>2	unknown	Continuation	conjunction
I'd take some pictures	so you have something to work with	1>2	unknown	Result	causal
I'd take some pictures	if you don't deal with the evidence now	1>2	unknown	Explanation	explanation
if you don't deal with the evidence now	and if you're self employed	1>2	unknown	Continuation	conjunction
and if you're self employed	the report and/or questions of liability are most important	1>2	unknown	Continuation	conjunction
bad bruising	hope so :(	1>2	unknown	Acknowledgement	query
bad bruising	it sucks and it's stressful,	1>2	unknown	Elaboration	elaboration
bad bruising	hope so :(	1>2	unknown	Comment	comment
it sucks and it's stressful,	but it's one of those things you have to move on, sadly	1>2	unknown	Contrast	contrast
I'd definitely cost up lost earnings	yeah -	1>2	unknown	Acknowledgement	query
I'd definitely cost up lost earnings	You might find they're sweating it	1>2	unknown	Explanation	explanation
I'd definitely cost up lost earnings	settling works for all	1>2	unknown	Explanation	explanation
You might find they're sweating it	I'd suggest a price,	1>2	unknown	Continuation	conjunction
they'll care more	if they really don't,	1>2	unknown	Alternation	alternation
they'll care more	yeah I suppose	1>2	unknown	Acknowledgement	query
they'll care more	sounds like there's a case to be heard	1>2	unknown	Comment	comment
if they really don't,	yeah I suppose	1>2	unknown	Acknowledgement	query
if they don't respond,	hmmm fair point	1>2	unknown	Acknowledgement	query
if he's not here in 7 mins	sigh...	1>2	unknown	Comment	comment
if he's not here in 7 mins	no	1>2	unknown	Acknowledgement	query
if he's not here in 7 mins	:(	1>2	unknown	Comment	comment
if he's not here in 7 mins	just emailed everyone to see-	1>2	unknown	Continuation	conjunction
if he's not here in 7 mins	*twiddles thumbs*	1>2	unknown	Background	frame
how long shall we give him?	erm...	1>2	unknown	Question_answer_pair	query
I was going to...	so not going to happen	1>2	unknown	Result	causal
but if you fell at work	and they should be...	1>2	unknown	Acknowledgement	query
maybe a trip to the doctors as well in that case	yeah I went to docs	1>2	unknown	Question_answer_pair	query
mmmmm	hi.	1>2	unknown	Continuation	conjunction
hi.	i am really really sorry are you still here?	1>2	unknown	Continuation	conjunction
hi.	hi	1>2	unknown	Acknowledgement	query
hi.	and hello tomas! :D	1>2	unknown	Acknowledgement	query
i am really really sorry are you still here?	yay!	1>2	unknown	Question_answer_pair	query
yay!	shall we try and play in 45'	1>2	unknown	Clarification_question	query
shall we try and play in 45'	gogogogogo	1>2	unknown	Comment	comment
gogogogogo	and hello tomas! :D	1>2	unknown	Continuation	conjunction
hi	sorry	1>2	unknown	Continuation	conjunction
that wasn't a smart start by me	lol	1>2	unknown	Comment	comment
that wasn't a smart start by me	no....	1>2	unknown	Acknowledgement	query
good luck all :)	and gl to you too!	1>2	unknown	Parallel	conjunction
no 7s :D	clay, ore?	1>2	unknown	Continuation	conjunction
clay, ore?	none to spare just yet :)	1>2	unknown	Question_answer_pair	query
clay, ore?	keeping mine just yet	1>2	unknown	Question_answer_pair	query
none to spare just yet :)	laura will be our ore mine i think :D	1>2	unknown	Comment	comment
anyone got wood?	no	1>2	unknown	Question_answer_pair	query
anyone got wood?	ore for a wood, tomas?	1>2	unknown	Q_Elab	query
anyone got wood?	yes but i need mine	1>2	unknown	Question_answer_pair	query
ore for a wood, tomas?	ore more?	1>2	unknown	Clarification_question	query
ore more?	2 ore for a wood?	1>2	unknown	Q_Elab	query
2 ore for a wood?	i don't have 2, sorry,	1>2	unknown	Question_answer_pair	query
i don't have 2, sorry,	just the one	1>2	unknown	Elaboration	elaboration
then i cannot make you a deal	sry	1>2	unknown	Comment	comment
then i cannot make you a deal	ah dommage :(	1>2	unknown	Acknowledgement	query
i don't have 2, sorry,	then i cannot make you a deal	1>2	unknown	Result	causal
i don't have 2, sorry,	early doors, early offers :)	1>2	unknown	Comment	comment
still no clay or ore to sprae?	*spare	1>2	unknown	Correction	contrast
i could spare ore	i got ore	1>2	unknown	Parallel	conjunction
i got ore	i would like a wood	1>2	unknown	Continuation	conjunction
i would like a wood	but lj may be able to up the offer	1>2	unknown	Contrast	contrast
me too	but lj may be able to up the offer	1>2	unknown	Contrast	contrast
i got ore	me too	1>2	unknown	Parallel	conjunction
still no clay or ore to sprae?	i could spare ore	1>2	unknown	Question_answer_pair	query
still no clay or ore to sprae?	i got ore	1>2	unknown	Question_answer_pair	query
aww we're falling over ourselves :)	hmm...	1>2	unknown	Acknowledgement	query
aww we're falling over ourselves :)	flip a coin ;)	1>2	unknown	Continuation	conjunction
hmm...	ok niko wood for ore?	1>2	unknown	Continuation	conjunction
ok niko wood for ore?	sure :)	1>2	unknown	Question_answer_pair	query
sure :)	haha owned :)	1>2	unknown	Comment	comment
sure :)	the temotation to accept...	1>2	unknown	Comment	comment
sure :)	omg i am so stupid...	1>2	unknown	Comment	comment
the temotation to accept...	aww what a sportsperson ;)	1>2	unknown	Comment	comment
omg i am so stupid...	for now.	1>2	unknown	Comment	comment
omg i am so stupid...	lol no worries tomas	1>2	unknown	Comment	comment
for now.	and thank you lj	1>2	unknown	Acknowledgement	query
lol no worries tomas	sry niko	1>2	unknown	Comment	comment
sry niko	and thank you lj	1>2	unknown	Continuation	conjunction
the new interface is prettier	has anyone done markus's extra project?	1>2	unknown	Continuation	conjunction
the new interface is prettier	new interface?	1>2	unknown	Clarification_question	query
the new interface is prettier	it's build 1.1.13, has a few extra features	1>2	unknown	Comment	comment
has anyone done markus's extra project?	not yet	1>2	unknown	Question_answer_pair	query
new interface?	it's build 1.1.13, has a few extra features	1>2	unknown	Question_answer_pair	query
not yet	i will be doing	1>2	unknown	Contrast	contrast
rut-ro	don't spend it all at once ;)	1>2	unknown	Continuation	conjunction
no clay?	i have clay	1>2	unknown	Question_answer_pair	query
no clay?	LJ has one	1>2	unknown	Question_answer_pair	query
i have clay	I want wood	1>2	unknown	Continuation	conjunction
I want wood	my one grrrrrr	1>2	unknown	Comment	comment
my one grrrrrr	:D	1>2	unknown	Comment	comment
i have clay	ok :)	1>2	unknown	Acknowledgement	query
anyone have wheat for ore?	afraid not	1>2	unknown	Question_answer_pair	query
anyone have wheat for ore?	i do :)	1>2	unknown	Question_answer_pair	query
clay?	I would need a sheep and a wood I'm afraid	1>2	unknown	Question_answer_pair	query
I would need a sheep and a wood I'm afraid	too pricey I think	1>2	unknown	Contrast	contrast
i can give you 2 wheat that will give a free resource :)	but i'd then need to spend it on the clay lol	1>2	unknown	Contrast	contrast
but i'd then need to spend it on the clay lol	ok 3 wheat!	1>2	unknown	Q_Elab	query
ok 3 wheat!	aww go on then	1>2	unknown	Acknowledgement	query
ok 3 wheat!	you drive a hard bargain	1>2	unknown	Comment	comment
you drive a hard bargain	that price is too good	1>2	unknown	Explanation	explanation
that price is too good	i'll admit it doesn't necessarily work great for me	1>2	unknown	Contrast	contrast
I would need a sheep and a wood I'm afraid	i can give you 2 wheat that will give a free resource :)	1>2	unknown	Q_Elab	query
anyone want to trade ore or sheep for these wheat?!	or wood for a wheat?	1>2	unknown	Alternation	alternation
no :D	kk no worries ;)	1>2	unknown	Acknowledgement	query
nope	kk no worries ;)	1>2	unknown	Acknowledgement	query
anyone want to trade ore or sheep for these wheat?!	no :D	1>2	unknown	Question_answer_pair	query
anyone want to trade ore or sheep for these wheat?!	nope	1>2	unknown	Question_answer_pair	query
anyone got sheep?	I can offer an ore	1>2	unknown	Elaboration	elaboration
anyone got sheep?	no	1>2	unknown	Question_answer_pair	query
anyone got sheep?	no sheep sry	1>2	unknown	Question_answer_pair	query
no	pas de problems ;)	1>2	unknown	Comment	comment
no sheep sry	pas de problems ;)	1>2	unknown	Comment	comment
pas de problems ;)	des*	1>2	unknown	Correction	contrast
pas de problems ;)	my french not so good	1>2	unknown	Comment	comment
anyone have clay for wood?	frayed knot	1>2	unknown	Question_answer_pair	query
anyone have clay for wood?	nope	1>2	unknown	Question_answer_pair	query
tomaaaaasss	I'd love a sheep...	1>2	unknown	Continuation	conjunction
tomaaaaasss	yes? :)	1>2	unknown	Q_Elab	query
I'd love a sheep...	only for a clay	1>2	unknown	Question_answer_pair	query
only for a clay	i need my clay	1>2	unknown	Contrast	contrast
only for a clay	an ore?	1>2	unknown	Q_Elab	query
i need my clay	thought so	1>2	unknown	Comment	comment
an ore?	a wheat?	1>2	unknown	Alternation	alternation
an ore + wheat?	deal :)	1>2	unknown	Question_answer_pair	query
an ore + wheat?	merci	1>2	unknown	Comment	comment
deal :)	thx	1>2	unknown	Acknowledgement	query
an ore?	an ore + wheat?	1>2	unknown	Q_Elab	query
look at that highway	again :D	1>2	unknown	Comment	comment
ore?	we both have,	1>2	unknown	Question_answer_pair	query
we both have,	what's on offer :)	1>2	unknown	Q_Elab	query
what's on offer :)	wood?	1>2	unknown	Question_answer_pair	query
wood?	i think i need sheep more, am afraid	1>2	unknown	Question_answer_pair	query
wood?	2 wood?	1>2	unknown	Q_Elab	query
2 wood?	sorry, wood's not on my menu	1>2	unknown	Question_answer_pair	query
2 wood?	ill take 2 wood for an ore	1>2	unknown	Question_answer_pair	query
sorry, wood's not on my menu	:) ok	1>2	unknown	Acknowledgement	query
sorry, wood's not on my menu	lj has kind of soured my wood desires	1>2	unknown	Explanation	explanation
ill take 2 wood for an ore	great!	1>2	unknown	Acknowledgement	query
great!	1 sheep is cheaper	1>2	unknown	Comment	comment
great!	lj can you offer a wheat for a wood?	1>2	unknown	Clarification_question	query
1 sheep is cheaper	if you have it...	1<2	unknown	Conditional	condition
need my sheep sry	no worries!	1>2	unknown	Comment	comment
no worries!	I appreciate the economics :D	1>2	unknown	Comment	comment
lj can you offer a wheat for a wood?	i only have food	1>2	unknown	Question_answer_pair	query
i only have food	wood	1>2	unknown	Correction	contrast
i only have food	mmm food.	1>2	unknown	Comment	comment
wood	not fod	1>2	unknown	Elaboration	elaboration
1 sheep is cheaper	need my sheep sry	1>2	unknown	Contrast	contrast
1 sheep is cheaper	I appreciate the economics :D	1>2	unknown	Elaboration	elaboration
i only have food	oh i see now )	1>2	unknown	Acknowledgement	query
uh oooohhhh	stop that city :D	1>2	unknown	Elaboration	elaboration
stop that city :D	nooooo :D	1>2	unknown	Comment	comment
anyone got ore or sheep?	i have wood	1>2	unknown	Question_answer_pair	query
anyone got ore or sheep?	so do i :)	1>2	unknown	Question_answer_pair	query
anyone got ore or sheep?	me too :D	1>2	unknown	Question_answer_pair	query
i have wood	so do i :)	1>2	unknown	Parallel	conjunction
i have wood	me too :D	1>2	unknown	Parallel	conjunction
i have wood	we're fully forested	1>2	unknown	Comment	comment
so do i :)	we're fully forested	1>2	unknown	Comment	comment
me too :D	we're fully forested	1>2	unknown	Comment	comment
me too :D	and wheat	1>2	unknown	Continuation	conjunction
and wheat	if you want some :)	1<2	unknown	Conditional	condition
I'd need 2 wheat,	and can only offer clay or wood	1>2	unknown	Continuation	conjunction
that does not work for me sry	no worries :)	1>2	unknown	Acknowledgement	query
and wheat	I'd need 2 wheat,	1>2	unknown	Q_Elab	query
I'd need 2 wheat,	that does not work for me sry	1>2	unknown	Question_answer_pair	query
anyone have clay?	sorry just spent it :/	1>2	unknown	Question_answer_pair	query
anyone have clay?	no clay in here either	1>2	unknown	Question_answer_pair	query
sorry just spent it :/	kind of unnecessarily, i must admit	1>2	unknown	Elaboration	elaboration
sorry just spent it :/	no clay in here either	1>2	unknown	Parallel	conjunction
wheat for ore anyone?	no, sorry	1>2	unknown	Question_answer_pair	query
wheat for ore anyone?	no]#	1>2	unknown	Question_answer_pair	query
sheep, tomas?	I can offer a range of items	1>2	unknown	Elaboration	elaboration
for clay?	done	1>2	unknown	Question_answer_pair	query
done	I trade sheep, i get sheep	1>2	unknown	Result	causal
:)	ty ty	1>2	unknown	Comment	comment
ty ty	yw!	1>2	unknown	Comment	comment
yw!	lol	1>2	unknown	Comment	comment
I trade sheep, i get sheep	such is the world	1>2	unknown	Result	causal
sheep, tomas?	for clay?	1>2	unknown	Q_Elab	query
I trade sheep, i get sheep	snake eyes	1>2	unknown	Comment	comment
tomas, do you need wood??	I would like a wheat	1>2	unknown	Elaboration	elaboration
deal!	thx :)	1>2	unknown	Acknowledgement	query
tomas, do you need wood??	deal!	1>2	unknown	Question_answer_pair	query
anyone want wood?	i have 2, ta :)	1>2	unknown	Question_answer_pair	query
anyone want wood?	not anyomre thank you	1>2	unknown	Question_answer_pair	query
booo :D	anyone have wheat or ore?	1>2	unknown	Continuation	conjunction
anyone have wheat or ore?	nay :(	1>2	unknown	Question_answer_pair	query
anyone have wheat or ore?	not for trade sry	1>2	unknown	Question_answer_pair	query
nay :(	i had one just now	1>2	unknown	Elaboration	elaboration
nay :(	or clay?	1>2	unknown	Q_Elab	query
i had one just now	:P	1>2	unknown	Comment	comment
not for trade sry	or clay?	1>2	unknown	Q_Elab	query
or clay?	nope	1>2	unknown	Question_answer_pair	query
or clay?	nope sry	1>2	unknown	Question_answer_pair	query
ore? wood?	i got wood	1>2	unknown	Question_answer_pair	query
ore? wood?	what's on offer	1>2	unknown	Q_Elab	query
ore? wood?	i haave ore	1>2	unknown	Question_answer_pair	query
i got wood	what's on offer	1>2	unknown	Continuation	conjunction
what's on offer	and niko what about a wheat?	1>2	unknown	Q_Elab	query
i haave ore	lj i can give you your clay now :)	1>2	unknown	Q_Elab	query
lj i can give you your clay now :)	no need now :p sorry	1>2	unknown	Question_answer_pair	query
and niko what about a wheat?	i'm not sure what i need	1>2	unknown	Question_answer_pair	query
i'm not sure what i need	:D	1>2	unknown	Comment	comment
i'm not sure what i need	i have a clay and 2 wood	1>2	unknown	Continuation	conjunction
let me know what you want and your offers	2 wheat for 2 wood?	1>2	unknown	Q_Elab	query
2 wheat for 2 wood?	2 wheat and a sheep maybe	1>2	unknown	Question_answer_pair	query
2 wheat for 2 wood?	I know you and LJ are working that road	1>2	unknown	Comment	comment
2 wheat and a sheep maybe	ok i will take 2 wood for 2 wheat and a sheep :)	1>2	unknown	Question_answer_pair	query
ok i will take 2 wood for 2 wheat and a sheep :)	done :)	1>2	unknown	Acknowledgement	query
done :)	thx :D	1>2	unknown	Comment	comment
done :)	wrong personage	1>2	unknown	Contrast	contrast
wrong personage	gotta check the right colour box ;)	1>2	unknown	Elaboration	elaboration
gotta check the right colour box ;)	i'm watchingyou	1>2	unknown	Explanation	explanation
thx :D	thank you too!	1>2	unknown	Acknowledgement	query
i'm watchingyou	;D	1>2	unknown	Comment	comment
i'm not sure what i need	let me know what you want and your offers	1>2	unknown	Result	causal
sorry LJ	but i needed ore	1>2	unknown	Contrast	contrast
anyone have clay?	yup	1>2	unknown	Question_answer_pair	query
yup	2 of dems	1>2	unknown	Elaboration	elaboration
ore for clay	sold	1>2	unknown	Question_answer_pair	query
sold	?	1>2	unknown	Clarification_question	query
yup	ore for clay	1>2	unknown	Q_Elab	query
sorry LJ	the soldier wasn't after you per se	1>2	unknown	Elaboration	elaboration
sorry LJ	anyone have clay?	1>2	unknown	Narration	temporal
ore for wheat?	no real benefit, i'm afraid	1>2	unknown	Question_answer_pair	query
no real benefit, i'm afraid	kk :)	1>2	unknown	Acknowledgement	query
no real benefit, i'm afraid	and now you're doing rather well :D	1>2	unknown	Comment	comment
anyone got a sheep?	can offer clay or wood	1>2	unknown	Elaboration	elaboration
i need both or none :)	and can offer a sheep + wheat	1>2	unknown	Continuation	conjunction
afraid it'll be none then :)	next round maybe	1>2	unknown	Contrast	contrast
anyone got a sheep?	i need both or none :)	1>2	unknown	Question_answer_pair	query
anyone got a sheep?	no	1>2	unknown	Question_answer_pair	query
i need both or none :)	afraid it'll be none then :)	1>2	unknown	Result	causal
afraid it'll be none then :)	ok then :)	1>2	unknown	Acknowledgement	query
hi william!	afraid we started late so still rolling	1>2	unknown	Background	frame
hi william!	hi guys.	1>2	unknown	Acknowledgement	query
anyone have sheep for ore?	nope, sorry	1>2	unknown	Question_answer_pair	query
anyone have sheep for ore?	sry sheep no longer for trade	1>2	unknown	Question_answer_pair	query
sry sheep no longer for trade	rivals for the highway	1>2	unknown	Comment	comment
hi guys.	hi	1>2	unknown	Acknowledgement	query
hi guys.	don't mind me	1>2	unknown	Continuation	conjunction
LJ you are really rolling those 7s	ive had soldiers as well :p	1>2	unknown	Parallel	conjunction
anyone got sheep for a wood?	no	1>2	unknown	Question_answer_pair	query
anyone got sheep for a wood?	clay for a wood?	1>2	unknown	Alternation	alternation
no	no problemo	1>2	unknown	Acknowledgement	query
clay for a wood?	no	1>2	unknown	Question_answer_pair	query
has tomas departed?	he hasn't talked recently :/	1>2	unknown	Explanation	explanation
what happened?	hello!	1>2	unknown	Acknowledgement	query
what happened?	your go	1>2	unknown	Question_answer_pair	query
what happened?	was worried you'd been disconnected	1>2	unknown	Background	frame
what happened?	I passed the dice,	1>2	unknown	Question_answer_pair	query
I passed the dice,	LJ built a road	1>2	unknown	Continuation	conjunction
now your turn	still here??	1>2	unknown	Clarification_question	query
now your turn	what a roll to return to :D	1>2	unknown	Comment	comment
still here??	what happened?	1>2	unknown	Q_Elab	query
what happened?	not sure, you keep asking	1>2	unknown	Question_answer_pair	query
what happened?	did you freeze as well?	1>2	unknown	Elaboration	elaboration
not sure, you keep asking	lag?	1>2	unknown	Elaboration	elaboration
lag?	some sort of delay?	1>2	unknown	Alternation	alternation
some sort of delay?	something weirder?	1>2	unknown	Alternation	alternation
did you freeze as well?	nope	1>2	unknown	Question_answer_pair	query
nope	tis just you i think :/	1>2	unknown	Elaboration	elaboration
sry then have no idea what it was :/	no worries,	1>2	unknown	Acknowledgement	query
has tomas departed?	what happened?	1>2	unknown	Clarification_question	query
I passed the dice,	now your turn	1>2	unknown	Continuation	conjunction
nope	sry then have no idea what it was :/	1>2	unknown	Acknowledgement	query
9 nooo!	lol	1>2	unknown	Comment	comment
can i get a wood or a clay?	i have wood	1>2	unknown	Question_answer_pair	query
can i get a wood or a clay?	no sorry	1>2	unknown	Question_answer_pair	query
i have wood	would need 2 resources to make it saleable	1>2	unknown	Elaboration	elaboration
for 2 wheat?	go on then	1>2	unknown	Question_answer_pair	query
i have wood	for 2 wheat?	1>2	unknown	Q_Elab	query
7!	LJ is that like the 4th 7?	1>2	unknown	Result	causal
7!	again :p	1>2	unknown	Comment	comment
7!	:D	1>2	unknown	Comment	comment
LJ is that like the 4th 7?	again :p	1>2	unknown	Question_answer_pair	query
LJ is that like the 4th 7?	lol consecu7s	1>2	unknown	Comment	comment
*ADDTIME*	*ADDTIME*	1>2	unknown	Continuation	conjunction
67 more minutes :p	haha :D	1>2	unknown	Comment	comment
67 more minutes :p	don't panic, william ;)	1>2	unknown	Comment	comment
*ADDTIME*	lol game on!	1>2	unknown	Result	causal
*ADDTIME*	67 more minutes :p	1>2	unknown	Result	causal
7!	chaos	1>2	unknown	Result	causal
i need resources!	:)	1>2	unknown	Comment	comment
i need resources!	we seem to be abundant	1>2	unknown	Comment	comment
:)	well played tomas!	1>2	unknown	Comment	comment
we seem to be abundant	till the next 7 :D	1>2	unknown	Continuation	conjunction
well played tomas!	you had a lot of point cards?	1>2	unknown	Clarification_question	query
well played tomas!	wow	1>2	unknown	Acknowledgement	query
well played tomas!	thank you. good game	1>2	unknown	Acknowledgement	query
wow	that was quick	1>2	unknown	Explanation	explanation
thank you. good game	well played :)	1>2	unknown	Acknowledgement	query
thank you. good game	can we start the next at half oast?	1>2	unknown	Clarification_question	query
that was quick	very sudden	1>2	unknown	Elaboration	elaboration
well played :)	well done	1>2	unknown	Acknowledgement	query
well played :)	well played tomas :D	1>2	unknown	Elaboration	elaboration
well done	ok thank you for a game	1>2	unknown	Acknowledgement	query
well played tomas :D	can we start the next at half oast?	1>2	unknown	Clarification_question	query
well played tomas :D	ok thank you for a game	1>2	unknown	Acknowledgement	query
can we start the next at half oast?	I'm happy to wait 7', yes	1>2	unknown	Question_answer_pair	query
can we start the next at half oast?	i need a brew	1>2	unknown	Explanation	explanation
can we start the next at half oast?	and i will let william in. bye!	1>2	unknown	Question_answer_pair	query
and i will let william in. bye!	bye Tomas!	1>2	unknown	Acknowledgement	query
and i will let william in. bye!	bye	1>2	unknown	Acknowledgement	query
i need a brew	back in 5	1>2	unknown	Result	causal
I'm happy to wait 7', yes	although I have one by my knee	1>2	unknown	Contrast	contrast
I'm happy to wait 7', yes	awesome	1>2	unknown	Acknowledgement	query
I'm happy to wait 7', yes	back in 5	1>2	unknown	Result	causal
although I have one by my knee	table service :)	1>2	unknown	Elaboration	elaboration
table service :)	my flatmate is too laxy	1>2	unknown	Comment	comment
back in 5	william, we ok to start in 6 mins?	1>2	unknown	Clarification_question	query
my flatmate is too laxy	I have a lazy bf/flatmate :p	1>2	unknown	Elaboration	elaboration
my flatmate is too laxy	mine is my spouse	1>2	unknown	Parallel	conjunction
mine is my spouse	we have a special relationship, as the politicians say	1>2	unknown	Elaboration	elaboration
william, do we need to hit restart for you to grab a seat?	we need to start a new game	1>2	unknown	Question_answer_pair	query
we need to start a new game	close this window and ill set it up	1>2	unknown	Result	causal
ok :)	william - we're at a new table (1.2)	1>2	unknown	Continuation	conjunction
william - we're at a new table (1.2)	join us :D	1>2	unknown	Continuation	conjunction
mine is my spouse	:D	1>2	unknown	Comment	comment
mine is my spouse	william, do we need to hit restart for you to grab a seat?	1>2	unknown	Clarification_question	query
we need to start a new game	ok :)	1>2	unknown	Acknowledgement	query
buona sera	let's hope william finds us well	1>2	unknown	Continuation	conjunction
let's hope william finds us well	i think you can reset	1>2	unknown	Continuation	conjunction
i think you can reset	but i dont want to ruin the board	1>2	unknown	Contrast	contrast
brb	np	1>2	unknown	Acknowledgement	query
brb	back :)	1>2	unknown	Continuation	conjunction
back :)	aloha	1>2	unknown	Continuation	conjunction
aloha	still waiting on william	1>2	unknown	Comment	comment
still waiting on william	who has disappeared	1>2	unknown	Explanation	explanation
yeah	just opened 1.1	1>2	unknown	Comment	comment
just opened 1.1	and left him a note :)	1>2	unknown	Continuation	conjunction
and left him a note :)	good luck in the last game :)	1>2	unknown	Continuation	conjunction
good luck in the last game :)	fewer 7s,	1>2	unknown	Explanation	explanation
fewer 7s,	more resources :D	1>2	unknown	Continuation	conjunction
you too	hopefully	1>2	unknown	Comment	comment
hi william!	hi.	1>2	unknown	Acknowledgement	query
hi.	sorry we were 15mins late	1>2	unknown	Acknowledgement	query
hi.	i was just distracted	1>2	unknown	Explanation	explanation
sorry we were 15mins late	tomas arrived about 7.25/7.30	1>2	unknown	Explanation	explanation
sorry we were 15mins late	played 3 last night for Markus's other project!	1>2	unknown	Continuation	conjunction
sorry we were 15mins late	hmm.	1>2	unknown	Acknowledgement	query
sorry we were 15mins late	do you want to dive straight into the next game?	1>2	unknown	Clarification_question	query
hmm.	it's fine	1>2	unknown	Continuation	conjunction
do you want to dive straight into the next game?	absolutely :D	1>2	unknown	Question_answer_pair	query
do you want to dive straight into the next game?	:	1>2	unknown	Question_answer_pair	query
absolutely :D	ok then	1>2	unknown	Acknowledgement	query
:	yep	1>2	unknown	Elaboration	elaboration
:	ok then	1>2	unknown	Acknowledgement	query
played 3 last night for Markus's other project!	gl all!	1>2	unknown	Comment	comment
played 3 last night for Markus's other project!	who won the last game?	1>2	unknown	Clarification_question	query
gl all!	gl	1>2	unknown	Parallel	conjunction
who won the last game?	tomas	1>2	unknown	Question_answer_pair	query
tomas	he was a sly devil, he had a hand full of victory point cards	1>2	unknown	Elaboration	elaboration
i think you can reset	brb	1>2	unknown	Comment	comment
still waiting on william	yeah	1>2	unknown	Acknowledgement	query
just opened 1.1	awesome	1>2	unknown	Comment	comment
just opened 1.1	you too	1>2	unknown	Comment	comment
just opened 1.1	hi william!	1>2	unknown	Continuation	conjunction
can i get a sheep?	for a clay?	1>2	unknown	Q_Elab	query
for a clay?	yup	1>2	unknown	Question_answer_pair	query
yup	deal	1>2	unknown	Acknowledgement	query
deal	thx	1>2	unknown	Continuation	conjunction
np	fast mover!	1>2	unknown	Comment	comment
deal	np	1>2	unknown	Acknowledgement	query
there will be lots of clay this game i think ;)	that's 4 in one roll!!	1>2	unknown	Explanation	explanation
anyone have wood or wheat for clay?	afraid not!	1>2	unknown	Question_answer_pair	query
anyone have wood or wheat for clay?	no	1>2	unknown	Question_answer_pair	query
there will be lots of clay this game i think ;)	anyone have wood or wheat for clay?	1>2	unknown	Continuation	conjunction
lol another 10	another 4 clay	1>2	unknown	Result	causal
another 4 clay	clay clay clay	1>2	unknown	Comment	comment
clay clay clay	what a surprise,	1>2	unknown	Comment	comment
what a surprise,	i stole a clay	1>2	unknown	Elaboration	elaboration
I hate that button!	ouch	1>2	unknown	Comment	comment
what a surprise,	stop the presses	1>2	unknown	Comment	comment
what a surprise,	I hate that button!	1>2	unknown	Comment	comment
anyone want clay?	no ta ;)	1>2	unknown	Question_answer_pair	query
I think we have our least scarce resource locked in :D	william's racing lol	1>2	unknown	Comment	comment
william's racing lol	you hit thr ground running	1>2	unknown	Elaboration	elaboration
you hit thr ground running	the*	1>2	unknown	Correction	contrast
you hit thr ground running	aw	1>2	unknown	Comment	comment
anyone have a sheep they would part with?	no	1>2	unknown	Question_answer_pair	query
no	9 rescourse....	1>2	unknown	Explanation	explanation
9 rescourse....	and no baaaaaa	1>2	unknown	Continuation	conjunction
anyone have wood or heep?	no	1>2	unknown	Question_answer_pair	query
anyone have wood or heep?	no sheep sorry	1>2	unknown	Question_answer_pair	query
anyone have wood or heep?	wood for ore?	1>2	unknown	Q_Elab	query
anyone have wood or heep?	niko, is it still possible for you to build a settlement in the middle of the mountain?	1>2	unknown	Clarification_question	query
wood for ore?	not this round, sorry	1>2	unknown	Question_answer_pair	query
wood for ore?	can't	1>2	unknown	Question_answer_pair	query
not this round, sorry	ah well now I have wood	1>2	unknown	Continuation	conjunction
ah well now I have wood	lots of wood	1>2	unknown	Elaboration	elaboration
anyone fancy any?	i will give you ore	1>2	unknown	Question_answer_pair	query
i will give you ore	1 for 1?	1>2	unknown	Q_Elab	query
1 for 1?	yes	1>2	unknown	Question_answer_pair	query
yes	agreed	1>2	unknown	Acknowledgement	query
agreed	thanks!	1>2	unknown	Continuation	conjunction
ah well now I have wood	anyone fancy any?	1>2	unknown	Result	causal
ah finally	alas, alack, i am stolen from.	1>2	unknown	Comment	comment
alas, alack, i am stolen from.	twice!	1>2	unknown	Elaboration	elaboration
alas, alack, i am stolen from.	^^	1>2	unknown	Comment	comment
alas, alack, i am stolen from.	go easy, friends ;)	1>2	unknown	Comment	comment
go easy, friends ;)	you have the victory points...	1>2	unknown	Contrast	contrast
you have the victory points...	truth :)	1>2	unknown	Acknowledgement	query
you have the victory points...	I appreciate I'm a moving target :D	1>2	unknown	Comment	comment
can i get a wood?	for?	1>2	unknown	Q_Elab	query
for?	clay!	1>2	unknown	Question_answer_pair	query
clay!	hmm, i'd need 1 other too	1>2	unknown	Question_answer_pair	query
clay!	or for 1 ore?	1>2	unknown	Correction	contrast
hmm, i'd need 1 other too	with so much clay on the board	1>2	unknown	Explanation	explanation
or for 1 ore?	maybe next round	1>2	unknown	Question_answer_pair	query
hmm, i'd need 1 other too	or for 1 ore?	1>2	unknown	Result	causal
ouch	sorry LJ didn't want clay from william ;)	1>2	unknown	Comment	comment
