unit1_txt	unit2_txt	dir	rel_type	orig_label	label
which takes up my time	to launder .	1<2	implicit	purpose-attribute	purpose
Thanks for the money .	My best to you and yours ,	1<2	implicit	elaboration-additional	elaboration
and pray	that we make a lot of money this year ,	1>2	implicit	attribution-positive	attribution
My best to you and yours ,	that we make a lot of money this year ,	1<2	explicit	joint-list	conjunction
that we make a lot of money this year ,	so that <*> I can do it	1<2	implicit	explanation-motivation	explanation
so that <*> I can do it	when / if I am told that I can buy this place ,	1<2	explicit	contingency-condition	condition
so that <*> I can do it	and build a comfortable little new house on it .	1<2	explicit	joint-sequence	temporal
Love and faithful feelings ,	Zora	1>2	implicit	organization-preparation	organization
Thanks for the money .	Zora	1<2	implicit	attribution-positive	attribution
After visa snags , all - girl Afghan team honored for ' courageous achievement ' at international robotics competition	"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	1>2	implicit	organization-heading	organization
Friday , July 21 , 2017	"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	1>2	implicit	context-circumstance	temporal
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	The six - member Afghan team , <*> had been denied visas <*> until last week ,	1<2	implicit	context-background	frame
The six - member Afghan team , <*> had been denied visas <*> until last week ,	which consists entirely of girls ,	1<2	implicit	elaboration-attribute	elaboration
The six - member Afghan team , <*> had been denied visas <*> until last week ,	to enter the United States	1<2	implicit	purpose-attribute	purpose
The six - member Afghan team , <*> had been denied visas <*> until last week ,	drawing notice from critics of U.S. President Donald Trump 's policies regarding Muslims	1<2	implicit	causal-result	causal
drawing notice from critics of U.S. President Donald Trump 's policies regarding Muslims	traveling to the U.S.	1<2	implicit	elaboration-attribute	elaboration
The six - member Afghan team , <*> had been denied visas <*> until last week ,	The President later personally took action	1<2	explicit	joint-sequence	temporal
The President later personally took action	to allow the team into the country .	1<2	implicit	purpose-goal	purpose
According to Afghan Ambassador to the United States Hamdullah Mohib ,	the participation of this team in this science competition shows progress in Afghanistan 's response to nearly two decades of military conflict .	1>2	implicit	attribution-positive	attribution
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	the participation of this team in this science competition shows progress in Afghanistan 's response to nearly two decades of military conflict .	1<2	implicit	evaluation-comment	comment
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	The first FIRST Global robotics competition was held this week in Washington D.C.	1<2	implicit	context-background	frame
Image :	United States Navy .	1>2	implicit	organization-preparation	organization
The first FIRST Global robotics competition was held this week in Washington D.C.	United States Navy .	1<2	implicit	attribution-positive	attribution
The FIRST Global competition <*> was founded by Dean Kamen	This year 's theme was water security .	1>2	implicit	context-background	frame
The FIRST Global competition <*> was founded by Dean Kamen	( For Inspiration and Recognition of Science and Technlogy )	1<2	implicit	restatement-partial	reformulation
The FIRST Global competition <*> was founded by Dean Kamen	to encourage interest in applied science , technology , engineering , and mathematics in young people .	1<2	implicit	purpose-goal	purpose
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	This year 's theme was water security .	1<2	implicit	elaboration-additional	elaboration
This year 's theme was water security .	For the contest , the robots were required to recognize , pick up , carry , and deposit balls	1<2	implicit	elaboration-additional	elaboration
For the contest , the robots were required to recognize , pick up , carry , and deposit balls	colored blue and orange	1<2	implicit	elaboration-attribute	elaboration
colored blue and orange	to represent water and pollution , respectively .	1<2	implicit	purpose-goal	purpose
This year 's theme was water security .	Teams from different countries were arranged in groups of three ,	1<2	implicit	joint-other	conjunction
Teams from different countries were arranged in groups of three ,	and groups faced off in pairs .	1<2	explicit	joint-list	conjunction
Teams from different countries were arranged in groups of three ,	The group <*> won that match .	1<2	implicit	elaboration-additional	elaboration
The group <*> won that match .	whose three robots collectively earned the most points	1<2	implicit	elaboration-attribute	elaboration
According to the Afghan team 's coach , Alireza Mehraban ,	in their first matchup , the Afghan team 's robot , <*> scored one or two points for the three - nation alliance with the Gabonese and Estonian teams .	1>2	implicit	attribution-positive	attribution
This year 's theme was water security .	in their first matchup , the Afghan team 's robot , <*> scored one or two points for the three - nation alliance with the Gabonese and Estonian teams .	1<2	implicit	joint-other	conjunction
in their first matchup , the Afghan team 's robot , <*> scored one or two points for the three - nation alliance with the Gabonese and Estonian teams .	"named "" Better Idea of Afghan Girls , """	1<2	implicit	elaboration-attribute	elaboration
in their first matchup , the Afghan team 's robot , <*> scored one or two points for the three - nation alliance with the Gabonese and Estonian teams .	This year , the European team won the competition overall ,	1<2	implicit	joint-list	conjunction
This year , the European team won the competition overall ,	with the silver medal going to Poland	1<2	explicit	elaboration-additional	elaboration
with the silver medal going to Poland	and the bronze to Armenia .	1<2	explicit	joint-list	conjunction
in their first matchup , the Afghan team 's robot , <*> scored one or two points for the three - nation alliance with the Gabonese and Estonian teams .	""" We are so interested"	1<2	implicit	elaboration-additional	elaboration
""" We are so interested"	because we find a big chance	1<2	explicit	causal-cause	causal
because we find a big chance	"to show the talent and ability of Afghans , """	1<2	implicit	purpose-attribute	purpose
""" We are so interested"	team member Rodaba Noori told the press ,	1<2	implicit	attribution-positive	attribution
""" to show"	that Afghan women can make robots too	1>2	implicit	attribution-positive	attribution
""" We are so interested"	that Afghan women can make robots too	1<2	implicit	elaboration-additional	elaboration
that Afghan women can make robots too	and we can improve in this section	1<2	explicit	joint-list	conjunction
and we can improve in this section	— [ the ] robotics section .	1<2	implicit	restatement-partial	reformulation
""" We are so interested"	We were so interested	1<2	implicit	joint-list	conjunction
We were so interested	because we had n't long or enough time	1<2	explicit	causal-cause	causal
because we had n't long or enough time	to get ready for competition	1<2	implicit	purpose-attribute	purpose
because we had n't long or enough time	but we came to United States	1<2	explicit	adversative-contrast	contrast
but we came to United States	and now we are here	1<2	explicit	joint-sequence	temporal
and now we are here	"because of Trump intervention . """	1<2	explicit	causal-cause	causal
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	The team arrived in Washington D.C. after many difficulties .	1<2	implicit	context-background	frame
The team arrived in Washington D.C. after many difficulties .	They were twice denied visas	1<2	implicit	elaboration-additional	elaboration
They were twice denied visas	to enter the United States .	1<2	implicit	purpose-attribute	purpose
They were twice denied visas	Even applying for a visa required the entire team to travel about 500 miles <*> from Herat , their home , to the capital in Kabul , through territory	1<2	implicit	joint-list	conjunction
Even applying for a visa required the entire team to travel about 500 miles <*> from Herat , their home , to the capital in Kabul , through territory	( 800 km )	1<2	implicit	restatement-partial	reformulation
Even applying for a visa required the entire team to travel about 500 miles <*> from Herat , their home , to the capital in Kabul , through territory	controlled by the Taliban .	1<2	implicit	elaboration-attribute	elaboration
They were twice denied visas	They made the trip twice	1<2	implicit	joint-list	conjunction
They made the trip twice	and were turned down both times .	1<2	explicit	joint-list	conjunction
They were twice denied visas	President Donald Trump personally asked the United States National Security Council to help the girls enter the country .	1<2	implicit	joint-list	conjunction
President Donald Trump personally asked the United States National Security Council to help the girls enter the country .	"After some interplay between the State and Homeland Security Departments , the girls were granted "" parole "" status on the grounds"	1<2	implicit	causal-result	causal
"After some interplay between the State and Homeland Security Departments , the girls were granted "" parole "" status on the grounds"	"that their entry would be a "" significant public benefit . """	1<2	implicit	elaboration-attribute	elaboration
President Donald Trump personally asked the United States National Security Council to help the girls enter the country .	The President has drawn both praise <*> and criticism for his travel ban , <*> and for the atmosphere of hostility toward Muslims	1<2	implicit	evaluation-comment	comment
The President has drawn both praise <*> and criticism for his travel ban , <*> and for the atmosphere of hostility toward Muslims	for helping the girls enter the U.S.	1<2	explicit	causal-cause	causal
The President has drawn both praise <*> and criticism for his travel ban , <*> and for the atmosphere of hostility toward Muslims	which does not cover Afghanistan ,	1<2	implicit	elaboration-attribute	elaboration
The President has drawn both praise <*> and criticism for his travel ban , <*> and for the atmosphere of hostility toward Muslims	that critics blame	1<2	implicit	elaboration-attribute	elaboration
that critics blame	for denying them entry in the first place .	1<2	explicit	causal-cause	causal
Citing privacy rules ,	U.S. officials have not said	1>2	implicit	causal-cause	causal
U.S. officials have not said	why the team was initially denied visas ,	1>2	implicit	attribution-negative	attribution
President Donald Trump personally asked the United States National Security Council to help the girls enter the country .	why the team was initially denied visas ,	1<2	implicit	context-background	frame
but Afghan Ambassador Hamdullah Mohib says	there were concerns	1>2	implicit	attribution-positive	attribution
why the team was initially denied visas ,	there were concerns	1<2	explicit	adversative-contrast	contrast
there were concerns	they would attempt to remain in the United States or in Canada after the contest .	1<2	implicit	elaboration-attribute	elaboration
Afghanistan is not one of the nations	but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	1>2	explicit	adversative-concession	concession
Afghanistan is not one of the nations	covered by President Trump 's travel ban ,	1<2	implicit	elaboration-attribute	elaboration
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	1<2	implicit	elaboration-additional	elaboration
but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	which are covered ,	1<2	implicit	elaboration-attribute	elaboration
but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	There were also two Syrian teams <*> one national and one	1<2	explicit	joint-list	conjunction
There were also two Syrian teams <*> one national and one	scheduled to compete ,	1<2	implicit	elaboration-attribute	elaboration
There were also two Syrian teams <*> one national and one	made up of refugees .	1<2	implicit	elaboration-attribute	elaboration
There were also two Syrian teams <*> one national and one	Syria and all refugees are covered by the ban .	1<2	implicit	context-background	frame
There were also two Syrian teams <*> one national and one	"The Syrian refugee team listed their country as "" Hope "" on the backs of their shirts"	1<2	implicit	elaboration-additional	elaboration
"The Syrian refugee team listed their country as "" Hope "" on the backs of their shirts"	"and named their robot "" Robogee . """	1<2	explicit	joint-list	conjunction
but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	Teams from Morocco and Iran both had difficulties	1<2	implicit	joint-list	conjunction
Teams from Morocco and Iran both had difficulties	getting themselves or their robots across the U.S. border .	1<2	implicit	elaboration-attribute	elaboration
but teams from Sudan , Iran , Libya , and Yemen , <*> are among the 163 teams in the competition .	Team Estonia had to rebuild their robot entirely	1<2	implicit	joint-list	conjunction
Team Estonia had to rebuild their robot entirely	after the original disappeared in transit .	1<2	explicit	context-circumstance	temporal
""" Seventeen years ago , this would not have been possible at all , """	""" They represent our aspirations and resilience"	1>2	implicit	adversative-antithesis	contrast
""" Seventeen years ago , this would not have been possible at all , """	said Ambassador Mohib .	1<2	implicit	attribution-positive	attribution
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	""" They represent our aspirations and resilience"	1<2	implicit	evaluation-comment	comment
""" They represent our aspirations and resilience"	despite having been brought up in a perpetual conflict .	1<2	explicit	adversative-concession	concession
These girls will be proving to the world and the nation	"that nothing will prevent us from being an equal and active member of the international community . """	1>2	implicit	attribution-positive	attribution
""" They represent our aspirations and resilience"	"that nothing will prevent us from being an equal and active member of the international community . """	1<2	implicit	elaboration-additional	elaboration
Every team in the contest was sent a collection of robot parts roughly four months in advance of the competition .	The Afghan team 's supplies were delayed ,	1>2	implicit	context-background	frame
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	The Afghan team 's supplies were delayed ,	1<2	implicit	elaboration-additional	elaboration
The Afghan team 's supplies were delayed ,	leaving them only two weeks left <*> and only one day	1<2	implicit	causal-result	causal
leaving them only two weeks left <*> and only one day	to assemble their robot	1<2	implicit	purpose-goal	purpose
leaving them only two weeks left <*> and only one day	to test it	1<2	implicit	purpose-attribute	purpose
to test it	before packing it up	1<2	explicit	context-circumstance	temporal
before packing it up	to mail to the competition site .	1<2	implicit	purpose-goal	purpose
"A group of Afghan teenagers was awarded a silver medal for "" courageous achievement "" on Tuesday in the FIRST Global Challenge Robot Olympics in the Daughters of the American Revolution Constitution Hall in Washington D.C."	The competition ended on Tuesday .	1<2	implicit	elaboration-additional	elaboration
The competition ended on Tuesday .	This is the first FIRST Global competition ,	1<2	implicit	elaboration-additional	elaboration
This is the first FIRST Global competition ,	and the organization plans to hold the contest in a different country every year .	1<2	explicit	joint-list	conjunction
and the organization plans to hold the contest in a different country every year .	Next year 's competition is scheduled to take place in Mexico City .	1<2	implicit	elaboration-additional	elaboration
Over 900 asylum seekers rescued off Indonesian coast	On Friday , fishermen rescued over 700 asylum seekers	1>2	implicit	organization-heading	organization
Monday , May 18 , 2015	On Friday , fishermen rescued over 700 asylum seekers	1>2	implicit	context-circumstance	temporal
On Friday , fishermen rescued over 700 asylum seekers	whose boat sank ,	1<2	implicit	elaboration-attribute	elaboration
On Friday , fishermen rescued over 700 asylum seekers	and the Indonesian Navy reportedly saved 200 more	1<2	explicit	joint-list	conjunction
On Friday , fishermen rescued over 700 asylum seekers	after they were found swimming along the coast of Aceh , Indonesia .	1<2	explicit	context-circumstance	temporal
Major general Fuad Basya , spokesman for the Indonesian military , said	fisherman first noticed the people	1>2	implicit	attribution-positive	attribution
On Friday , fishermen rescued over 700 asylum seekers	fisherman first noticed the people	1<2	implicit	elaboration-additional	elaboration
fisherman first noticed the people	and a warship was deployed	1<2	explicit	joint-sequence	temporal
and a warship was deployed	to retrieve them .	1<2	implicit	purpose-goal	purpose
On Friday , fishermen rescued over 700 asylum seekers	The rescued members included Bangladeshis and Rohingya , a stateless minority of Muslims from Myanmar .	1<2	implicit	elaboration-additional	elaboration
The rescued members included Bangladeshis and Rohingya , a stateless minority of Muslims from Myanmar .	Myanmar is mainly Buddhist	1<2	implicit	context-background	frame
Myanmar is mainly Buddhist	and the United Nations rates the Rohingya among the world 's most persecuted groups .	1<2	explicit	joint-list	conjunction
According to ABC News ,	Basya also believes	1>2	implicit	attribution-positive	attribution
Basya also believes	the asylum seekers <*> may have left the boat on purpose	1>2	implicit	attribution-positive	attribution
On Friday , fishermen rescued over 700 asylum seekers	the asylum seekers <*> may have left the boat on purpose	1<2	implicit	elaboration-additional	elaboration
fisherman first noticed the people	the asylum seekers <*> may have left the boat on purpose	1<2	explicit	joint-list	conjunction
the asylum seekers <*> may have left the boat on purpose	found in the water	1<2	implicit	elaboration-attribute	elaboration
the asylum seekers <*> may have left the boat on purpose	to be rescued	1<2	implicit	purpose-goal	purpose
the asylum seekers <*> may have left the boat on purpose	to avoid being sent away from Indonesia waters .	1<2	implicit	purpose-goal	purpose
the asylum seekers <*> may have left the boat on purpose	Malaysia and Indonesia have maintained a policy	1<2	implicit	context-background	frame
Malaysia and Indonesia have maintained a policy	of turning away boats of migrants	1<2	implicit	elaboration-attribute	elaboration
Malaysia and Indonesia have maintained a policy	which , <*> the Untied Nations and United States have both criticised .	1<2	implicit	evaluation-comment	comment
which , <*> the Untied Nations and United States have both criticised .	according to AFP ,	1<2	implicit	attribution-positive	attribution
One Rohingya , Muhammad Amin ,	the first boat <*> was turned around twice , toward Malaysia by Indonesian navy and then toward Indonesia by Malaysian navy .	1>2	implicit	attribution-positive	attribution
Malaysia and Indonesia have maintained a policy	the first boat <*> was turned around twice , toward Malaysia by Indonesian navy and then toward Indonesia by Malaysian navy .	1<2	implicit	explanation-evidence	explanation
the first boat <*> was turned around twice , toward Malaysia by Indonesian navy and then toward Indonesia by Malaysian navy .	rescued on Friday	1<2	implicit	elaboration-attribute	elaboration
Discussing his concern in a public statement ,	""" We are in contact with all relevant parties ,"	1>2	implicit	context-circumstance	temporal
Malaysia 's Prime Minister , Najib Razak said ,	""" We are in contact with all relevant parties ,"	1>2	implicit	attribution-positive	attribution
On Friday , fishermen rescued over 700 asylum seekers	""" We are in contact with all relevant parties ,"	1<2	implicit	elaboration-additional	elaboration
""" We are in contact with all relevant parties ,"	with whom we share the desire	1<2	implicit	elaboration-attribute	elaboration
with whom we share the desire	"to find a solution to this crisis "" ."	1<2	implicit	purpose-attribute	purpose
Thailand has recently cracked down on human trafficking ,	John Kerry , the Secretary of State , contacted Thailand 's foreign minister over temporary housing for the Rohingya out at sea .	1>2	implicit	context-background	frame
Thailand has recently cracked down on human trafficking ,	which has affected the routes	1<2	implicit	causal-result	causal
which has affected the routes	by which people - smugglers transport migrants .	1<2	implicit	elaboration-attribute	elaboration
The US State Department said	John Kerry , the Secretary of State , contacted Thailand 's foreign minister over temporary housing for the Rohingya out at sea .	1>2	implicit	attribution-positive	attribution
On Friday , fishermen rescued over 700 asylum seekers	John Kerry , the Secretary of State , contacted Thailand 's foreign minister over temporary housing for the Rohingya out at sea .	1<2	implicit	elaboration-additional	elaboration
Jeff Rathke , the State Department Spokesperson , said ,	""" We urge the governments of the region to work together quickly ,"	1>2	implicit	attribution-positive	attribution
John Kerry , the Secretary of State , contacted Thailand 's foreign minister over temporary housing for the Rohingya out at sea .	""" We urge the governments of the region to work together quickly ,"	1<2	implicit	elaboration-additional	elaboration
""" We urge the governments of the region to work together quickly ,"	first and foremost , to save the lives of migrants	1<2	implicit	purpose-goal	purpose
first and foremost , to save the lives of migrants	now at sea	1<2	implicit	elaboration-attribute	elaboration
first and foremost , to save the lives of migrants	"who are in need of an immediate rescue effort "" ."	1<2	implicit	elaboration-attribute	elaboration
""" We urge the governments of the region to work together quickly ,"	Rathke also asked the governments of South East Asia not to turn away boats of people	1<2	explicit	joint-list	conjunction
Rathke also asked the governments of South East Asia not to turn away boats of people	seeking asylum .	1<2	implicit	elaboration-attribute	elaboration
Estimates suggest	8000 migrants may be currently at sea in the region .	1>2	implicit	attribution-positive	attribution
John Kerry , the Secretary of State , contacted Thailand 's foreign minister over temporary housing for the Rohingya out at sea .	8000 migrants may be currently at sea in the region .	1<2	implicit	context-background	frame
Texas student Ahmed Mohamed inspires social movement	Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	1>2	implicit	organization-heading	organization
Tuesday , September 22 , 2015	Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	1>2	implicit	context-circumstance	temporal
News of police response to a boy 's digital clock in Texas last week has inspired a global social movement in support of the youth .	Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	1>2	implicit	organization-preparation	organization
Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	after he brought a digital clock <*> to school .	1<2	implicit	causal-cause	causal
after he brought a digital clock <*> to school .	he had made	1<2	implicit	elaboration-attribute	elaboration
After news of the police response was reported ,	Mohamed received support online	1>2	explicit	context-circumstance	temporal
Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	Mohamed received support online	1<2	implicit	causal-result	causal
Mohamed received support online	ranging from US President Barack Obama to Facebook creator Mark Zuckerberg .	1<2	implicit	elaboration-attribute	elaboration
Mohamed received support online	Yesterday Mohamed received VIP attention at Google headquarters in California at the Google Science Fair —	1<2	implicit	elaboration-additional	elaboration
Yesterday Mohamed received VIP attention at Google headquarters in California at the Google Science Fair —	and tomorrow he plans to meet international dignitaries at the United Nations headquarters in New York .	1<2	explicit	joint-sequence	temporal
Mohamed received support online	US President Barack Obama tweet to student Ahmed Mohamed	1<2	implicit	explanation-evidence	explanation
Image :	Twitter / Barack Obama .	1>2	implicit	organization-preparation	organization
US President Barack Obama tweet to student Ahmed Mohamed	Twitter / Barack Obama .	1<2	implicit	attribution-positive	attribution
Ahmed Mohamed , a 14 - year - old boy from Irving , Texas , was arrested at his school by police	Mohamed brought the digital clock <*> to school on September 14 ,	1<2	implicit	elaboration-additional	elaboration
Mohamed brought the digital clock <*> to school on September 14 ,	he made	1<2	implicit	elaboration-attribute	elaboration
and a teacher mistakenly thought	it resembled a bomb .	1>2	implicit	attribution-positive	attribution
Mohamed brought the digital clock <*> to school on September 14 ,	it resembled a bomb .	1<2	explicit	joint-sequence	temporal
it resembled a bomb .	Police arrested and questioned the student .	1<2	implicit	causal-result	causal
Images of the boy <*> were quickly posted	that the hashtag on Twitter , #IStandWithAhmed , had become an international phenomenon .	1>2	implicit	causal-cause	causal
Images of the boy <*> were quickly posted	wearing a NASA T - shirt	1<2	implicit	elaboration-attribute	elaboration
wearing a NASA T - shirt	and handcuffed by the police	1<2	explicit	joint-list	conjunction
Images of the boy <*> were quickly posted	and reposted online .	1<2	explicit	joint-sequence	temporal
The Deseret News observed	that the hashtag on Twitter , #IStandWithAhmed , had become an international phenomenon .	1>2	implicit	attribution-positive	attribution
Mohamed brought the digital clock <*> to school on September 14 ,	that the hashtag on Twitter , #IStandWithAhmed , had become an international phenomenon .	1<2	implicit	joint-sequence	temporal
The Straits Times noted	"what began as individual messages to Mohamed had grown into a "" support movement "" ."	1>2	implicit	attribution-positive	attribution
that the hashtag on Twitter , #IStandWithAhmed , had become an international phenomenon .	"what began as individual messages to Mohamed had grown into a "" support movement "" ."	1<2	implicit	joint-list	conjunction
American academic and professor Marc Lamont Hill commented ,	""" Hoping that the #istandwithahmed movement translates into a substantive national conversation on race , punishment , and incarceration . """	1>2	implicit	attribution-positive	attribution
that the hashtag on Twitter , #IStandWithAhmed , had become an international phenomenon .	""" Hoping that the #istandwithahmed movement translates into a substantive national conversation on race , punishment , and incarceration . """	1<2	implicit	joint-list	conjunction
The Twitter attention led to outreach from Google	and Mohamed was invited to their Google Science Fair .	1>2	explicit	causal-cause	causal
Mohamed brought the digital clock <*> to school on September 14 ,	and Mohamed was invited to their Google Science Fair .	1<2	implicit	joint-sequence	temporal
and Mohamed was invited to their Google Science Fair .	Mohamed was a VIP guest at the Google Science Fair this weekend ,	1<2	implicit	elaboration-additional	elaboration
Mohamed was a VIP guest at the Google Science Fair this weekend ,	and was able to meet finalists at the event	1<2	explicit	joint-list	conjunction
and was able to meet finalists at the event	held at Google 's headquarters	1<2	implicit	elaboration-attribute	elaboration
held at Google 's headquarters	located in Mountain View , California .	1<2	implicit	elaboration-attribute	elaboration
Mohamed was a VIP guest at the Google Science Fair this weekend ,	Co-founder of Google , Sergey Brin , personally met with Mohamed during his visit to Google .	1<2	implicit	elaboration-additional	elaboration
Mohamed brought the digital clock <*> to school on September 14 ,	On Wednesday , Mohamed and his father are to travel to the United Nations .	1<2	implicit	joint-sequence	temporal
His father Mohamed El - Hassan Mohamed said	he was taking his entire family to the U.N. headquarters in New York ,	1>2	implicit	attribution-positive	attribution
On Wednesday , Mohamed and his father are to travel to the United Nations .	he was taking his entire family to the U.N. headquarters in New York ,	1<2	implicit	elaboration-additional	elaboration
he was taking his entire family to the U.N. headquarters in New York ,	because international dignitaries wanted to meet with his son and express their support .	1<2	explicit	causal-cause	causal
Psychology major at University of Texas Arlington Amneh Jafari heard of the incident	and wanted to issue her support to Mohamed .	1>2	implicit	context-background	frame
and wanted to issue her support to Mohamed .	She chose the hastag #IStandWithAhmed	1>2	implicit	causal-cause	causal
Mohamed brought the digital clock <*> to school on September 14 ,	She chose the hastag #IStandWithAhmed	1<2	implicit	joint-other	conjunction
She chose the hastag #IStandWithAhmed	and posted to Twitter .	1<2	explicit	joint-list	conjunction
Jafari said	she felt Mohamed had been subject to Islamophobia	1>2	implicit	attribution-positive	attribution
She chose the hastag #IStandWithAhmed	she felt Mohamed had been subject to Islamophobia	1<2	implicit	context-background	frame
she felt Mohamed had been subject to Islamophobia	and her hashtag created greater awareness about this issue .	1<2	explicit	joint-list	conjunction
She chose the hastag #IStandWithAhmed	The hashtag took on a life of its own ,	1<2	implicit	joint-sequence	temporal
The hashtag took on a life of its own ,	and was used in messages on Twitter over one million times by Thursday night .	1<2	implicit	explanation-evidence	explanation
Mohamed brought the digital clock <*> to school on September 14 ,	NASA tweeted support of Ahmed Mohamed via its account International Space Station	1<2	implicit	joint-other	conjunction
Image :	Twitter / NASA .	1>2	implicit	organization-preparation	organization
NASA tweeted support of Ahmed Mohamed via its account International Space Station	Twitter / NASA .	1<2	implicit	attribution-positive	attribution
US President Barack Obama tweeted	Want to bring it to the White House ?	1>2	implicit	attribution-positive	attribution
US President Barack Obama tweeted	using his @POTUS account :	1<2	implicit	mode-means	mode
""" Cool clock , Ahmed ."	Want to bring it to the White House ?	1>2	implicit	explanation-justify	explanation
NASA tweeted support of Ahmed Mohamed via its account International Space Station	Want to bring it to the White House ?	1<2	implicit	joint-list	conjunction
Want to bring it to the White House ?	We should inspire more kids like you to like science .	1<2	implicit	joint-other	conjunction
We should inspire more kids like you to like science .	"It 's what makes America great . """	1<2	implicit	explanation-motivation	explanation
NASA tweeted support of Ahmed Mohamed via its account International Space Station	Twitter gave Mohamed the option	1<2	implicit	joint-list	conjunction
Twitter gave Mohamed the option	to come to their company for an internship .	1<2	implicit	purpose-attribute	purpose
Facebook co-founder Mark Zuckerberg tweeted to Mohamed	the boy was welcome to come and tour the company .	1>2	implicit	attribution-positive	attribution
Facebook co-founder Mark Zuckerberg tweeted to Mohamed	and said	1<2	explicit	joint-list	conjunction
NASA tweeted support of Ahmed Mohamed via its account International Space Station	the boy was welcome to come and tour the company .	1<2	implicit	joint-list	conjunction
Executive director of the Dallas chapter of the Council on American - Islamic Relations Alia Salem said	Mohamed wishes to use his newfound fame and attention	1>2	implicit	attribution-positive	attribution
Mohamed brought the digital clock <*> to school on September 14 ,	Mohamed wishes to use his newfound fame and attention	1<2	implicit	joint-other	conjunction
Mohamed wishes to use his newfound fame and attention	to spotlight social causes	1<2	implicit	purpose-goal	purpose
to spotlight social causes	including the treatment of Muslims in the United States .	1<2	implicit	elaboration-additional	elaboration
University of Texas Arlington Muslim Student Association president Sehar Memon said	the large amount of positive feedback for Mohamed had helped make his situation much better .	1>2	implicit	attribution-positive	attribution
Mohamed wishes to use his newfound fame and attention	the large amount of positive feedback for Mohamed had helped make his situation much better .	1<2	implicit	joint-other	conjunction
Memon also said	the social movement in reaction to Mohamed helped improve Muslim / non-Muslim .	1>2	implicit	attribution-positive	attribution
she believed	the social movement in reaction to Mohamed helped improve Muslim / non-Muslim .	1>2	implicit	attribution-positive	attribution
the large amount of positive feedback for Mohamed had helped make his situation much better .	the social movement in reaction to Mohamed helped improve Muslim / non-Muslim .	1<2	explicit	joint-list	conjunction
Both the Irving Independent School District and the Irving Police Department have asserted	that the boy 's religion and name were not a factor in the manner	1>2	implicit	attribution-positive	attribution
Mohamed wishes to use his newfound fame and attention	that the boy 's religion and name were not a factor in the manner	1<2	implicit	adversative-contrast	contrast
that the boy 's religion and name were not a factor in the manner	in which they approached the situation .	1<2	implicit	elaboration-attribute	elaboration
At least 107 killed in Mecca crane collapse	A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	1>2	implicit	organization-heading	organization
Saturday , September 12 , 2015	A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	1>2	implicit	context-circumstance	temporal
pilgrims at Mecca 's Grand Mosque in 2008 .	A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	1>2	implicit	context-background	frame
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	killing 107 or more and wounding 238 ,	1<2	implicit	causal-result	causal
