unit1_txt	unit2_txt	dir	rel_type	orig_label	label
« بهتر است خود دوستان وزارت بهداشت <*> بگویند که چه قدر اعتبار به سازمان بهزیستی برای اجرای این برنامه پرداخت کردهاند ؟	طی چند سال گذشته <*> تنها سال گذشته وزارت بهداشت از بودجهای <*> ۲۸۰ میلیون تومان در اختیار بهزیستی برای اجرای برنامه استراتژیک قرار داد » .	1<2	unknown	topic-comment	comment
طی چند سال گذشته <*> تنها سال گذشته وزارت بهداشت از بودجهای <*> ۲۸۰ میلیون تومان در اختیار بهزیستی برای اجرای برنامه استراتژیک قرار داد » .	که برنامه استراتژیک نوشته شده است ،	1<2	unknown	elaboration	elaboration
تنها سال گذشته وزارت بهداشت از بودجهای	که از وزارت کشور گرفته بود ،	1<2	unknown	elaboration	elaboration
معاون پیشگیری و درمان مرکز درمان سازمان بهزیستی کشور مسیولان وزارت بهداشت را زیر سوال برده	رییس اداره بهزیستی چابهار روز گذشته از ابتلای ۷۸ نفر به ویروس HIV در روستای درگز چابهار خبر داده	1<2	unknown	background	frame
و گفته بود	« بهتر بود این آمار از طریق مرکز بهداشت شهرستان رسما اعلام میشد	1>2	unknown	attribution	attribution
رییس اداره بهزیستی چابهار روز گذشته از ابتلای ۷۸ نفر به ویروس HIV در روستای درگز چابهار خبر داده	« بهتر بود این آمار از طریق مرکز بهداشت شهرستان رسما اعلام میشد	1<2	unknown	joint	conjunction
« بهتر بود این آمار از طریق مرکز بهداشت شهرستان رسما اعلام میشد	اما شاید ملاحظهکاری آنها بدلیل توریستی بودن شهرستان و محرمانه بودن این دست اطلاعات آماری است » .	1<2	unknown	contrast	contrast
همسایه معروف ورزشگاه شهید وطنی قایمشهر <*> از فوتبال دیدن با دوستانش و در همسایگی کوتاه نیامد .	که در برنامه نود هم به او پرداخته شد ،	1<2	unknown	elaboration	elaboration
همسایه معروف ورزشگاه شهید وطنی قایمشهر <*> از فوتبال دیدن با دوستانش و در همسایگی کوتاه نیامد .	مرتضی هاشمی همیشه به همراه دوستانش در پشت بام خانهاش مینشستند	1<2	unknown	elaboration	elaboration
مرتضی هاشمی همیشه به همراه دوستانش در پشت بام خانهاش مینشستند	و فوتبال تماشا میکردند .	1<2	unknown	joint	conjunction
مرتضی هاشمی همیشه به همراه دوستانش در پشت بام خانهاش مینشستند	اما مسیولان این ورزشگاه روز گذشته در اقدامی عجیب جلوی این خانه را با داربست و پرده پوشاندند .	1<2	unknown	contrast	contrast
مرتضی هاشمی همیشه به همراه دوستانش در پشت بام خانهاش مینشستند	او هم در مقابل با نصب یک داربست بلندتر در حیاط خانهاش ارتفاع محل نشستن خود را بالاتر از داربست مسوولان برد	1<2	unknown	cause	causal
او هم در مقابل با نصب یک داربست بلندتر در حیاط خانهاش ارتفاع محل نشستن خود را بالاتر از داربست مسوولان برد	تا بازهم بتواند بازیهای خانگی نساجی را از داخل منزلش در حین صرف میوه و تنقلات تماشا کند .	1<2	unknown	enablement	purpose
وی در اینباره گفت :	« دیروز از خواب بیدار شدم	1>2	unknown	attribution	attribution
همسایه معروف ورزشگاه شهید وطنی قایمشهر <*> از فوتبال دیدن با دوستانش و در همسایگی کوتاه نیامد .	« دیروز از خواب بیدار شدم	1<2	unknown	topic-comment	comment
« دیروز از خواب بیدار شدم	دیدم داربست زدهاند ؛	1<2	unknown	joint	conjunction
« دیروز از خواب بیدار شدم	من هم رفتم ۱۶۰هزار تومان داربست اجاره کردم .	1<2	unknown	cause	causal
من هم رفتم ۱۶۰هزار تومان داربست اجاره کردم .	تماشای بازی استقلال ۳۰۰هزارتومان برای م خرج داشت .	1<2	unknown	cause	causal
تماشای بازی استقلال ۳۰۰هزارتومان برای م خرج داشت .	در خانه خود م نشستهام	1<2	unknown	contrast	contrast
در خانه خود م نشستهام	و میوه میخورم	1<2	unknown	joint	conjunction
در خانه خود م نشستهام	و با دوستانم فوتبال تماشا میکنم .	1<2	unknown	joint	conjunction
در خانه خود م نشستهام	مگر ما خلاف میکنیم ؟	1<2	unknown	topic-comment	comment
اگر بازم داربست شان را بالا ببرند ،	من هم داربستم را بلندتر میکنم . »	1>2	unknown	condition	condition
« دیروز از خواب بیدار شدم	من هم داربستم را بلندتر میکنم . »	1<2	unknown	cause	causal
رییس سازمان غذا و دارو از کاهش پنج درصدی یارانه دارو در بودجه سال ۹۶ خبر داد	و مدعی شد این کاهش ۵ درصدی تاثیر زیادی در ادامه حمایت دولت از بیماران نخواهد داشت	1<2	unknown	contrast	contrast
و مدعی شد این کاهش ۵ درصدی تاثیر زیادی در ادامه حمایت دولت از بیماران نخواهد داشت	و این رقم با صرفهجویی جبران میشود .	1<2	unknown	joint	conjunction
رسول دیناروند با اشاره به اینکه مجموع یارانه دارو دارای دو ردیف اعتباری بود <*> گفته :	برای سال ۹۶ ، پنج درصد آن کاهش یافته و ۱۱۰ میلیارد تومان نسبت به سال ۹۵ کاهش بودجه داریم .	1>2	unknown	attribution	attribution
رسول دیناروند با اشاره به اینکه مجموع یارانه دارو دارای دو ردیف اعتباری بود <*> گفته :	که ۲ هزار و ۲۰۰ میلیارد تومان میشد ،	1<2	unknown	elaboration	elaboration
رییس سازمان غذا و دارو از کاهش پنج درصدی یارانه دارو در بودجه سال ۹۶ خبر داد	برای سال ۹۶ ، پنج درصد آن کاهش یافته و ۱۱۰ میلیارد تومان نسبت به سال ۹۵ کاهش بودجه داریم .	1<2	unknown	elaboration	elaboration
برای سال ۹۶ ، پنج درصد آن کاهش یافته و ۱۱۰ میلیارد تومان نسبت به سال ۹۵ کاهش بودجه داریم .	البته باید توجه کرد که <*> مشکلی برای قیمت دارو پیش نمیآید	1<2	unknown	contrast	contrast
البته باید توجه کرد که <*> مشکلی برای قیمت دارو پیش نمیآید	با وجود این موضوع ،	1<2	unknown	contrast	contrast
البته باید توجه کرد که <*> مشکلی برای قیمت دارو پیش نمیآید	و شاید در مجلس این ردیف اصلاح شود .	1<2	unknown	joint	conjunction
با این حال رییس سازمان غذا و داروی کشور پیشبینی کرده	سال آینده دولت کاهش تعهد نخواهد داشت	1>2	unknown	attribution	attribution
البته باید توجه کرد که <*> مشکلی برای قیمت دارو پیش نمیآید	سال آینده دولت کاهش تعهد نخواهد داشت	1<2	unknown	contrast	contrast
سال آینده دولت کاهش تعهد نخواهد داشت	و به حمایت از بیماران ادامه میدهد	1<2	unknown	joint	conjunction
سال آینده دولت کاهش تعهد نخواهد داشت	و از همین دو ردیف هم برای حمایت از بیماران صعبالعلاج استفاده میکند .	1<2	unknown	joint	conjunction
رییس سازمان غذا و دارو از کاهش پنج درصدی یارانه دارو در بودجه سال ۹۶ خبر داد	تحریمهای بانکی در سالهای گذشته باعث افزایش بیسابقه نرخ داروها شده	1<2	unknown	evaluation	comment
تحریمهای بانکی در سالهای گذشته باعث افزایش بیسابقه نرخ داروها شده	و بسیاری از بیماران بدون حمایتهای دولتی توان خرید دارو ندارند .	1<2	unknown	cause	causal
با وجود گسترش حمایت دولت از بیماران در سالهای اخیر	همچنان دچارشدن به بیماریهای سخت یکی از عوامل سقوط به زیرخط فقر در ایران محسوب میشود .	1>2	unknown	contrast	contrast
و بسیاری از بیماران بدون حمایتهای دولتی توان خرید دارو ندارند .	همچنان دچارشدن به بیماریهای سخت یکی از عوامل سقوط به زیرخط فقر در ایران محسوب میشود .	1<2	unknown	joint	conjunction
دبیر کارگروه مدیریت پسماند استان تهران خبر داده	روزانه ۴۰۰ مترمکعب شیرابه زبالهها در مرکز دفن زباله « آرادکوه » در جنوب تهران تولید میشود .	1>2	unknown	attribution	attribution
کیومرث کلانتری درباره سرنوشت این شیرابهها توضیح داده	« تا پایان تیرماه تصفیه شیرابهها براساس خروجی استاندارد پارامترهای BOD و COD به میزان روزانه حدود ۳۰۰ مترمکعب برای آبیاری جنگلی به انجام خواهد رسید ؛	1>2	unknown	attribution	attribution
روزانه ۴۰۰ مترمکعب شیرابه زبالهها در مرکز دفن زباله « آرادکوه » در جنوب تهران تولید میشود .	« تا پایان تیرماه تصفیه شیرابهها براساس خروجی استاندارد پارامترهای BOD و COD به میزان روزانه حدود ۳۰۰ مترمکعب برای آبیاری جنگلی به انجام خواهد رسید ؛	1<2	unknown	topic-comment	comment
« تا پایان تیرماه تصفیه شیرابهها براساس خروجی استاندارد پارامترهای BOD و COD به میزان روزانه حدود ۳۰۰ مترمکعب برای آبیاری جنگلی به انجام خواهد رسید ؛	این طرح بنا به اظهار مدیران شهرداری در حال حاضر با ظرفیت روزانه ۱۰۰ مترمکعب در حال انجام است » .	1<2	unknown	elaboration	elaboration
« تا پایان تیرماه تصفیه شیرابهها براساس خروجی استاندارد پارامترهای BOD و COD به میزان روزانه حدود ۳۰۰ مترمکعب برای آبیاری جنگلی به انجام خواهد رسید ؛	مدیرکل محیط زیست استان تهران راه جلوگیری از ورود شیرابه به مرکز دفن را پردازش و جداسازی در ابتدای محل و قبل از انتقال و اجرایی شدن طرح جامع مدیریت پسماند در تهران دانسته است .	1<2	unknown	explanation	explanation
روزانه ۴۰۰ مترمکعب شیرابه زبالهها در مرکز دفن زباله « آرادکوه » در جنوب تهران تولید میشود .	تولید پسماند در ایران سه برابر استانداردهای جهانی و تولید زباله در تهران ۱۰ برابر استانداردهای جهانیست ؛	1<2	unknown	background	frame
تولید پسماند در ایران سه برابر استانداردهای جهانی و تولید زباله در تهران ۱۰ برابر استانداردهای جهانیست ؛	جمعآوری و بازیافت زباله <*> تبدیل به معضلی بزرگ در ایران شده است ؛	1<2	unknown	explanation	explanation
جمعآوری و بازیافت زباله <*> تبدیل به معضلی بزرگ در ایران شده است ؛	سالها ست که	1<2	unknown	temporal	temporal
جمعآوری و بازیافت زباله <*> تبدیل به معضلی بزرگ در ایران شده است ؛	رهاسازی زبالههای بیمارستانی بدون تفکیک و بیخطرسازی ، آلودگی آب و خاک ، دفن زباله در جنگلهای شمال کشور و . . از جمله	1<2	unknown	elaboration	elaboration
رهاسازی زبالههای بیمارستانی بدون تفکیک و بیخطرسازی ، آلودگی آب و خاک ، دفن زباله در جنگلهای شمال کشور و . . از جمله	مسایلی	1<2	unknown	elaboration	elaboration
هرکیلوگرم پرتقال صادراتی برای بازارهای بینالمللی هزار و ۳۰۳ تومان عرضه شده است ،	درحالیکه <*> از متوسط قیمت خردهفروشی مواد خوراکی در تهران در بازه زمانی هفته منتهی به مهر ، امسال پرتقال کیلویی بیش از هفت هزار و ۴۰۰ تومان در سطح شهر فروخته شده است .	1<2	unknown	contrast	contrast
درحالیکه <*> از متوسط قیمت خردهفروشی مواد خوراکی در تهران در بازه زمانی هفته منتهی به مهر ، امسال پرتقال کیلویی بیش از هفت هزار و ۴۰۰ تومان در سطح شهر فروخته شده است .	براساس آمار بانک مرکزی جمهوری اسلامی ایران ،	1<2	unknown	cause	causal
هرکیلوگرم پرتقال صادراتی برای بازارهای بینالمللی هزار و ۳۰۳ تومان عرضه شده است ،	پرتقال یکی از میوههای صادراتی است	1<2	unknown	joint	conjunction
پرتقال یکی از میوههای صادراتی است	که تجارت آن در نیمه نخست امسال رشد چشمگیری داشته	1<2	unknown	elaboration	elaboration
که تجارت آن در نیمه نخست امسال رشد چشمگیری داشته	و بیش از ۲۵ برابر افزایش پیدا کرده است .	1<2	unknown	joint	conjunction
که تجارت آن در نیمه نخست امسال رشد چشمگیری داشته	در ۶ ماهه نخست امسال ، ۹۱ تن و ۹۸۱ کیلوگرم پرتقال به ارزش ۳۹ هزار و ۶۵۵ دلار ، معادل ۱۱۹ میلیون و ۸۷۵ هزار و ۹۹۳ تومان ، به سه کشور افغانستان ، ترکمنستان و روسیه صادر شده	1<2	unknown	explanation	explanation
در ۶ ماهه نخست امسال ، ۹۱ تن و ۹۸۱ کیلوگرم پرتقال به ارزش ۳۹ هزار و ۶۵۵ دلار ، معادل ۱۱۹ میلیون و ۸۷۵ هزار و ۹۹۳ تومان ، به سه کشور افغانستان ، ترکمنستان و روسیه صادر شده	که بهطور متوسط ، هرکیلوگرم پرتقال صادراتی در این بازارها هزار و ۳۰۳ تومان عرضه شده است .	1<2	unknown	elaboration	elaboration
مجیدرضا حریری ، نایبرییس اتاق بازرگانی ایران در گفتوگو با « وقایعاتفاقیه » میگوید :	میتوان گفت سود اقتصادی بیشتر به این مفهوم	1>2	unknown	attribution	attribution
« اگر درباره محصولات پتروشیمی یا معدنی صحبت کنیم ،	میتوان گفت سود اقتصادی بیشتر به این مفهوم	1>2	unknown	condition	condition
هرکیلوگرم پرتقال صادراتی برای بازارهای بینالمللی هزار و ۳۰۳ تومان عرضه شده است ،	میتوان گفت سود اقتصادی بیشتر به این مفهوم	1<2	unknown	topic-comment	comment
که اگر در بازار داخلی محصول با دلار سه هزار و ۱۰۰ تومانی فروخته میشود	خب سود بیشتر در صادرات خواهد بود	1>2	unknown	condition	condition
که اگر در بازار داخلی محصول با دلار سه هزار و ۱۰۰ تومانی فروخته میشود	و آن طرف با دلار سه هزار و ۶۰۰ تومانی ،	1<2	unknown	joint	conjunction
میتوان گفت سود اقتصادی بیشتر به این مفهوم	خب سود بیشتر در صادرات خواهد بود	1<2	unknown	elaboration	elaboration
میتوان گفت سود اقتصادی بیشتر به این مفهوم	اما من درک نمیکنم چرا محصولی مانند پرتقال باید ارزانتر صادر شود ؟	1<2	unknown	contrast	contrast
اما من درک نمیکنم چرا محصولی مانند پرتقال باید ارزانتر صادر شود ؟	مگر چه سودی دارد ؟	1<2	unknown	joint	conjunction
اما من درک نمیکنم چرا محصولی مانند پرتقال باید ارزانتر صادر شود ؟	مگر آنکه اهداف غیراقتصادی ، پشت این داستان قرار گرفته باشد . »	1<2	unknown	topic-comment	comment
موج کمسابقه گرما استان سیستانوبلوچستان را فراگرفته	اما در این میان زیرساختهای مناسب شبکه برق و آب وجود ندارد ،	1<2	unknown	contrast	contrast
اما در این میان زیرساختهای مناسب شبکه برق و آب وجود ندارد ،	بسیاری از روستاها شبکه آبرسانی ندارند	1<2	unknown	joint	conjunction
اما در این میان زیرساختهای مناسب شبکه برق و آب وجود ندارد ،	و تعرفه برق بسیار بالا ست .	1<2	unknown	joint	conjunction
موج کمسابقه گرما استان سیستانوبلوچستان را فراگرفته	رییس مجمع نمایندگان استان هم از زیرساختهای ضعیف برق و آب در مناطق جنوبی استان سخن میگوید	1<2	unknown	topic-comment	comment
رییس مجمع نمایندگان استان هم از زیرساختهای ضعیف برق و آب در مناطق جنوبی استان سخن میگوید	و خواسته مردم را کاهش تعرفههای برق و توجه جدی به شبکه آبرسانی میداند .	1<2	unknown	joint	conjunction
محمد نعیم امینیفرد میگوید	زیرساختهای صنعت آب و برق در جنوب این استان ضعیف است .	1>2	unknown	attribution	attribution
رییس مجمع نمایندگان استان هم از زیرساختهای ضعیف برق و آب در مناطق جنوبی استان سخن میگوید	زیرساختهای صنعت آب و برق در جنوب این استان ضعیف است .	1<2	unknown	summary	organization
زیرساختهای صنعت آب و برق در جنوب این استان ضعیف است .	یکهزار و ۳۰۰ روستا در بخش جنوبی استان شبکه آبرسانی ندارند	1<2	unknown	explanation	explanation
یکهزار و ۳۰۰ روستا در بخش جنوبی استان شبکه آبرسانی ندارند	و با تانکر به مردم آبرسانی میشود	1<2	unknown	joint	conjunction
و با تانکر به مردم آبرسانی میشود	که پول تانکرها هم در روزهای اخیر پرداخت نشده	1<2	unknown	elaboration	elaboration
که پول تانکرها هم در روزهای اخیر پرداخت نشده	و این موضوع مشکلساز شده است .	1<2	unknown	cause	causal
زیرساختهای صنعت آب و برق در جنوب این استان ضعیف است .	درباره برق هم شرایط به همین شکل است .	1<2	unknown	comparison	concession
موج کمسابقه گرما استان سیستانوبلوچستان را فراگرفته	گرمای کمسابقه و طاقتفرسای این روزهای بلوچستان اگرچه با قطع آب و برق همراه است	1<2	unknown	elaboration	elaboration
گرمای کمسابقه و طاقتفرسای این روزهای بلوچستان اگرچه با قطع آب و برق همراه است	اما مشکل اصلی مردم هزینهای است	1<2	unknown	contrast	contrast
اما مشکل اصلی مردم هزینهای است	که باید برای برق پرداخت کنند .	1<2	unknown	elaboration	elaboration
گرمای کمسابقه و طاقتفرسای این روزهای بلوچستان اگرچه با قطع آب و برق همراه است	علاوه بر این با آغاز بادهای ۱۲۰روزه گرد و غبار هم به مشکلات اهالی این منطقه اضافه میشود ،	1<2	unknown	joint	conjunction
علاوه بر این با آغاز بادهای ۱۲۰روزه گرد و غبار هم به مشکلات اهالی این منطقه اضافه میشود ،	گرد و غباری که <*> ۹۰درصد آن منشا داخلی دارد .	1<2	unknown	elaboration	elaboration
گرد و غباری که <*> ۹۰درصد آن منشا داخلی دارد .	به گفته نمایندگان این استان	1<2	unknown	attribution	attribution
گرمای کمسابقه و طاقتفرسای این روزهای بلوچستان اگرچه با قطع آب و برق همراه است	دمای ایران ۱/۵برابر متوسط افزایش دمای جهان ، افزایش داشته است .	1<2	unknown	background	frame
یک پژوهشگر ارشد جامعهشناسی جنایی با اشاره به <*> گفته	خونبازی در دختران دبیرستانی افزایش چشمگیری یافته است .	1>2	unknown	attribution	attribution
یک پژوهشگر ارشد جامعهشناسی جنایی با اشاره به <*> گفته	اینکه بهداشت روانی جامعه دچار تزلزل شده است ،	1<2	unknown	elaboration	elaboration
به گفته شیرین ولیپوری	خودزنی برای دریافت دیه افزایش پیدا کرده است .	1>2	unknown	attribution	attribution
خونبازی در دختران دبیرستانی افزایش چشمگیری یافته است .	خودزنی برای دریافت دیه افزایش پیدا کرده است .	1<2	unknown	joint	conjunction
او معتقد است	آسیب رساندن به خود برای دریافت بیمه یک بخش از قضیه است	1>2	unknown	attribution	attribution
خودزنی برای دریافت دیه افزایش پیدا کرده است .	آسیب رساندن به خود برای دریافت بیمه یک بخش از قضیه است	1<2	unknown	cause	causal
آسیب رساندن به خود برای دریافت بیمه یک بخش از قضیه است	که قطعا تنها مربوط به مشکلات مالی نمیشود ،	1<2	unknown	elaboration	elaboration
که قطعا تنها مربوط به مشکلات مالی نمیشود ،	بلکه عوامل درونی و روانی نیز در این مساله دخیل است .	1<2	unknown	contrast	contrast
این پژوهشگر اجتماعی گفته	« از شرایط موجود خستهاند	1>2	unknown	attribution	attribution
زمانی که با این افراد صحبت میشود	« از شرایط موجود خستهاند	1>2	unknown	background	frame
میگویند	« از شرایط موجود خستهاند	1>2	unknown	attribution	attribution
خونبازی در دختران دبیرستانی افزایش چشمگیری یافته است .	« از شرایط موجود خستهاند	1<2	unknown	elaboration	elaboration
« از شرایط موجود خستهاند	و چون قصد آسیب رساندن به کسی را ندارند	1<2	unknown	joint	conjunction
« از شرایط موجود خستهاند	به خود شان آسیب میزنند . » به	1<2	unknown	joint	conjunction
گفته او	بسیاری برای تخلیه خشم درونی خود اقدام به خودزنی میکنند ،	1>2	unknown	attribution	attribution
« از شرایط موجود خستهاند	بسیاری برای تخلیه خشم درونی خود اقدام به خودزنی میکنند ،	1<2	unknown	joint	conjunction
بسیاری برای تخلیه خشم درونی خود اقدام به خودزنی میکنند ،	در سالهای اخیر هم این کار افزایش پیدا کرده است	1<2	unknown	joint	conjunction
بسیاری برای تخلیه خشم درونی خود اقدام به خودزنی میکنند ،	و بالاترین آمار بین نوجوانها است	1<2	unknown	joint	conjunction
و بالاترین آمار بین نوجوانها است	که بیشتر آنها را دخترها تشکیل میدهند	1<2	unknown	elaboration	elaboration
که بیشتر آنها را دخترها تشکیل میدهند	و شاید یکی از دلایل آن تبعیض جنسیتی و شرایط رفتاری خانوادهها است .	1<2	unknown	explanation	explanation
به گفته این جامعهشناس	علت این کار فقط اقتصادی نیست ،	1>2	unknown	attribution	attribution
خونبازی در دختران دبیرستانی افزایش چشمگیری یافته است .	علت این کار فقط اقتصادی نیست ،	1<2	unknown	topic-comment	comment
علت این کار فقط اقتصادی نیست ،	بلکه تفاوتهای جنسیتی و توجه بیش از حد به یک جنسیت در جامعه و سرپوشگذاشتن روی این مسایل موجب خودزنی در دوره نوجوانی شده است	1<2	unknown	contrast	contrast
بلکه تفاوتهای جنسیتی و توجه بیش از حد به یک جنسیت در جامعه و سرپوشگذاشتن روی این مسایل موجب خودزنی در دوره نوجوانی شده است	و حتی خودزنی در دوره میانسالی مثلا برای دریافت بیمه بروز پیدا کرده است .	1<2	unknown	cause	causal
روانشناسان میگویند	زنان <*> بیشتر از مردان دچار اختلال روانی میشوند .	1>2	unknown	attribution	attribution
علت این کار فقط اقتصادی نیست ،	زنان <*> بیشتر از مردان دچار اختلال روانی میشوند .	1<2	unknown	background	frame
زنان <*> بیشتر از مردان دچار اختلال روانی میشوند .	به علت نابرابری	1<2	unknown	cause	causal
زنان <*> بیشتر از مردان دچار اختلال روانی میشوند .	ایران در شاخص شکاف جنسیتی در ردهبندی جهانی رتبه ١۴١ را از میان ۱۴۷ کشور در اختیار دارد .	1<2	unknown	joint	conjunction
رییس انجمن زغالسنگ ایران با اعلام <*> نسبت به تکرار حادثه یورت هشدار داده است .	اینکه معادن زغال سنگ ایمنی لازم را ندارند ،	1<2	unknown	elaboration	elaboration
به گفته محمد مجتهدزاده	تجهیزات معادن زغال سنگ ایران بسیار قدیمی است	1>2	unknown	attribution	attribution
رییس انجمن زغالسنگ ایران با اعلام <*> نسبت به تکرار حادثه یورت هشدار داده است .	تجهیزات معادن زغال سنگ ایران بسیار قدیمی است	1<2	unknown	explanation	explanation
تجهیزات معادن زغال سنگ ایران بسیار قدیمی است	چراکه دوره شکوفایی زغال سنگ ایران به سالهای ۱۳۴۵ تا ۱۳۵۵ برمیگردد	1<2	unknown	cause	causal
چراکه دوره شکوفایی زغال سنگ ایران به سالهای ۱۳۴۵ تا ۱۳۵۵ برمیگردد	و در آن زمان معادن زغال سنگ با آخرین تکنولوژیهای روز دنیا فعالیت میکردند .	1<2	unknown	joint	conjunction
چراکه دوره شکوفایی زغال سنگ ایران به سالهای ۱۳۴۵ تا ۱۳۵۵ برمیگردد	اما اکنون بعد از گذشت ۴۰ سال از پیروزی انقلاب ، معدن طبس تنها واحد معدنی است	1<2	unknown	contrast	contrast
اما اکنون بعد از گذشت ۴۰ سال از پیروزی انقلاب ، معدن طبس تنها واحد معدنی است	که از تکنولوژی روز دنیا بهره میبرد	1<2	unknown	elaboration	elaboration
اما اکنون بعد از گذشت ۴۰ سال از پیروزی انقلاب ، معدن طبس تنها واحد معدنی است	و مابقی واحدها شرایط بدتری نسبت به گذشته دارند .	1<2	unknown	joint	conjunction
او همچنین اضافه کرده	حادثه انفجار معدن زغال سنگ زمستانیورت آزادشهر توجه عمومی را نسبت به ایمنی معادن زغال سنگ بالا برد	1>2	unknown	attribution	attribution
تجهیزات معادن زغال سنگ ایران بسیار قدیمی است	حادثه انفجار معدن زغال سنگ زمستانیورت آزادشهر توجه عمومی را نسبت به ایمنی معادن زغال سنگ بالا برد	1<2	unknown	joint	conjunction
اما ارزیابیهای نشان میدهد	نقصهایی <*> تاکنون بارها درباره ناامنبودن معادن زغالسنگ ایران هشدار داده شده است	1>2	unknown	attribution	attribution
حادثه انفجار معدن زغال سنگ زمستانیورت آزادشهر توجه عمومی را نسبت به ایمنی معادن زغال سنگ بالا برد	نقصهایی <*> تاکنون بارها درباره ناامنبودن معادن زغالسنگ ایران هشدار داده شده است	1<2	unknown	contrast	contrast
نقصهایی <*> تاکنون بارها درباره ناامنبودن معادن زغالسنگ ایران هشدار داده شده است	که منجر به حادثه زمستان یورت گلستان شد ، در دیگر معادن نیز موجود است .	1<2	unknown	elaboration	elaboration
نقصهایی <*> تاکنون بارها درباره ناامنبودن معادن زغالسنگ ایران هشدار داده شده است	اما همچنان کارفرمایان و دولت برای تجیهز این معادن اقدام عملی انجام ندادهاند .	1<2	unknown	contrast	contrast
رییس انجمن زغالسنگ ایران با اعلام <*> نسبت به تکرار حادثه یورت هشدار داده است .	در حال حاضر ۱۳هزار معدنچی در معادن زغالسنگ ایران کار میکنند	1<2	unknown	background	frame
در حال حاضر ۱۳هزار معدنچی در معادن زغالسنگ ایران کار میکنند	اما دولت به وظیفهاش برای ایمنسازی این معادن عمل نمیکند .	1<2	unknown	contrast	contrast
اما دولت به وظیفهاش برای ایمنسازی این معادن عمل نمیکند .	در همین حال کارفرمایان هم مسیولان ایمنی را به خاطر	1<2	unknown	joint	conjunction
در همین حال کارفرمایان هم مسیولان ایمنی را به خاطر	اینکه گزارشهای مربوط به ایمنی کارگاه را مطابق میل کارفرمایان تنظیم نمیکنند ،	1<2	unknown	elaboration	elaboration
در همین حال کارفرمایان هم مسیولان ایمنی را به خاطر	اخراج میکنند .	1<2	unknown	joint	conjunction
به گفته برخی معدنچیان معدن یورت ،	باتری به باتریکردن لوکوموتیو داخل معدن علت انفجار نبوده	1>2	unknown	attribution	attribution
باتری به باتریکردن لوکوموتیو داخل معدن علت انفجار نبوده	چراکه این لوکوموتیو پیدا شده	1<2	unknown	cause	causal
چراکه این لوکوموتیو پیدا شده	و کاملا سالم است .	1<2	unknown	joint	conjunction
به اعتقاد آنها	علت انفجار ازدحام گاز و بستهشدن مسیر خروج بوده است .	1>2	unknown	attribution	attribution
باتری به باتریکردن لوکوموتیو داخل معدن علت انفجار نبوده	علت انفجار ازدحام گاز و بستهشدن مسیر خروج بوده است .	1<2	unknown	cause	causal
باتری به باتریکردن لوکوموتیو داخل معدن علت انفجار نبوده	یک روز پس از انفجار در معدن زمستانیورت باتریبه باتری لوکوموتیو در معدن ، باعث انفجار اعلام شده بود	1<2	unknown	background	frame
اما دو کارگر این معدن اعلام کردند	که این لوکوموتیو پیدا شده	1>2	unknown	attribution	attribution
یک روز پس از انفجار در معدن زمستانیورت باتریبه باتری لوکوموتیو در معدن ، باعث انفجار اعلام شده بود	که این لوکوموتیو پیدا شده	1<2	unknown	contrast	contrast
که این لوکوموتیو پیدا شده	و موضوع باتری به باتری نبوده است .	1<2	unknown	joint	conjunction
به گفته این کارگران	همه ۱۳جسدی <*> دچار خفگی <*> شده بودند .	1>2	unknown	attribution	attribution
که این لوکوموتیو پیدا شده	همه ۱۳جسدی <*> دچار خفگی <*> شده بودند .	1<2	unknown	explanation	explanation
همه ۱۳جسدی <*> دچار خفگی <*> شده بودند .	که دیروز پیدا شد ،	1<2	unknown	elaboration	elaboration
دچار خفگی	بر اثر ازدحام گاز و بسته شدن مسیر خروج	1<2	unknown	cause	causal
به گفته آنها	لوکومتیو سالم بوده است	1>2	unknown	attribution	attribution
لوکومتیو باتری به باتری نکرده	لوکومتیو سالم بوده است	1>2	unknown	cause	causal
لوکومتیو باتری به باتری نکرده	و اصلا امکان این کار وجود ندارد .	1<2	unknown	joint	conjunction
همه ۱۳جسدی <*> دچار خفگی <*> شده بودند .	لوکومتیو سالم بوده است	1<2	unknown	joint	conjunction
لوکومتیو سالم بوده است	و علت انفجار ، باید چیز دیگری باشد .	1<2	unknown	cause	causal
به گفته این کارگران	انفجار بر اثر افزایش حجم گاز متان بوده	1>2	unknown	attribution	attribution
همه ۱۳جسدی <*> دچار خفگی <*> شده بودند .	انفجار بر اثر افزایش حجم گاز متان بوده	1<2	unknown	joint	conjunction
انفجار بر اثر افزایش حجم گاز متان بوده	و باید زودتر ، گاز از معدن خارج میشده است .	1<2	unknown	joint	conjunction
در حالیکه سازمان استاندارد اعلام کرده	وزارت کار و وزارت صنایع مسیول ایمنی این معدن بودهاند ،	1>2	unknown	attribution	attribution
وزارت کار و وزارت صنایع مسیول ایمنی این معدن بودهاند ،	مسیولان این وزارتخانه تلاش کردند علت حادثه را به یک « خطای انسانی » کاهش دهند	1>2	unknown	contrast	contrast
باتری به باتریکردن لوکوموتیو داخل معدن علت انفجار نبوده	مسیولان این وزارتخانه تلاش کردند علت حادثه را به یک « خطای انسانی » کاهش دهند	1<2	unknown	contrast	contrast
