unit1_txt	unit2_txt	dir	rel_type	orig_label	label
<DIGIT> <NUM> <*> <DIGIT> <DIGIT> <DIGIT> <*> <DIGIT> <DIGIT> <DIGIT> <DIGIT>	oppure un attimo le do il cellulare	1<2	explicit	expansion.alternative	alternation
le do il cellulare	che sono in giro nei laboratori	1<2	explicit	contingency.cause	causal
mi dica solo verso che ora	io verso che ora la chiamo domani	1<2	implicit	repetition	reformulation
le lascio anche solo il il numero della chiamata	così ha il riferimento della <*> chiamata	1<2	explicit	contingency.goal	purpose
lei si chiama	e mi dica	1<2	explicit	expansion.conjunction	conjunction
facciamo le <NUM>	ci sentiamo allora domani verso le <NUM>	1<2	explicit	expansion.restatement.equivalence	reformulation
ci sentiamo allora domani verso le <NUM>	così vediamo di capire se è un problema del monitor o della scheda video	1<2	explicit	contingency.goal	purpose
capire se è un problema del monitor o della scheda video	io le mando poi l' assistenza	1<2	explicit	temporal.asynchronous	temporal
hai aperto una remedy	ho aperto una remedy web	1<2	implicit	repetition	reformulation
ho aperto una remedy web giusto per per una richiesta su un' assistenza per il plotter	poi <*> è stata registrata	1<2	explicit	temporal.asynchronous	temporal
l' altro sarebbe anche un pò urgente	perchè abbiamo un pò di consegne da fare presso gli utenti	1<2	explicit	contingency.cause	causal
abbiamo un pò di consegne da fare presso gli utenti	se non ci funziona il plotter c' è un pò di problema	1>2	implicit	contingency.cause	causal
se non ci funziona il plotter	c' è un pò di problema	1>2	explicit	contingency.condition	condition
l' inventario che vedo censimento è il <NUM> <NUM> <*> <NUM>	e <*> ho messo anche il numero di matricola	1<2	explicit	expansion.conjunction	conjunction
l' inventario che vedo censimento è il <NUM> <NUM> <*> <NUM>	poi ho messo anche il numero di matricola	1<2	explicit	temporal.asynchronous	temporal
adesso tanto vedo le mie colleghe stanno già registrando comunque	stanno già gestendo la remedy	1<2	implicit	expansion.restatement.equivalence	reformulation
le mie colleghe <*> stanno già gestendo la remedy	io gliela sollecito	1<2	implicit	comparison.concession	concession
ti ho anche il riferimento di un collega	se ci fosse necessità di informazione in più	1<2	explicit	contingency.condition	condition
noi abbiamo tre computer	e nessuno dei tre	1<2	explicit	expansion.conjunction	conjunction
nessuno dei tre	a parte che uno non funziona proprio	1<2	explicit	comparison.concession	concession
uno non funziona proprio	non si accende nemmeno	1<2	implicit	contingency.cause	causal
non si accende nemmeno	però gli altri due che sono comunque funzionanti non non si riesce ad accedere a Intranet	1<2	explicit	comparison.concession	concession
sì <*> scritto tutto in inglese	non riusciamo a capire	1>2	explicit	contingency.cause	causal
posso collegarmi un attimo	così vediamo l' errore che vi dà	1<2	explicit	contingency.goal	purpose
avrei bisogno solo del censimento del settore informatica del computer	e cosa le le serve praticamente	1<2	explicit	expansion.conjunction	conjunction
avrei bisogno solo del censimento del settore informatica del computer	e <*> ce l' ha <*> RWS	1<2	explicit	expansion.conjunction	conjunction
io adesso sono su questo <*> PC	però c' è anche l' altro	1<2	explicit	comparison.concession	concession
io adesso sono su questo <*> PC però c' è anche l' altro	però <*> se va uno va anche l' altro	1<2	explicit	comparison.concession	concession
se va uno	va anche l' altro	1>2	explicit	contingency.condition	condition
se va uno va anche l' altro poi	dovrebbe essere così	1>2	implicit	contingency.cause	causal
provo a collegarmi un attimo	così vediamo	1<2	explicit	contingency.goal	purpose
vediamo	perché probabilmente è un problema che è rimasto da quando è stata cambiata la la Intranet	1<2	explicit	contingency.cause	causal
probabilmente è un problema che è rimasto da quando	è stata cambiata la la Intranet	1>2	explicit	temporal.asynchronous	temporal
probabilmente è un problema che è rimasto da quando è stata cambiata la la Intranet	ho paura che sia dovuto a quello	1<2	implicit	expansion.conjunction	conjunction
vediamo se riesco a collegarmi	perché è molto lento	1<2	explicit	contingency.cause	causal
è molto lento	è lentissimo	1<2	implicit	repetition	reformulation
è lentissimo	lentissimo purtroppo	1<2	implicit	repetition	reformulation
lentissimo purtroppo	è così infatti	1<2	explicit	expansion.restatement.equivalence	reformulation
vanno abilitati determinati indirizzi IP	e probabilmente i vostri non sono stati correttamente abilitati	1<2	explicit	expansion.conjunction	conjunction
devo verificare con i sistemisti	probabilmente ci sono degli indirizzi IP che non sono stati correttamente abilitati	1<2	implicit	contingency.cause	causal
faccio solo un' operazione qui	perché <*> devo recuperarmi un dato che è <*> quella del gateway	1<2	explicit	contingency.cause	causal
se riesco	perché lì ci mette <*> parecchio	1<2	explicit	contingency.cause	causal
devo recuperarmi un dato	e se vuole <*> glielo do io	1<2	explicit	expansion.conjunction	conjunction
<NUM> <NUM> per tutti c' è scritto quindi	penso che sia tra i computer <NUM> <NUM>	1>2	explicit	contingency.cause	causal
ce l' ha questo dato	perché non riesco a raggiungerlo con l' IP	1<2	explicit	contingency.cause	causal
non riesco a raggiungerlo con l' IP	dovrebbe essere raggiungibile	1<2	implicit	comparison.contrast	contrast
aspetti	che proviamo <*> a recuperarlo <*> direttamente	1<2	explicit	contingency.goal	purpose
sono due settimane	e allora c' è da quando è stata cambiata la Intranet	1<2	explicit	contingency.condition	condition
in sede di stampa non riesco a validare	perchè non mi da la voce valida piano	1<2	explicit	contingency.cause	causal
non mi da la voce valida piano	non non compare proprio la voce	1<2	implicit	expansion.restatement.equivalence	reformulation
non non compare proprio la voce	non compare	1<2	implicit	repetition	reformulation
non compare	c' è solo stampa	1<2	implicit	expansion.conjunction	conjunction
avrei bisogno solo di un recapito telefonico	perchè giro una segnalazione per l' assistenza	1<2	explicit	contingency.cause	causal
giro una segnalazione per l' assistenza	così faccio verificare la procedura	1<2	explicit	contingency.goal	purpose
le metto anche l' urgenza nella chiamata	pensavo fosse una cosa che purtroppo si potesse fare subito	1<2	implicit	comparison.concession	concession
no	perche io non ho accesso alla procedura	1<2	explicit	contingency.cause	causal
io non ho accesso alla procedura per quello	devo per forza farla richiamare	1>2	explicit	contingency.cause	causal
tra quanto	perchè io tra mezz' ora esco	1<2	explicit	contingency.cause	causal
io tra mezz' ora esco	nel pomeriggio poi c' è	1<2	explicit	temporal.asynchronous	temporal
non ci sono	non la troviamo	1>2	implicit	contingency.cause	causal
no	fino a <WD> poi non ci sono	1<2	explicit	temporal.asynchronous	temporal
fino a <WD> poi non ci sono	perchè <WD> è festa	1<2	explicit	contingency.cause	causal
fino a <WD> poi non ci sono <*> allora	lo segnalo	1>2	explicit	contingency.condition	condition
non so neanche se ci sono i tecnici	perchè non siamo proprio nella stessa sede	1<2	explicit	contingency.cause	causal
io vedo di fare una cosa urgente	se se ci va bene tra mezz' ora la la contattano	1<2	implicit	contingency.goal	purpose
se ci va bene	tra mezz' ora la la contattano	1>2	explicit	contingency.condition	condition
guardi un pò dovrebbe	esserci l' etichetta del settore informatica <*> sulla base	1<2	implicit	contingency.cause	causal
mi collego un attimo al suo computer	così gliela installo	1<2	explicit	contingency.goal	purpose
è proprio scollegata	nel senso che è ancora impacchettata	1<2	explicit	expansion.restatement.specification	reformulation
è proprio scollegata <*> allora	me la deve collegare signora	1>2	explicit	contingency.condition	condition
no non non no	perchè ho già provato una volta ho fatto un casino	1<2	explicit	contingency.cause	causal
ho già provato una volta	ho fatto un casino	1<2	implicit	temporal.asynchronous	temporal
ho già provato una volta ho fatto un casino allora	è per quello che vi ho chiamato	1>2	explicit	contingency.cause	causal
è per quello che vi ho chiamato	ho proprio bisogno che <*> qualcuno <*> venga	1<2	implicit	contingency.cause	causal
se mi può avvertire	perchè <*> il <NUM> poi sono in ferie	1<2	explicit	contingency.cause	causal
questa settimana ci sona	ma il <NUM> poi sono in ferie	1<2	explicit	contingency.goal	purpose
visto che ci sono solo io e nessun altro può entrare in ufficio	se qualcuno mi avverte prima	1>2	explicit	contingency.cause	causal
ci sono solo io	e nessun altro può entrare in ufficio	1<2	explicit	expansion.conjunction	conjunction
nessun altro può entrare in ufficio	perchè è chiuso a chiave	1<2	explicit	contingency.cause	causal
allora le lascio il numero di intervento	così le sì mando mando lì qualcuno	1<2	explicit	contingency.goal	purpose
le lascio il numero di intervento	allora la richiesta è la numero <NUM> <*> <NUM> <DIGIT> <DIGIT>	1<2	explicit	expansion.restatement.specification	reformulation
mi conferma solo il telefono	così <*> la faccio chiamare	1<2	explicit	contingency.goal	purpose
noi siamo in <LOC> <LOC> <NUM>	questa è la mia sede	1<2	implicit	expansion.restatement.specification	reformulation
questa è la mia sede	però abbiamo un computer ancora delle della vecchia guardia	1<2	explicit	comparison.concession	concession
è una <*> fotocopiatrice	è una fotocopiatrice multifunzione	1<2	implicit	repetition	reformulation
questa questo computer non è collegato alla rete	perchè il palazzo non è in rete	1<2	explicit	contingency.cause	causal
questo computer non è collegato alla rete	però la <*> macchina il tecnico della fotocopiatrice non ha potuto attivarla	1<2	explicit	comparison.concession	concession
la <*> macchina il tecnico della fotocopiatrice non ha potuto attivarla	perchè non può installare i drive sul computer	1<2	explicit	contingency.cause	causal
non può installare i drive sul computer	però ad	1<2	explicit	interrupted	organization
per mettere il cavetto deve avere la scheda di rete	secondo me hanno tutte le nostre macchine la scheda di rete	1<2	implicit	comparison.contrast	contrast
non è ancora stata fisicamente collegata	però ha il cavetto che è un cavetto di rete	1<2	explicit	comparison.concession	concession
ha il cavetto che è un cavetto di rete	non una porta seriale	1<2	implicit	expansion.conjunction	conjunction
non una porta seriale	ma un cavetto di quelli tipo telefonici	1<2	explicit	expansion.restatement.specification	reformulation
è un cavetto di rete non una porta seriale <*> quindi	è è questa stampante è dotata è sicuramente di una scheda di rete	1>2	explicit	contingency.cause	causal
quindi è è questa stampante è dotata è sicuramente di una scheda di rete	è <*> una stampante che dovrà essere predisposta per diventare stampante di rete	1>2	implicit	contingency.cause	causal
in questo momento il palazzo non è cablato <*> allora	è me è meglio collegarlo	1>2	explicit	contingency.condition	condition
è possibile	però appunto preferirei che il tecnico chiamasse il tecnico del <ORG> chiamasse direttamente la sede	1<2	explicit	comparison.concession	concession
preferirei che il tecnico chiamasse il tecnico del <ORG> chiamasse direttamente la sede	le do il numero di telefono	1>2	implicit	contingency.cause	causal
il tecnico chiamasse	il tecnico del <ORG> chiamasse direttamente la sede	1<2	implicit	repetition	reformulation
è del museo	ma è stata collocata lassù	1<2	explicit	comparison.concession	concession
è urgente	perchè dobbiamo attivarla per delle mostre	1<2	explicit	contingency.cause	causal
sì	ma in questo momento non ho sotto mano il il numero	1<2	explicit	comparison.concession	concession
sì	però se può telefonare fare questa telefonata il tecnico risolve direttamente là	1<2	explicit	comparison.contrast	contrast
ha marca e modello	o chiedo poi a lei	1<2	explicit	expansion.alternative	alternation
se <*> mi fa <*> un piacere	chiede lei	1>2	explicit	contingency.condition	condition
se chiede lei mi fa <*> un piacere	perchè per me io devo fare tutto un' altra serie di cose di scadenze e questi sono degli intoppi	1<2	explicit	contingency.cause	causal
io devo fare tutto un' altra serie di cose di scadenze	e questi sono degli intoppi	1<2	explicit	expansion.conjunction	conjunction
telefonate a lei	così vi spiegate	1<2	explicit	contingency.goal	purpose
vi spiegate	e <*> è competente a sufficienza per potervi descrivere la situazione	1<2	explicit	expansion.conjunction	conjunction
vi spiegate	oltretutto è competente a sufficienza per potervi descrivere la situazione	1<2	explicit	expansion.conjunction	conjunction
la chiamata è fatta a mio nome	perchè il computer comunque è registrato a mio nome come dipendente regionale	1<2	explicit	contingency.cause	causal
adesso faccio una chiamata alla <PER>	così le faccio dare i dati del computer	1<2	explicit	contingency.goal	purpose
ha un problema sulla diretta del <ORG> <ORG>	allora non si avvia la diretta	1<2	explicit	expansion.restatement.specification	reformulation
quando <*> mi compare una finestra sì in <SW> <SW> <SW> che dice che è impossibile riprodurre il file	io clicco sul sito del <ORG> <ORG> per poter accedere alla diretta	1>2	explicit	temporal.asynchronous	temporal
dice che è impossibile riprodurre il file	chiede di effettuare la connessione ad internet o inserire il supporto rimovibile in cui è contenuto il file	1<2	implicit	expansion.conjunction	conjunction
effettuare la connessione ad internet	o inserire il supporto rimovibile in cui è contenuto il file	1<2	explicit	expansion.alternative	alternation
effettuare la connessione ad internet o inserire il supporto rimovibile in cui è contenuto il file	quindi provare a riprodurre il file	1<2	explicit	temporal.asynchronous	temporal
ha un problema sulla diretta del <ORG> <ORG>	è un problema però solo mio	1<2	explicit	comparison.concession	concession
è un problema però solo mio	perchè il mio collega nella stessa stanza si connette tranquillamente	1<2	explicit	contingency.cause	causal
il mio collega nella stessa stanza si connette tranquillamente allora	dovrebbe esserci un' opzione da impostare in <*> in <SW> <SW>	1>2	explicit	contingency.condition	condition
sì sì sì allora	provi solo a fare questo	1>2	explicit	contingency.cause	causal
provi solo a fare questo	poi al limite se	1<2	explicit	interrupted	organization
è l' unica cosa che non c' è non c' è	ho selezioni interfaccia servizi premium copia su CD sintonizzatore catalogo copia guida informazioni di esecuzione e basta	1<2	implicit	expansion.restatement.specification	reformulation
l' unica cosa che non c' è non c' è <*> allora	verso il basso dovrebbe trovare un' opzione con scritto connetti ad internet tra parentesi	1>2	explicit	contingency.condition	condition
se fa clic col tasto destro su proprio sulla barra dove c' è scritto <SW> <SW> <SW>	le si apre un menù okay <*> strumenti <*> strumenti <*> opzioni	1>2	explicit	contingency.condition	condition
le si apre un menù <*> strumenti <*> strumenti <*> opzioni	verso il basso dovrebbe trovare un' opzione con scritto connetti ad internet	1<2	implicit	temporal.asynchronous	temporal
no non c' era allora	metta il segno di spunta	1>2	explicit	contingency.condition	condition
metta il segno di spunta	poi faccia applica	1<2	explicit	temporal.asynchronous	temporal
faccia applica	adesso dovrebbe chiuderlo	1<2	implicit	temporal.asynchronous	temporal
chiuderlo	e provare nuovamente ad accedere alla diretta video	1<2	explicit	temporal.asynchronous	temporal
adesso non c' è la diretta	però fà gia tutta un' altra videata	1<2	explicit	comparison.contrast	contrast
fà gia tutta un' altra videata <*> allora	è a posto	1>2	explicit	contingency.condition	condition
è a posto	è a posto	1<2	implicit	repetition	reformulation
non riuscite a visualizzare le timbrature	cioè nel senso che noi abbiamo le quattro timbrature giornaliere <*> però non ci compare il saldo giornaliero del dell' orario effettuato	1<2	explicit	expansion.restatement.specification	reformulation
non riuscite a visualizzare le timbrature	nel senso che noi abbiamo le quattro timbrature giornaliere <*> però non ci compare il saldo giornaliero del dell' orario effettuato	1<2	explicit	expansion.restatement.specification	reformulation
noi abbiamo le quattro timbrature giornaliere quindi sì quella all' ingresso le pa le <DIGIT> di pausa mensa e quella di uscita	però non ci compare il saldo giornaliero del dell' orario effettuato	1<2	explicit	comparison.concession	concession
non ci compare il saldo giornaliero del dell' orario effettuato	non mi compare <*> a fine settimana il saldo delle ore settimanali che ho appunto effettuato	1<2	implicit	expansion.conjunction	conjunction
non mi compare <*> a fine settimana il saldo delle ore settimanali che ho appunto effettuato	ho ad esempio preso le ferie la settimana scorsa non compare il codice delle ferie	1<2	explicit	expansion.instantiation	elaboration
ho ad esempio preso le ferie la settimana scorsa	non compare il codice delle ferie	1<2	implicit	comparison.concession	concession
non compare il codice delle ferie	tutti i dati che puntualmente ho verificato all' ufficio personale invece sono stati sono stati inseriti	1<2	explicit	comparison.concession	concession
aspetti	che vedo se ce l' ho il dunque	1<2	explicit	contingency.goal	purpose
lei riesce ad entrare nelle timbrature	però <*> non vede i dati aggiornati	1<2	explicit	comparison.concession	concession
non vede i dati aggiornati	ad esempio non so lei se adesso <*> sta vedendo quello che vedo io	1<2	explicit	expansion.instantiation	elaboration
non vede i dati aggiornati	il <WD> <NUM> tanto per dirne una io lì avevo <*> preso del permesso che <*> è stato puntualmente codificato e inserito come codice dalla persona addetta al personale del <*> mio della mia direzione ma lì non mi compare nulla	1<2	altlex	expansion.instantiation	elaboration
il <WD> <NUM> tanto per dirne una io lì avevo <*> preso del permesso che <*> è stato puntualmente codificato e inserito come codice dalla persona addetta al personale del <*> mio della mia direzione	ma lì non mi compare nulla	1<2	explicit	comparison.concession	concession
lì non mi compare nulla	così <*> il <WD> se lei vede non c' è il totale delle ore giornaliere così anche il <WD>	1<2	explicit	expansion.conjunction	conjunction
lì non mi compare nulla	ad esempio il <WD> <*> non c' è il totale delle ore giornaliere così anche il <WD>	1<2	explicit	expansion.instantiation	elaboration
lì non mi compare nulla	nella settimana successiva ad esempio sono state inserite altre codifiche e anche lì queste non appaiono	1<2	explicit	expansion.instantiation	elaboration
nella settimana successiva ad esempio sono state inserite altre codifiche	e anche lì queste non appaiono	1<2	explicit	expansion.conjunction	conjunction
anche lì queste non appaiono	e <*> oggi stesso ieri stesso ad esempio o alle timbrature non c' è comunque una una non sono aggiornati comunque i dati	1<2	explicit	expansion.conjunction	conjunction
lì non mi compare nulla	oggi stesso ieri stesso ad esempio o alle timbrature non c' è comunque una una non sono aggiornati comunque i dati	1<2	explicit	expansion.instantiation	elaboration
al personale risulta tutto inserito correttamente tutto	quanto meno al personale risulta quelle che sono sia le ferie che i codici	1<2	explicit	expansion.restatement.specification	reformulation
sono inseriti da loro	perchè avendo preso io del permesso o avendo io preso ferie loro devono comunque inserirli manualmente	1<2	explicit	contingency.cause	causal
fino al <NUM> va tutto bene	compare tutto dal <NUM> in avanti	1<2	implicit	expansion.restatement.equivalence	reformulation
compare tutto dal <NUM> in avanti	praticamente ho solo le timbrature senza senza tutto quello che è in acce	1<2	explicit	expansion.restatement.specification	reformulation
praticamente ho solo le timbrature senza senza tutto quello che è in acce	ad esempio dal <DIGIT> in avanti fino a tutta la settimana del <NUM> io ho preso ferie e dovrebbe con quanto meno comparire quel <NUM> che lei ha visto non so al <WD> <NUM> che è stato sicuramente inserito a conferma della <*> però non non ha non compare	1<2	explicit	expansion.instantiation	elaboration
ad esempio dal <DIGIT> in avanti fino a tutta la settimana del <NUM> io ho preso ferie	e dovrebbe con quanto meno comparire quel <NUM> che lei ha visto non so al <WD> <NUM>	1<2	explicit	expansion.conjunction	conjunction
dovrebbe con quanto meno comparire quel <NUM> che lei ha visto non so al <WD> <NUM>	però non non ha non compare come anche la la timbratura giornaliera di ieri del <NUM>	1<2	explicit	comparison.concession	concession
non non ha non compare come anche la la timbratura giornaliera di ieri del <NUM>	ho le quattro timbrature ma non ho l' orario finale giornaliero	1<2	implicit	expansion.restatement.specification	reformulation
ho le quattro timbrature	ma non ho l' orario finale giornaliero	1<2	explicit	comparison.contrast	contrast
ho capito	e come a lei mi ha detto anche <*> le colleghe vero hanno questo problema	1<2	explicit	expansion.conjunction	conjunction
io questa cosa qui l' avevo già segnalata anche al nostro nostro settore che si occupa dello stato giuridico rile rilevamento badge	mi han detto che avrebbero provveduto a a informare il <ORG>	1<2	implicit	expansion.conjunction	conjunction
mi han detto che avrebbero provveduto a a informare il <ORG> ma questo <*> a inizio mese	e non è successo ancora nulla	1<2	explicit	comparison.concession	concession
non è successo ancora nulla	e adesso non so se è un problema	1<2	explicit	expansion.conjunction	conjunction
magari appunto ci state lavorando	e questo problema non è stato risolto	1<2	explicit	expansion.conjunction	conjunction
mi informo	cerco di capire appunto chi si occupa di dell' inserimento più che altro dei dati	1<2	implicit	contingency.goal	purpose
cerco di capire appunto chi si occupa di dell' inserimento più che altro dei dati	e sulla procedura delle timbrature <*> me ne occupo io un attimo	1<2	explicit	expansion.conjunction	conjunction
sulla procedura delle timbrature <*> me ne occupo io un attimo	e <*> mi dia mi lasci un numero di telefono	1<2	explicit	expansion.conjunction	conjunction
non riusciamo a visualizzare il le sedute del <ORG> <ORG> <*> da qualche gior da qualche giorno	poi ci sono state le vacanze	1<2	explicit	temporal.asynchronous	temporal
su <SW> <SW> <SW> <*> c' è un' opzione che ho scoperto bisogna impostare	le dico come fare	1>2	implicit	contingency.cause	causal
su <SW> <SW> <SW> <*> c' è un' opzione che <*> bisogna impostare	dovrebbe risolvere il problema su <SW> <SW> <SW>	1<2	implicit	contingency.cause	causal
le dico come fare	tanto è una cosa molto semplice	1<2	explicit	expansion.conjunction	conjunction
le dico come fare	dovrebbe aprire <SW> <SW> sì <SW>	1<2	implicit	expansion.restatement.specification	reformulation
se <*> c' è la voce opzioni opzioni internet	va su strumenti opzioni	1>2	explicit	contingency.condition	condition
deve aprire questa	deve aprire proprio <SW> <SW> <SW>	1<2	implicit	expansion.restatement.specification	reformulation
dovrebbe avere un menù strumenti	non lo vedo	1<2	implicit	comparison.concession	concession
deve cliccare sulla casellina	in modo che compaia il segno di spunta	1<2	explicit	contingency.goal	purpose
deve cliccare sulla casellina	e dovrebbe bastare questo	1<2	explicit	expansion.conjunction	conjunction
dovrebbe bastare questo	provi solo a chiudere <*> sia in sia <SW> <SW> che <SW> <SW>	1<2	explicit	comparison.concession	concession
chiudere <*> sia in sia <SW> <SW> che <SW> <SW>	e ha provare a entrare sulla sulla seduta	1<2	explicit	temporal.asynchronous	temporal
e ha provare a entrare sulla sulla seduta	a vedere se riesce <*> a visualizzarla	1<2	implicit	contingency.goal	purpose
provi solo a chiudere <*> sia <SW> <SW> che <SW> <SW> <*> e ha provare a entrare sulla sulla seduta	quindi riapro internet <*> <SW>	1<2	explicit	expansion.restatement.equivalence	reformulation
quindi riapro internet <*> <SW>	vado su su consiglio	1<2	implicit	temporal.asynchronous	temporal
vado su su consiglio	mi dà messaggio di errore	1<2	implicit	temporal.asynchronous	temporal
è un pò lungo	dovrebbe metterci un attimo	1<2	implicit	expansion.restatement.equivalence	reformulation
dovrebbe metterci un attimo	perchè si carica tutto il <*> il file in streaming	1<2	explicit	contingency.cause	causal
dovrebbe metterci un attimo	però se non le dà l' errore siamo già sulla buona	1<2	explicit	comparison.contrast	contrast
se non le dà l' errore	siamo già sulla buona strada	1>2	explicit	contingency.condition	condition
mi dà un' immagine un pò strana	però <*> funziona	1<2	explicit	comparison.concession	concession
faccia solo impostare anche questa opzione per i suoi colleghi	e dovrebbe risolverli <*> risolvere anche a loro	1<2	explicit	contingency.goal	purpose
faccia solo impostare anche questa opzione per i suoi colleghi	ma gliela <*> imposto io	1<2	explicit	comparison.contrast	contrast
la casella di posta per il quale bisogna effettuare il reset è la sua personale	ma è solo da <SW> <*> l' accesso esterno	1<2	explicit	comparison.concession	concession
ma lei mi faccia <*> capire	lei ha sia <SW> programma che poi quando va fuori <*> dalla <SW>	1<2	implicit	expansion.restatement.specification	reformulation
esatto <*> quindi	adesso lei è sul suo computer	1>2	explicit	contingency.condition	condition
no	adesso sono sul computer nella postazione a a <LOC>	1<2	implicit	expansion.restatement.specification	reformulation
adesso sono sul computer nella postazione a a <LOC> quindi	non abbiamo la possibilità di	1>2	explicit	interrupted	organization
ho ho un' accesso <SW> anche <*> che mi era stato fatto come accesso ospite	perchè io utilizzo sempre la stessa macchina macchina e quindi avevo chiesto per comodità però caso mai fosse proprio anche esternamente o a casa cioè ho necessità di <*> vedere la posta	1<2	explicit	contingency.cause	causal
io utilizzo sempre la stessa macchina macchina	e <*> avevo chiesto per comodità	1<2	explicit	expansion.conjunction	conjunction
io utilizzo sempre la stessa macchina macchina <*> quindi	avevo chiesto per comodità	1>2	explicit	contingency.cause	causal
avevo chiesto per comodità	caso mai fosse proprio anche esternamente o a casa cioè ho necessità di <*> vedere la posta	1<2	explicit	contingency.condition	condition
le spiego	le spiego come come funziona	1<2	implicit	repetition	reformulation
visto che lei sulla macchina quella di <LOC> in teoria ha ancora <SW> <*> programma <*> ha ancora <SW> programma proprio <*> installato	da lì c' è la possibilità di andare a cambiare la password per la <SW>	1>2	explicit	contingency.cause	causal
le spiego come come funziona	da lì c' è la possibilità di andare a cambiare la password per la <SW>	1<2	implicit	expansion.restatement.specification	reformulation
da lì c' è la possibilità di andare a cambiare la password per la <SW>	però non è detto che funzioni	1<2	explicit	comparison.concession	concession
però non è detto che funzioni	perchè se le è scaduta non l' ha utilizzata per tot mesi quindi è scaduta	1<2	explicit	contingency.cause	causal
se le è scaduta	non l' ha utilizzata per tot mesi	1>2	explicit	contingency.condition	condition
non l' ha utilizzata per tot mesi quindi	è scaduta	1>2	explicit	contingency.cause	causal
quindi è scaduta in quel caso	in quel caso dobbiamo <*> intervenire noi	1>2	altlex	contingency.condition	condition
lo facciamo	lo facciamo noi	1<2	implicit	repetition	reformulation
richiede <*> allora il suo recapito telefonico al quale eventualmente posso ricontattarla <*> nel corso della giornata	le posso dare o il cellulare o altrimenti <NUM> <NUM> come interno	1>2	explicit	contingency.condition	condition
altrimenti <NUM> <NUM> come interno	oppure <*> mi dica il <*> cellulare	1<2	explicit	expansion.alternative	alternation
che stato fatto l' intervento	e che quindi è a posto	1<2	explicit	expansion.conjunction	conjunction
stato fatto l' intervento <*> quindi	è a posto	1>2	explicit	contingency.cause	causal
finisco solo di chiudere questo	e poi vediamo l' altro	1<2	explicit	temporal.asynchronous	temporal
finisco solo di chiudere questo	poi vediamo l' altro	1<2	explicit	temporal.asynchronous	temporal
mentre <*> si segni il numero di chiamata	ci siamo	1>2	explicit	temporal.synchrony	temporal
si segni il numero di chiamata	e questa è quella per la <SW> casella di posta per <SW> <SW>	1<2	explicit	expansion.conjunction	conjunction
fanno il reset	la richiamo	1<2	implicit	temporal.asynchronous	temporal
la richiamo	proviamo poi insieme a vedere se effettivamente <*> si si riesce a accedere	1<2	explicit	temporal.asynchronous	temporal
non me lo ricordo più	era stato fatto per la postazione di <LOC>	1<2	implicit	comparison.concession	concession
avevo precedentemente chiesto di installare <SW> <SW> nuova versione	perchè altrimenti non mi funzionavano	1<2	explicit	contingency.cause	causal
installare <SW> <SW> nuova versione	altrimenti non mi funzionavano	1<2	explicit	expansion.alternative	alternation
avevo precedentemente chiesto di installare <SW> <SW> nuova versione	poi non andava	1<2	explicit	temporal.asynchronous	temporal
non andava allora	io ho chiesto <*> ho chiesto a <PER> di farmelo	1>2	explicit	contingency.cause	causal
non andava	poi io ho chiesto <*> ho chiesto a <PER> di farmelo	1<2	explicit	temporal.asynchronous	temporal
ho chiesto <*> ho chiesto a <PER> di farmelo	mentre ero qui a <LOC>	1<2	explicit	temporal.synchrony	temporal
ho chiesto a <PER> di farmelo	e mi ha detto quando sei una volta a <LOC> mi telefoni	1<2	explicit	temporal.asynchronous	temporal
quando <*> mi telefoni	sei una volta a <LOC>	1>2	explicit	contingency.condition	condition
questa qua poi è stata risolta <WD> <NUM> <*> dal signor <PER>	e mi ha detto di comunicarlo a voi	1<2	explicit	expansion.conjunction	conjunction
mi ha detto di comunicarlo a voi	in maniera che risulti che lui l' ha fatta	1<2	explicit	contingency.goal	purpose
non è che per caso è la richiesta quella che faceva riferimento all' impossibilità di accedere alle <*> procedure informatiche	perchè in teoria qua non è ancora stata assegnata al tecnico	1<2	explicit	contingency.cause	causal
mi ha detto di comunicarlo a voi in maniera che risulti che lui l' ha fatta <*> allora	io chiamo chi di dovere	1>2	explicit	contingency.condition	condition
io chiamo chi di dovere	e la faccio assegnare a lui	1<2	explicit	contingency.goal	purpose
la faccio assegnare a lui	almeno lui poi ce la ce la chiude	1<2	explicit	temporal.asynchronous	temporal
almeno lui poi ce la ce la chiude	e ci fa pervenire la sua <*> chiusura	1<2	explicit	temporal.asynchronous	temporal
io la richiamo più tardi <*> non appena	mi comunicano l' avvenuto reset della password <*> di <SW>	1>2	explicit	temporal.asynchronous	temporal
io <*> faccio un test anche da un' altra macchina	così almeno vedo se se va bene	1<2	explicit	contingency.goal	purpose
non riesco	sì non riesco a collegarmi	1<2	implicit	repetition	reformulation
non riesce a sentire le <*> le sedute del consiglio	non riesco a collegarmi	1<2	implicit	contingency.cause	causal
impossibile riprodurre il file	effettuare la connessione a internet	1>2	implicit	contingency.cause	causal
effettuare la connessione a internet	o inserire un supporto rimovibile in cui è contenuto il file	1<2	explicit	expansion.alternative	alternation
inserire un supporto rimovibile in cui è contenuto il file	e quindi riprovare a riprodurre il file	1<2	explicit	temporal.asynchronous	temporal
inserire un supporto rimovibile in cui è contenuto il file	quindi riprovare a riprodurre il file	1<2	explicit	temporal.asynchronous	temporal
