unit1_txt	unit2_txt	dir	rel_type	orig_label	label
Whitmore told LA Weekly that on October 6 after traveling back from Florida , Montalvo " walked into lobby of the East L.A. station and turned himself in " , and told the police , " everything he did " .	Whitmore stated to LA Weekly that the alleged crime involved five hard drives each of $ 200 in value .	1<2	implicit	expansion.conjunction	conjunction
that on October 6 <*> Montalvo " walked into lobby of the East L.A. station	after traveling back from Florida ,	1<2	explicit	temporal.asynchronous.succession	temporal
that on October 6 after traveling back from Florida , Montalvo " walked into lobby of the East L.A. station	and turned himself in " ,	1<2	explicit	expansion.conjunction	conjunction
that on October 6 after traveling back from Florida , Montalvo " walked into lobby of the East L.A. station	and turned himself in " ,	1<2	implicit	temporal.asynchronous.precedence	temporal
and turned himself in " ,	and told the police , " everything he did " .	1<2	explicit	expansion.conjunction	conjunction
and turned himself in " ,	and told the police , " everything he did " .	1<2	implicit	temporal.asynchronous.precedence	temporal
Rathbun requested donations via a statement made on his blog ,	in order to help Montalvo with his legal defense financing .	1<2	explicit	contingency.purpose.arg2-as-goal	purpose
Rathbun requested donations via a statement made on his blog , in order to help Montalvo with his legal defense financing .	He described Montalvo as an individual , " facing the penitentiary in thanks for the following sins : a) Leaving a lifehood of slavery to get a taste of freedom and the world . b) Refusing - despite every provocation and incentive and threat - to frame three guys who went out of their ways ( and dipped into their pockets ) to help the kid achieve that freedom . "	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
a) Leaving a lifehood of slavery	to get a taste of freedom and the world .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
a) Leaving a lifehood of slavery to get a taste of freedom and the world .	b) Refusing - despite every provocation and incentive and threat - to frame three guys who went out of their ways ( and dipped into their pockets ) to help the kid achieve that freedom . "	1<2	implicit	expansion.conjunction	conjunction
who went out of their ways	( and dipped into their pockets )	1<2	explicit	expansion.conjunction	conjunction
who went out of their ways ( and dipped into their pockets )	to help the kid achieve that freedom . "	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
New faces emerge	as veteran politicians step down in Hong Kong legislative election	1<2	explicit	temporal.synchronous	temporal
The results show the anti-establishment camp successfully maintained a majority in the geographical constituencies ' seats thus veto power to any members ' bills , and also a minority larger than a third to veto any bills featuring major political reforms .	Young and new faces emerged in the new council members , as veteran politicians stepped down in both the anti-establishment and pro-Beijing campus .	1<2	implicit	expansion.conjunction	conjunction
the anti-establishment camp successfully maintained a majority in the geographical constituencies ' seats thus veto power to any members ' bills , and also a minority larger than a third	to veto any bills featuring major political reforms .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Young and new faces emerged in the new council members ,	as veteran politicians stepped down in both the anti-establishment and pro-Beijing campus .	1<2	explicit	contingency.cause.reason	causal
Eddie Chu received the largest vote in any geographical constituency	In the New Territories West geographical constituency , nonpartisan pan-democrat Eddie Chu was elected with 84,121 votes , the most given to any list in the geographical constituencies .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Other anti-establishment candidates elected in this district were localist camp 's Cheng Chung - tai of Civic Passion , pan - democracy camp 's Kwok Ka-ki and Andrew Wan of respectively Civic Party and the Democratic Party .	The pro-Beijing camp candidates elected were New People Party 's Michael Tien , DAB 's Ben Chan and Leung Che - cheung , FTU 's Alice Mak and pro-establishment nonpartisan Junius Ho .	1<2	implicit	expansion.conjunction	conjunction
The pro-Beijing camp candidates elected were New People Party 's Michael Tien , DAB 's Ben Chan and Leung Che - cheung , FTU 's Alice Mak and pro-establishment nonpartisan Junius Ho .	Two pan-democratic veteran politicians Lee Cheuk - yan of the Labour Party and Frederick Fung of ADPL were defeated in this constituency , with Junius Ho defeating Lee Cheuk - yan by around five thousand votes .	1<2	implicit	expansion.conjunction	conjunction
Two pan-democratic veteran politicians Lee Cheuk - yan of the Labour Party and Frederick Fung of ADPL were defeated in this constituency ,	with Junius Ho defeating Lee Cheuk - yan by around five thousand votes .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
In the New Territories East geographical constituency , pan - democracy camp councillors Alvin Yeung from the Civic Party , Fernando Cheung of the Labour Party , Raymond Chan of People Power , and Leung Kwok - hung of LSD were successfully elected .	Pan - democrat Lam Cheuk - ting from the Democratic Party and localist group Youngspiration 's Baggio Leung were successfully elected newcomers .	1<2	implicit	expansion.conjunction	conjunction
For the Pro-Beijing camp , Elizabeth Quat of DAB was elected with 58,825 votes , the highest in the constituency .	Other pro-Beijing candidates elected in this constituency were Gary Chan of DAB and Eunice Yung of New People 's Party .	1<2	implicit	expansion.conjunction	conjunction
Pan - democrat Gary Fan of the Neo Democrats failed to get re-elected in this constituency ,	and resigned from his leadership in his party due to its election defeat .	1<2	explicit	expansion.conjunction	conjunction
Pan - democrat Gary Fan of the Neo Democrats failed to get re-elected in this constituency ,	and resigned from his leadership in his party due to its election defeat .	1<2	implicit	temporal.asynchronous.precedence	temporal
Demosisto 's Nathan Law earned a surprise victory as second place in the constituency with 50,818 votes ,	and becomes the youngest Legislative Council member in Hong Kong 's history .	1<2	explicit	expansion.conjunction	conjunction
Demosisto 's Nathan Law earned a surprise victory as second place in the constituency with 50,818 votes ,	and becomes the youngest Legislative Council member in Hong Kong 's history .	1<2	implicit	temporal.asynchronous.precedence	temporal
Demosisto 's Nathan Law earned a surprise victory as second place in the constituency with 50,818 votes , and becomes the youngest Legislative Council member in Hong Kong 's history .	The other two anti-establishment camp elects were Hui Chi-fung from the Democratic Party and Tanya Chan of the Civic Party , both considered to be in the pan - democracy camp .	1<2	implicit	expansion.conjunction	conjunction
The rest of the candidates elected in this constituency were young and relatively new activists from the localist camp , Lau Siu-lai and Youngspiration 's Yau Wai-ching .	Yau Wai-ching defeated another localist camp candidate , veteran politician Raymond Wong of the Proletariat Political Institute , by 424 votes .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
In the Kowloon East geographical constituency , pro-Beijing district councillor Wilson Or was elected with 51,516 votes , the highest in this constituency .	Nonpartisan Paul Tse and Wong Kwok - kin of the FTU were successfully re-elected .	1<2	implicit	expansion.conjunction	conjunction
Nonpartisan Paul Tse and Wong Kwok - kin of the FTU were successfully re-elected .	Pan - democracy camp councillor Wu Chi-wai of the Democratic Party was elected .	1<2	implicit	expansion.conjunction	conjunction
Pan - democracy camp councillor Wu Chi-wai of the Democratic Party was elected .	Civic Party 's Jeremy Tam was elected for the first time .	1<2	implicit	expansion.conjunction	conjunction
Civic Party 's Jeremy Tam was elected for the first time .	Localist group Civic Passion 's Wong Yeung - tat was defeated in this district , and resigned his leadership in Civic Passion .	1<2	implicit	expansion.conjunction	conjunction
Localist group Civic Passion 's Wong Yeung - tat was defeated in this district ,	and resigned his leadership in Civic Passion .	1<2	explicit	expansion.conjunction	conjunction
In the District Council ( Second ) functional constituency , commonly know as " Super District Council " seats , pan - democracy camp 's Kwong Chun - yu of the Democratic Party received 491,667 votes , the highest in this constituency .	Other pan-democrats elected were Leung Yiu-chung of NWSC and James To of the Democratic Party .	1<2	implicit	expansion.conjunction	conjunction
Pro-Beijing DAB 's Starry Lee and Holden Chow were successfully elected in this constituency ,	while pro-Beijing veteran politician Wong Kwok - hing of FTU was defeated by 10,694 votes by James To .	1<2	explicit	comparison.contrast	contrast
In traditional functional constituencies , the pan - democracy camp gained a seat from the pro-Beijing camp .	Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected .	1<2	explicit	expansion.conjunction	conjunction
In traditional functional constituencies , the pan - democracy camp gained a seat from the pro-Beijing camp .	Shiu Ka-chun of the Social Welfare constituency defeated their opponents , hence the pan-democrats ' seats in the functional constituencies increased from 9 to 10 .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Shiu Ka-chun of the Social Welfare constituency defeated their opponents ,	hence the pan-democrats ' seats in the functional constituencies increased from 9 to 10 .	1<2	explicit	contingency.cause.result	causal
Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents	and was elected .	1<2	explicit	expansion.conjunction	conjunction
The turnout of this election was the highest in the history of Legislative Council elections , with around 2 million voters voted and a turnout rate of 58 % .	At a polling station in Taikoo of the Hong Kong Island constituency , after the polls closed at 22:30 , with the long queues outside the station the last ballot there was cast at 2:30 the next day , four hours after the last person was allowed to join the queue .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
At a polling station in Taikoo of the Hong Kong Island constituency ,	after the polls closed at 22:30 ,	1<2	explicit	temporal.asynchronous.succession	temporal
At a polling station in Taikoo of the Hong Kong Island constituency , after the polls closed at 22:30 ,	with the long queues outside the station the last ballot there was cast at 2:30 the next day , four hours after the last person was allowed to join the queue .	1>2	explicit	expansion.level-of-detail.arg1-as-detail	elaboration
with the long queues outside the station the last ballot there was cast at 2:30 the next day ,	four hours after the last person was allowed to join the queue .	1<2	explicit	temporal.asynchronous.succession	temporal
The 22nd Fan Expo Canada took place at the Metro Toronto Convention Centre this weekend ,	attracting thousands to the event , one of the most popular in North America .	1<2	implicit	contingency.cause.result	causal
The 22nd Fan Expo Canada took place at the Metro Toronto Convention Centre this weekend , attracting thousands to the event , one of the most popular in North America .	Crossing between the genres of science fiction , horror , anime , fantasy and comics , the event sprawled throughout all corners of the facility .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Crossing between the genres of science fiction , horror , anime , fantasy and comics ,	the event sprawled throughout all corners of the facility .	1<2	implicit	temporal.asynchronous.succession	temporal
Hundreds of vendors offered products new and old ,	joined by celebrity guests like Stan Lee , Mark Hamill , and Margaret Atwood .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Hundreds of vendors offered products new and old , joined by celebrity guests like Stan Lee , Mark Hamill , and Margaret Atwood .	Various local fan organizations were there in a charitable capacity , and thousands of fans donned costumes , many of which they themselves created .	1<2	implicit	expansion.conjunction	conjunction
Various local fan organizations were there in a charitable capacity ,	and thousands of fans donned costumes , many of which they themselves created .	1<2	explicit	expansion.conjunction	conjunction
Atwood , a Booker Prize - winner , was there	to launch her graphic novel Angel Catbird , with illustrator Johnnie Christmas .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Atwood , a Booker Prize - winner , was there to launch her graphic novel Angel Catbird , with illustrator Johnnie Christmas .	Lee was making his final Canadian convention appearance , part of a larger farewell tour .	1<2	implicit	expansion.conjunction	conjunction
Lee was making his final Canadian convention appearance , part of a larger farewell tour .	Hamill 's schedule included a panel with Kevin Conroy , the voice of Batman in Batman : The Animated Series , in which the Star Wars lead played the Joker .	1<2	implicit	expansion.conjunction	conjunction
Ubisoft , Microsoft , and PlayStation VR all had large areas set up for attendees	to try their latest games .	1>2	implicit	contingency.purpose.arg1-as-goal	purpose
Ubisoft , Microsoft , and PlayStation VR all had large areas set up for attendees to try their latest games .	In the 20 - minute PlayStation VR demonstration of Batman : Arkham VR , players are dropped down a secret elevator in Bruce Wayne 's manor , to the Bat Cave , to suit up .	1<2	implicit	expansion.instantiation.arg2-as-instance	elaboration
In the 20 - minute PlayStation VR demonstration of Batman : Arkham VR , players are dropped down a secret elevator in Bruce Wayne 's manor , to the Bat Cave ,	to suit up .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
In the 20 - minute PlayStation VR demonstration of Batman : Arkham VR , players are dropped down a secret elevator in Bruce Wayne 's manor , to the Bat Cave , to suit up .	From there , the demonstration took players to investigate the murder of Nightwing .	1<2	implicit	temporal.asynchronous.precedence	temporal
The Northern Arena Esports Championship ran throughout the weekend ,	facing off teams of video gamers in a packed hall .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
The Northern Arena Esports Championship ran throughout the weekend , facing off teams of video gamers in a packed hall .	Even in early rounds , the event was well attended , with the stands full of gamers , watching the matches with live colour commentary .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Even in early rounds , the event was well attended ,	with the stands full of gamers , watching the matches with live colour commentary .	1<2	explicit	contingency.cause.reason	causal
Both unbeaten teams going in ,	the Brazillian team won the championship and $ 50,000 .	1<2	explicit	expansion.conjunction	conjunction
Gameplay was delayed during the " third map " ( third round ) of the finals ,	when one Immortals player was caught with their headset off .	1<2	explicit	temporal.synchronous	temporal
Gameplay was delayed during the " third map " ( third round ) of the finals , when one Immortals player was caught with their headset off .	After nearly half an hour , the team was deducted a point , leading to a sudden but temporary rush of success by the US team .	1<2	implicit	contingency.cause.result	causal
After nearly half an hour , the team was deducted a point ,	leading to a sudden but temporary rush of success by the US team .	1<2	implicit	contingency.cause.result	causal
Volunteer organization Comic Corps of Canada collects donations of comics ,	to distribute to children and youth in the hospital .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Volunteer organization Comic Corps of Canada collects donations of comics , to distribute to children and youth in the hospital .	Along with collecting comics on - site , the group was fundraising through raffles and button sales .	1<2	implicit	expansion.conjunction	conjunction
Along with collecting comics on - site ,	the group was fundraising through raffles and button sales .	1<2	explicit	expansion.conjunction	conjunction
The thousands of cosplay outfits on parade around the various halls offered a tremendous cross-section of genres and eras of pop culture .	The majority of outfits involved at least some elements made from scratch , a fantastic display of craftsmanship .	1<2	implicit	expansion.conjunction	conjunction
She was outside the building in the gardens ,	waiting for a photographer she had arranged to shoot her new Epic Mickey costumed character - style outfit .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
With shoes as wide as a forearm , and a rigid torso of carved foam , she remained exuberant	even when caught in the traffic between halls , many hours into wearing the outfit .	1>2	explicit	comparison.concession.arg1-as-denier	concession
to suggest designs for a new national flag ,	and determine whether their citizens would prefer a different national flag over the current one .	1<2	explicit	expansion.conjunction	conjunction
The current New Zealand flag is partially based on the United Kingdom 's flag ;	the new one would be unique to New Zealand .	1<2	implicit	comparison.contrast	contrast
The government 's Flag Consideration Project has planned a number of conferences and roadshows as part of this process , with the first meeting set to take place in Christchurch on May 16 .	According to the New Zealand Herald , Emeritus Professor John Burrows , the chairman of the project 's panel of twelve , said New Zealand 's flag has never before been open to public choice .	1<2	implicit	expansion.conjunction	conjunction
According to the New Zealand Herald , Emeritus Professor John Burrows , the chairman of the project 's panel of twelve , said New Zealand 's flag has never before been open to public choice .	Professor Burrows also said resources and kits would be accessible for schools and communities , " For example , schools can run their own flag discussions and referendums to mirror the formal process as part of their own learning exercise " .	1<2	explicit	expansion.conjunction	conjunction
resources and kits would be accessible for schools and communities ,	" For example , schools can run their own flag discussions and referendums to mirror the formal process as part of their own learning exercise " .	1<2	explicit	expansion.instantiation.arg2-as-instance	elaboration
" For example , schools can run their own flag discussions and referendums	to mirror the formal process as part of their own learning exercise " .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
People were encouraged to submit their designs online at www.flag.govt.nz and suggest what the flag should mean on www.standfor.co.nz .	Names of participants would be engraved , at their option , on a flag pole monument to be built in the nation 's capital , Wellington .	1<2	implicit	expansion.conjunction	conjunction
New Zealand 's Prime Minister John Key said he believes redesigning the flag now has a " strong rationale " .	Mr Key promoted the campaign for a unique New Zealand flag on Waitangi Day - February 6 - this year .	1<2	implicit	temporal.asynchronous.succession	temporal
Mr Key promoted the campaign for a unique New Zealand flag on Waitangi Day - February 6 - this year .	Of the public process , he said , " In the end I 'll have one vote in each referendum just like every other New Zealander on the electoral roll " .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
The New Zealand government intends to hold two referendums to reach a verdict on the flag , at an estimated cost of NZ $ 26 million ,	although a recent poll found only a quarter of citizens favoured changing the flag .	1>2	explicit	comparison.concession.arg1-as-denier	concession
The New Zealand government intends to hold two referendums <*> at an estimated cost of NZ $ 26 million ,	to reach a verdict on the flag ,	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
The New Zealand government intends to hold two referendums to reach a verdict on the flag , at an estimated cost of NZ $ 26 million , although a recent poll found only a quarter of citizens favoured changing the flag .	This is a decrease from the year before , when it was forty percent .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
The first referendum is to be held from November 20 to December 11 , selecting a single new flag design out of about four finalists .	Voters would then choose between the new flag and their current flag early in 2016 .	1<2	explicit	temporal.asynchronous.precedence	temporal
The first referendum is to be held from November 20 to December 11 ,	selecting a single new flag design out of about four finalists .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
that <*> the Church of Scientology 's website is being attacked by hackers ,	causing the site to shut down .	1<2	implicit	contingency.cause.result	causal
The attack was launched on Wednesday by a user labelled " Anonymous " , on the website " Insurgency Wiki " , a spinoff of 4chan .	The " History " section of the site explains , in a satirical fashion , that the incident was prompted by the Church of Scientology 's attempts to remove a promotional video featuring Scientologist Tom Cruise from YouTube .	1<2	implicit	expansion.conjunction	conjunction
The " History " section of the site explains , in a satirical fashion , that the incident was prompted by the Church of Scientology 's attempts to remove a promotional video featuring Scientologist Tom Cruise from YouTube .	Though YouTube is complying with the Church of Scientology 's requests to take down the video , other sites such as Gawker.com have stated that they will keep hosting the video .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Though YouTube is complying with the Church of Scientology 's requests to take down the video ,	other sites such as Gawker.com have stated that they will keep hosting the video .	1<2	explicit	comparison.contrast	contrast
" So far , it 's the Internet : 1 , Scientology : 0 .	But it 's a long game . "	1>2	explicit	comparison.concession.arg1-as-denier	concession
" So far , it 's the Internet : 1 , Scientology : 0 . But it 's a long game . " - Matthew Ingram	Writing in a blog post , Matthew Ingram of The Globe and Mail dubbed the ongoing conflict involving the Church of Scientology 's attempts to remove the Cruise video from the Internet : " Scientology vs. the Internet , part XVII " .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Writing in a blog post , Matthew Ingram of The Globe and Mail dubbed the ongoing conflict involving the Church of Scientology 's attempts to remove the Cruise video from the Internet : " Scientology vs. the Internet , part XVII " .	He characterized the conflict between the Church of Scientology and anonymous posters of the Cruise video as " another small skirmish in a war that Scientology has been waging for almost 15 years , since the early days of newsgroups such as alt.religion.scientology , which posted internal church documents in 1994 .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
He characterized the conflict between the Church of Scientology and anonymous posters of the Cruise video as " another small skirmish in a war that Scientology has been waging for almost 15 years , since the early days of newsgroups such as alt.religion.scientology , which posted internal church documents in 1994 .	Lawsuits have been filed , mailing lists have been shut down , homes of discussion group participants have been raided and their computers seized -- an all - out war . "	1<2	implicit	contingency.cause.reason	causal
Lawsuits have been filed ,	mailing lists have been shut down ,	1<2	implicit	expansion.conjunction	conjunction
mailing lists have been shut down ,	homes of discussion group participants have been raided	1<2	implicit	expansion.conjunction	conjunction
homes of discussion group participants have been raided	and their computers seized --	1<2	explicit	expansion.conjunction	conjunction
One poster admitted to being a part of the effort ,	writing in a blog post	1<2	implicit	expansion.manner.arg2-as-manner	mode
One poster admitted to being a part of the effort , writing in a blog post " I have myself , as per instructions , loaded up Gigaloader and started bombarding the Scientology homepage .	There s [ sic ] something in the hilarious anarchy of the net that produces these ' events ' every now and again . "	1<2	implicit	contingency.cause.reason	causal
" I have myself , as per instructions , loaded up Gigaloader	and started bombarding the Scientology homepage .	1<2	explicit	expansion.conjunction	conjunction
There s [ sic ] something in the hilarious anarchy of the net	that produces these ' events ' every now and again . "	1<2	altlex	expansion.conjunction	conjunction
Prompted I think by the Tom Cruise video ,	a new obsession is taking hold on the internet .	1<2	implicit	contingency.cause.reason	causal
" Someone emailed me earlier today talking about a tool a group ’s been using to attack the scientology website .	It ’s an interesting tool , created to overload / create malformed strings and crash a website ’s database , " said the post by an unknown author on pigmy .	1<2	implicit	expansion.conjunction	conjunction
a group ’s been using	to attack the scientology website .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
created	to overload / create malformed strings and crash a website ’s database , "	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
to overload / create malformed strings	and crash a website ’s database , "	1<2	explicit	expansion.conjunction	conjunction
The Church 's website is currently unreachable .	Some individuals reported that when they are able to reach the site , all they get is a message stating , " The word scientology means search for truth ... " .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
that <*> all they get is a message stating , " The word scientology means search for truth ... " .	when they are able to reach the site ,	1<2	explicit	temporal.synchronous	temporal
As of 15:11 GMT the site was accessible again ,	but only loads at relatively slow speeds ,	1>2	explicit	comparison.concession.arg1-as-denier	concession
As of 15:11 GMT the site was accessible again , but only loads at relatively slow speeds ,	and by the end of the day Saturday the site was not loading at all .	1<2	explicit	expansion.conjunction	conjunction
As of 15:11 GMT the site was accessible again , but only loads at relatively slow speeds ,	and by the end of the day Saturday the site was not loading at all .	1<2	implicit	temporal.asynchronous.precedence	temporal
Posts on the message board for the Scientology - critic site Operation Clambake from Friday theorized that a denial - of - service attack had occurred ,	and wrote that as of Friday the Scientology.org site was either not loading at all , or loading very slowly .	1<2	explicit	expansion.conjunction	conjunction
that as of Friday the Scientology.org site was either not loading at all ,	or loading very slowly .	1<2	explicit	expansion.disjunction	alternation
Critics of Scientology at the Internet newsgroup alt.religion.scientology were critical of the attacks to the Church of Scientology website ,	with one poster writing " How can people look at both sides if one side is gone ? "	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
" How can people look at both sides	if one side is gone ? "	1<2	explicit	contingency.condition.arg2-as-cond	condition
Traffic to the Scientology website had already increased 18 - fold prior to the attack , following increased attention after the Tom Cruise video appeared on the Internet .	At that time , one in three visits to the site came from BBC News , and the website increased to number 3 in the company Hitwise UK 's Lifestyle - Religion category .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
following increased attention	after the Tom Cruise video appeared on the Internet .	1<2	explicit	temporal.asynchronous.succession	temporal
At that time , one in three visits to the site came from BBC News ,	and the website increased to number 3 in the company Hitwise UK 's Lifestyle - Religion category .	1<2	explicit	expansion.conjunction	conjunction
With development of Microsoft 's Internet Explorer 9 ( IE9 ) browser almost complete ,	Microsoft announced on Friday that it is time for IE6 users to move away from the antiquated 10 - year - old browser .	1<2	explicit	temporal.synchronous	temporal
With development of Microsoft 's Internet Explorer 9 ( IE9 ) browser almost complete , Microsoft announced on Friday that it is time for IE6 users to move away from the antiquated 10 - year - old browser .	Microsoft has replaced it with three newer versions .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
On a new website , " The Internet Explorer 6 Countdown " , Microsoft has launched an aggressive campaign to persuade users to stop using IE6	and update to a newer IE .	1<2	explicit	expansion.conjunction	conjunction
On a new website , " The Internet Explorer 6 Countdown " , Microsoft has launched an aggressive campaign to persuade users to stop using IE6 and update to a newer IE .	Its goal is to decrease IE6 users to less than one percent .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Now that we ’re in 2011 , in an era of modern web standards ,	it ’s time to say goodbye , "	1<2	explicit	temporal.synchronous	temporal
Internet Explorer 's market share is slipping .	IE 's various versions accounted for 70 percent of the market in 2009 ; this has dropped to approximately 56 percent today .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
IE 's various versions accounted for 70 percent of the market in 2009 ; this has dropped to approximately 56 percent today .	Mozilla Firefox , its main rival , has been actively increasing its market share while the recently released Google Chrome is also quickly gaining users .	1<2	implicit	contingency.cause.result	causal
Mozilla Firefox , its main rival , has been actively increasing its market share	while the recently released Google Chrome is also quickly gaining users .	1<2	explicit	expansion.conjunction	conjunction
PC World 's recent analysis of its own web traffic statistics concluded , " Usually , Internet Explorer is the # 2 browser after Firefox , but over the past 30 days it 's been # 3 , a couple of points behind Safari - and nearly tied with Chrome .	It might be a statistical blip .	1<2	implicit	comparison.contrast	contrast
" Usually , Internet Explorer is the # 2 browser after Firefox ,	but over the past 30 days it 's been # 3 , a couple of points behind Safari - and nearly tied with Chrome .	1<2	explicit	comparison.contrast	contrast
but over the past 30 days it 's been # 3 , a couple of points behind Safari	- and nearly tied with Chrome .	1<2	explicit	expansion.conjunction	conjunction
It might be a statistical blip .	But if it is n't , and Chrome continues to surge , IE could fall to fourth place . "	1<2	explicit	comparison.concession.arg2-as-denier	concession
But <*> IE could fall to fourth place . "	if it is n't , and Chrome continues to surge ,	1<2	explicit	contingency.condition.arg2-as-cond	condition
if it is n't ,	and Chrome continues to surge ,	1<2	explicit	expansion.conjunction	conjunction
Web developers face big problems with IE6 .	Also , not mentioned on Microsoft 's " The Internet Explorer 6 Countdown " site , are the numerous security vulnerabilities putting the browser at risk of being hacked .	1<2	explicit	expansion.conjunction	conjunction
Web developers face big problems with IE6 .	As they design their web pages for the newer browsers with advanced web technology and geared to the newest web core markup language HTML 5 , they are forced to accommodate older out - of - date technology to support IE6 users .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
As they design their web pages for the newer browsers with advanced web technology and geared to the newest web core markup language HTML 5 ,	they are forced to accommodate older out - of - date technology to support IE6 users .	1<2	explicit	temporal.synchronous	temporal
they are forced to accommodate older out - of - date technology	to support IE6 users .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Also , not mentioned on Microsoft 's " The Internet Explorer 6 Countdown " site , are the numerous security vulnerabilities putting the browser at risk of being hacked .	The Internet security firm Secunia.com , has said that as of March 4 , 2011 , IE6 has 277 vulnerabilities ; 39 percent of these are rated " highly critical " .	1<2	implicit	contingency.cause.reason	causal
Microsoft 's Internet Explorer 6 is one of the most successful software products ever	as measured by its durability and the massive numbers of people who have used it .	1<2	explicit	contingency.cause.reason	causal
Microsoft 's Internet Explorer 6 is one of the most successful software products ever as measured by its durability and the massive numbers of people who have used it .	But it has outlived its usefulness , and Microsoft no longer wants to support it .	1<2	explicit	comparison.contrast	contrast
Microsoft 's Internet Explorer 6 is one of the most successful software products ever as measured by its durability and the massive numbers of people who have used it .	IE6 shipped with Windows XP , nearly a decade ago .	1<2	implicit	expansion.conjunction	conjunction
But it has outlived its usefulness ,	and Microsoft no longer wants to support it .	1<2	explicit	contingency.cause.result	causal
Paris was born in Switzerland	but her parents moved her to the United Kingdom when she was six so they could be closer to the church 's headquarters .	1<2	explicit	comparison.contrast	contrast
Paris was born in Switzerland but her parents moved her to the United Kingdom when she was six so they could be closer to the church 's headquarters .	She joined the Sea Org aged 14 .	1<2	implicit	temporal.asynchronous.precedence	temporal
but her parents moved her to the United Kingdom	when she was six	1<2	explicit	temporal.synchronous	temporal
but her parents moved her to the United Kingdom when she was six	so they could be closer to the church 's headquarters .	1<2	explicit	contingency.purpose.arg2-as-goal	purpose
She joined the Sea Org aged 14 .	In 1995 , at age seventeen , she was told to disconnect from her mother .	1<2	implicit	temporal.asynchronous.precedence	temporal
Paris claims she was first sent to the ship aged eighteen for two weeks as a teenager but ended up spending twelve years there .	Paris also claims that her passport was taken away from her and she was forced to work in the engine room .	1<2	explicit	expansion.conjunction	conjunction
she was first sent to the ship aged eighteen for two weeks as a teenager	but ended up spending twelve years there .	1<2	explicit	comparison.concession.arg2-as-denier	concession
that her passport was taken away from her	and she was forced to work in the engine room .	1<2	explicit	expansion.conjunction	conjunction
that her passport was taken away from her	and she was forced to work in the engine room .	1<2	implicit	temporal.asynchronous.precedence	temporal
I was basically hauled in	and told that my mum had attacked the church and that I needed to disconnect from her because she was suppressive .	1<2	explicit	expansion.conjunction	conjunction
and told that my mum had attacked the church	and that I needed to disconnect from her because she was suppressive .	1<2	explicit	expansion.conjunction	conjunction
and that I needed to disconnect from her	because she was suppressive .	1<2	explicit	contingency.cause.reason	causal
Her mother had spoken out against Scientology on French television	after her ex-husband and Paris 's father , Albert Jaquier , committed suicide after he lost his fortune to Scientology .	1<2	explicit	temporal.asynchronous.succession	temporal
after her ex-husband and Paris 's father , Albert Jaquier , committed suicide	after he lost his fortune to Scientology .	1<2	explicit	temporal.asynchronous.succession	temporal
Paris claims that she was kept at Flag Land Base in Clearwater , Florida until she was eighteen and then transferred to the Freewinds .	She also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship .	1<2	explicit	expansion.conjunction	conjunction
