unit1_txt	unit2_txt	dir	rel_type	orig_label	label
由于 汉 语 句子 的 表达 形式 是 多种多样 的 ,	必须 深入 到 语义 一级	1>2	unknown	cause	causal
要 准确 地 刻画 一 个 句子 所 表达 的 意思 ,	必须 深入 到 语义 一级	1>2	unknown	enablement	purpose
在 多 文档 自动 文摘 技术 中 , 句子 间 相似 度 的 计算 是 一 个 关键 的 问题 。	必须 深入 到 语义 一级	1<2	unknown	elab-addition	elaboration
必须 深入 到 语义 一级	并 结合 语法 结构 信息 ,	1<2	unknown	joint	conjunction
必须 深入 到 语义 一级	由 此 提出 了 一 种 基 于 语义 依存 的 汉 语 句子 相似 度 计算 的 方法 ,	1<2	unknown	elab-addition	elaboration
由 此 提出 了 一 种 基 于 语义 依存 的 汉 语 句子 相似 度 计算 的 方法 ,	该 方法 取得 了 令 人 满意 的 实验 效果 。	1<2	unknown	evaluation	comment
为了 避免 基 于 传统 机器 学习 的 中 文 文本 蕴含 识别 方法 需要 人工 筛选 大量 特征 以及 使用 多 种 自然 语言 处理 工具 造成 的 错误 累计 问题 ,	该文 提出 了 基 于 CNN 与 双 向 LSTM 的 中 文 文本 蕴含 识别 方法 。	1>2	unknown	bg-goal	frame
该文 提出 了 基 于 CNN 与 双 向 LSTM 的 中 文 文本 蕴含 识别 方法 。	该 方法 使用 CNN 与 双 向 LSTM	1<2	unknown	elab-process_step	elaboration
该 方法 使用 CNN 与 双 向 LSTM	分别 对 句子 进行 编码 ,	1<2	unknown	enablement	purpose
该 方法 使用 CNN 与 双 向 LSTM	自动 提取 相关 特征 ,	1<2	unknown	joint	conjunction
自动 提取 相关 特征 ,	然后 使用 全 连接 层	1<2	unknown	joint	conjunction
然后 使用 全 连接 层	进行 分类 得到 初步 的 识别 结果 ,	1<2	unknown	enablement	purpose
然后 使用 全 连接 层	最后 使用 语义 规则	1<2	unknown	joint	conjunction
最后 使用 语义 规则	对 网络 识别 结果 进行 修正 ,	1<2	unknown	enablement	purpose
对 网络 识别 结果 进行 修正 ,	得到 最终 的 蕴含 识别 结果 。	1<2	unknown	elab-addition	elaboration
该 方法 使用 CNN 与 双 向 LSTM	在 2014 年 RITE-VAL 评测 任务 的 数据 集上 MacroF1 结果 为 61.74% ,	1<2	unknown	evaluation	comment
在 2014 年 RITE-VAL 评测 任务 的 数据 集上 MacroF1 结果 为 61.74% ,	超过 评测 第一 名 的 结果 61.51% 。	1<2	unknown	elab-addition	elaboration
实验 结果 表明 ,	该 方法 对于 中 文 文本 蕴含 识别 是 有效 的 。	1>2	unknown	attribution	attribution
在 2014 年 RITE-VAL 评测 任务 的 数据 集上 MacroF1 结果 为 61.74% ,	该 方法 对于 中 文 文本 蕴含 识别 是 有效 的 。	1<2	unknown	elab-addition	elaboration
笑话 作 为 国家 级 非 物质 文化 遗产 , 历史 悠久 ,	该 文 构 建 的 大 规模 中 文笑话 语料 库 为 人工 智能 以及 语言 学 研究 提供 了 有利 的 资源 支撑 。	1>2	unknown	bg-general	frame
笑话 作 为 国家 级 非 物质 文化 遗产 , 历史 悠久 ,	普遍 存在 于 人们 的 日常 生活 中 ,	1<2	unknown	elab-addition	elaboration
笑话 作 为 国家 级 非 物质 文化 遗产 , 历史 悠久 ,	是 最 贴近 人们 生活 的 艺术 体裁 之 一 ,	1<2	unknown	elab-addition	elaboration
笑话 作 为 国家 级 非 物质 文化 遗产 , 历史 悠久 ,	笑话 的 理解 也是 人工 智能 发展 需要 攻克 的 难题 之 一 。	1<2	unknown	elab-addition	elaboration
该 文 构 建 的 大 规模 中 文笑话 语料 库 为 人工 智能 以及 语言 学 研究 提供 了 有利 的 资源 支撑 。	该文 首先 归纳 总结 笑话 语料 库 所 依据 的 笑话 相关 理论 基础 ,	1<2	unknown	elab-process_step	elaboration
该文 首先 归纳 总结 笑话 语料 库 所 依据 的 笑话 相关 理论 基础 ,	然后 对 语料 库 构建 中 语料 标注 、 语料 分析 等 工作 做 了 详细 的 介绍 ,	1<2	unknown	joint	conjunction
最后 在 语料 库 的 基础 上 ,	分别 将 笑话 与 故事 、 微博 、 歇后 语 / 谚语 以及 新闻 四 种 体裁 分别 做 了 识别 工作 ,	1>2	unknown	bg-general	frame
然后 对 语料 库 构建 中 语料 标注 、 语料 分析 等 工作 做 了 详细 的 介绍 ,	分别 将 笑话 与 故事 、 微博 、 歇后 语 / 谚语 以及 新闻 四 种 体裁 分别 做 了 识别 工作 ,	1<2	unknown	joint	conjunction
分别 将 笑话 与 故事 、 微博 、 歇后 语 / 谚语 以及 新闻 四 种 体裁 分别 做 了 识别 工作 ,	验证 了 笑话 简洁 、 具有 一定 的 情节 、 富含 情感 等 特征 。	1<2	unknown	elab-addition	elaboration
分别 将 笑话 与 故事 、 微博 、 歇后 语 / 谚语 以及 新闻 四 种 体裁 分别 做 了 识别 工作 ,	同时 通过 与 等长 的 负例 构成 的 数据 集 进行 笑话 识别 ,	1<2	unknown	joint	conjunction
同时 通过 与 等长 的 负例 构成 的 数据 集 进行 笑话 识别 ,	验证 了 所 提出 特征 的 有效 性 。	1<2	unknown	elab-addition	elaboration
神经 机器 翻译 是 目前 机器 翻译 领域 最热门 的 研究 方法 。	该 文 利用 数据 增强 技术	1>2	unknown	bg-goal	frame
和 统计 机器 翻译 相比 ,	神经 机器 翻译 在 语料 丰富 的 语种 上 可以 取得 非 常好 的 结果 ,	1>2	unknown	comparison	concession
神经 机器 翻译 是 目前 机器 翻译 领域 最热门 的 研究 方法 。	神经 机器 翻译 在 语料 丰富 的 语种 上 可以 取得 非 常好 的 结果 ,	1<2	unknown	elab-addition	elaboration
神经 机器 翻译 在 语料 丰富 的 语种 上 可以 取得 非 常好 的 结果 ,	但是 在 资源 比较 稀缺 的 语种 上 表现 一般 。	1<2	unknown	contrast	contrast
该 文 利用 数据 增强 技术	对 资源 贫乏 语种 的 训练 数据 进行 扩充 ,	1<2	unknown	enablement	purpose
对 资源 贫乏 语种 的 训练 数据 进行 扩充 ,	以 此 增强 神经 机器 翻译 的 泛化 能力 。	1<2	unknown	enablement	purpose
该 文 利用 数据 增强 技术	该文 在 藏 汉 、 汉 英 两 种 语言 对上 进行 了 实验 ,	1<2	unknown	elab-addition	elaboration
当 训练 数据 规模 只有 10万 平行 句 对时 ,	在 两 种 语言 对上 均 获得 了 4 个 BLEU 值 的 提高 。	1>2	unknown	temporal	temporal
相较 于 基准 系统 ,	在 两 种 语言 对上 均 获得 了 4 个 BLEU 值 的 提高 。	1>2	unknown	comparison	concession
该文 在 藏 汉 、 汉 英 两 种 语言 对上 进行 了 实验 ,	在 两 种 语言 对上 均 获得 了 4 个 BLEU 值 的 提高 。	1<2	unknown	elab-addition	elaboration
实验 表明 ,	数据 增强 技术 可以 有效 地 解决 神经 机器 翻译 因为 训练 数据 太少 而 导致 的 泛化 能力 不足 问题 。	1>2	unknown	attribution	attribution
该 文 利用 数据 增强 技术	数据 增强 技术 可以 有效 地 解决 神经 机器 翻译 因为 训练 数据 太少 而 导致 的 泛化 能力 不足 问题 。	1<2	unknown	evaluation	comment
数据 并行 训练 神经 语言 模型 ,	该文 通过 实验 对比 All-Reduce 算法 和 基 于 采样 的 梯度 更新 策略 在 数据 传输 上 的 加速 效果 ,	1>2	unknown	bg-general	frame
数据 并行 训练 神经 语言 模型 ,	旨 在 不 改变 网络 结构 的 同时 ,	1<2	unknown	elab-addition	elaboration
旨 在 不 改变 网络 结构 的 同时 ,	大 幅度 降低 训练 所 带来 的 时间 消耗 。	1<2	unknown	joint	conjunction
旨 在 不 改变 网络 结构 的 同时 ,	但 由于 多 设备 之间 频繁 的 数据 传输 , 使得 整体 加速 效果 并 不 理想 。	1<2	unknown	contrast	contrast
该文 通过 实验 对比 All-Reduce 算法 和 基 于 采样 的 梯度 更新 策略 在 数据 传输 上 的 加速 效果 ,	使用 了 四 块 NVIDIA TIT AN X ( Pascal ) GPU 设备	1<2	unknown	elab-addition	elaboration
使用 了 四 块 NVIDIA TIT AN X ( Pascal ) GPU 设备	在 循环 神经 语言 模型 上 进行 训练 ,	1<2	unknown	enablement	purpose
该文 通过 实验 对比 All-Reduce 算法 和 基 于 采样 的 梯度 更新 策略 在 数据 传输 上 的 加速 效果 ,	两 种 方法 分别 可 获得 约 25% 和 41% 的 速度 提升 。	1<2	unknown	evaluation	comment
该文 通过 实验 对比 All-Reduce 算法 和 基 于 采样 的 梯度 更新 策略 在 数据 传输 上 的 加速 效果 ,	同时 , 该文 还 针对 数据 并行 方法 的 适用 性 以及 不同 的 硬件 设备 连接 方式 对 传输 速度 的 影响 进行 了 讨论 。	1<2	unknown	elab-addition	elaboration
该 文针 对 传统 蒙古 文 与 西里尔蒙古 文 设计 开发 了 一 个 功能 完备 的 信息 检索 系统 。	在 网页 抓取 方面 , 采用 MD5 算法 对 爬虫 进行 了 改进 ,	1<2	unknown	elab-aspect	elaboration
在 网页 抓取 方面 , 采用 MD5 算法 对 爬虫 进行 了 改进 ,	提升 了 爬虫 的 速度 。	1<2	unknown	elab-addition	elaboration
在 网页 抓取 方面 , 采用 MD5 算法 对 爬虫 进行 了 改进 ,	在 预 处理 阶段 , 对 蒙古 文 文档 进行 了 编码 转换 、 词缀 切分 转换 等 操作 。	1<2	unknown	joint	conjunction
在 网页 抓取 方面 , 采用 MD5 算法 对 爬虫 进行 了 改进 ,	在 检索 方面 , 使用 向量 空间 模型 实现 了 对 蒙古 文 文档 的 检索 。	1<2	unknown	joint	conjunction
该 文针 对 传统 蒙古 文 与 西里尔蒙古 文 设计 开发 了 一 个 功能 完备 的 信息 检索 系统 。	在 该 文 系统 中 加入 了 西里尔蒙古 文 到 传统 蒙古 文 转换 和 更新 统计 等 模块 ,	1<2	unknown	elab-addition	elaboration
在 该 文 系统 中 加入 了 西里尔蒙古 文 到 传统 蒙古 文 转换 和 更新 统计 等 模块 ,	最终 搭建 了 一 个 可以 达到 应用 要求 的 蒙古 文 信息 检索 系统 。	1<2	unknown	elab-addition	elaboration
由于 哈萨克 语构 词法 的 特点 ,	该 文 采用 实验 语音 学 的 基本 理论 和 方法 ,	1>2	unknown	bg-general	frame
由于 哈萨克 语构 词法 的 特点 ,	九 个 元音 的 声频 特性 在 语音 识别 中 具有 重要 的 作用 。	1<2	unknown	result	causal
该 文 采用 实验 语音 学 的 基本 理论 和 方法 ,	研究 了 哈萨克 语 多 音 节 词 中 的 元 音 格局 。	1<2	unknown	enablement	purpose
针 对 从 语音 库 中 挑选 的 1 062 个 多 音 节 词 ,	分别 对 其 词首 、 词腹 和 词尾 音节 中 的 元音 共振 峰频 率 值 进行 统计 ,	1>2	unknown	bg-general	frame
研究 了 哈萨克 语 多 音 节 词 中 的 元 音 格局 。	分别 对 其 词首 、 词腹 和 词尾 音节 中 的 元音 共振 峰频 率 值 进行 统计 ,	1<2	unknown	elab-addition	elaboration
分别 对 其 词首 、 词腹 和 词尾 音节 中 的 元音 共振 峰频 率 值 进行 统计 ,	并 采用 Joos 方法 详细 地 归纳 和 分析 了 哈萨克 语 词首 、 词腹 和 词尾 音节 元 音格 局 以及 存在 的 差异 ,	1<2	unknown	joint	conjunction
并 采用 Joos 方法 详细 地 归纳 和 分析 了 哈萨克 语 词首 、 词腹 和 词尾 音节 元 音格 局 以及 存在 的 差异 ,	绘制 出 了 哈萨克 语 多 音节 词 元音 的 共 振峰 模式 。	1<2	unknown	enablement	purpose
该 文 采用 实验 语音 学 的 基本 理论 和 方法 ,	该项 研究 结果 对 哈萨克 语 的 语音 研究 及 应用 具有 较高 的 参考 价值 。	1<2	unknown	elab-addition	elaboration
随 着 藏 语 语音 合成 研究 的 深入 ,	藏 语 同形 异音 词 的 读音 问题 成 为 影响 合成 系统 自然 度 和 可懂 度 的 主要 障碍 。	1>2	unknown	bg-general	frame
藏 语 同形 异音 词 的 读音 问题 成 为 影响 合成 系统 自然 度 和 可懂 度 的 主要 障碍 。	共 收集 整理 了 465 个 同形 异 音词 ,	1>2	unknown	bg-general	frame
藏 语 同形 异音 词 的 读音 问题 成 为 影响 合成 系统 自然 度 和 可懂 度 的 主要 障碍 。	藏 语 同形 异 音词 与 汉 语 中 多 音词 的 性质 有 所 不同 ,	1<2	unknown	elab-addition	elaboration
藏 语 同形 异 音词 与 汉 语 中 多 音词 的 性质 有 所 不同 ,	仅仅 依靠 词典 不 一定 能 解决 问题 。	1<2	unknown	elab-addition	elaboration
该文 从 藏 语 本身 独有 的 语言 规则 和 语音 特点 出发 ,	共 收集 整理 了 465 个 同形 异 音词 ,	1>2	unknown	manner-means	mode
该文 从 藏 语 本身 独有 的 语言 规则 和 语音 特点 出发 ,	依据 《 藏 汉 大 词典 》 ,	1<2	unknown	elab-addition	elaboration
依据 《 藏 汉 大 词典 》 ,	在 其 所 列出 的 常用 藏 语 同形 异音 词 的 基础 上 ,	1<2	unknown	elab-addition	elaboration
共 收集 整理 了 465 个 同形 异 音词 ,	然后 从 372320 个 句子 文本 中 统计 出 了 同 形异 音词 在 藏 语 文本 中 的 出现 频率 及 不同 读音 的 使用 频率 ,	1<2	unknown	joint	conjunction
然后 从 372320 个 句子 文本 中 统计 出 了 同 形异 音词 在 藏 语 文本 中 的 出现 频率 及 不同 读音 的 使用 频率 ,	并 深度 辨析 了 藏 语 同形异 音词 的 构词 形式 、 分类 以及 在 具体 文本 中 出现 的 形式 ,	1<2	unknown	joint	conjunction
最后 结合 实例	提出 了 具体 的 消歧 方法 及 实验 结果 ,	1>2	unknown	bg-general	frame
并 深度 辨析 了 藏 语 同形异 音词 的 构词 形式 、 分类 以及 在 具体 文本 中 出现 的 形式 ,	提出 了 具体 的 消歧 方法 及 实验 结果 ,	1<2	unknown	joint	conjunction
共 收集 整理 了 465 个 同形 异 音词 ,	为 语音 合成 系统 的 前端 文本 分析 模块 提供 了 有力 依据 。	1<2	unknown	elab-addition	elaboration
近年 来 , 随 着 人们 对 历史 和 传统 文化 的 保护 和 传承 越来越 重视 ,	该文 提出 了 一 种 基 于 卷积 降噪 自 编码 器 的 藏 文 历史 文献 版 面 分析 方法 。	1>2	unknown	bg-general	frame
近年 来 , 随 着 人们 对 历史 和 传统 文化 的 保护 和 传承 越来越 重视 ,	研究 人员 对 历史 文献 数字 化 的 兴趣 也 越来越 高涨 。	1<2	unknown	elab-addition	elaboration
版面 分析 是 历史 文献 数字 化 的 重要 基础 步骤 ,	该文 提出 了 一 种 基 于 卷积 降噪 自 编码 器 的 藏 文 历史 文献 版 面 分析 方法 。	1>2	unknown	bg-general	frame
该文 提出 了 一 种 基 于 卷积 降噪 自 编码 器 的 藏 文 历史 文献 版 面 分析 方法 。	首先 , 将 藏 文 历史 文 献图 像 进行 超 像素 聚类 获得 超 像素 块 ;	1<2	unknown	elab-process_step	elaboration
首先 , 将 藏 文 历史 文 献图 像 进行 超 像素 聚类 获得 超 像素 块 ;	然后 , 利用 卷积 降噪 自编码 器	1<2	unknown	joint	conjunction
然后 , 利用 卷积 降噪 自编码 器	提取 超 像素 块 的 特征 ;	1<2	unknown	enablement	purpose
然后 , 利用 卷积 降噪 自编码 器	最后 , 使用 SVM 分类 器	1<2	unknown	joint	conjunction
最后 , 使用 SVM 分类 器	对 藏 文 历史 文献 的 超 像素 块 进行 分类 预测 ,	1<2	unknown	enablement	purpose
对 藏 文 历史 文献 的 超 像素 块 进行 分类 预测 ,	从而 提取 出 藏 文 历史 文献 版面 的 各个 部分 。	1<2	unknown	enablement	purpose
在 藏 文 历史 文献 数据 集 上 的 实验 表明 ,	该 方法 能够 对 藏 文 历史 文献 的 不同 版面 元素 进行 有效 的 分离 。	1>2	unknown	attribution	attribution
该文 提出 了 一 种 基 于 卷积 降噪 自 编码 器 的 藏 文 历史 文献 版 面 分析 方法 。	该 方法 能够 对 藏 文 历史 文献 的 不同 版面 元素 进行 有效 的 分离 。	1<2	unknown	evaluation	comment
文本 摘要 旨 在 实现 从 海量 的 文本 数据 中 快速 准确 地 获取 关键 信息 。	该文 将 文句 中 的 关键 词 嵌入 知识 网络 进行 建模 ,	1>2	unknown	bg-goal	frame
为 探索 新颖 的 摘要 句 特征 因素 ,	该文 将 文句 中 的 关键 词 嵌入 知识 网络 进行 建模 ,	1>2	unknown	enablement	purpose
该文 将 文句 中 的 关键 词 嵌入 知识 网络 进行 建模 ,	并 将 文句 映射 至 知识 网络 进行 表达 ,	1<2	unknown	joint	conjunction
并 将 文句 映射 至 知识 网络 进行 表达 ,	进而 提出 文句 的 关键 词 建构 渗透 度 特征 模型 ,	1<2	unknown	progression	organization
进而 提出 文句 的 关键 词 建构 渗透 度 特征 模型 ,	在 摘要 句 判别 中 引入 文句 中 关键 词组 的 宽度 和 深度 的 渗透 特性 。	1<2	unknown	elab-addition	elaboration
结合 最大 熵 建模 分类 方法 ,	针 对 领域 语料 库 进行 不同 特征 的 影响 系数 建模 ,	1>2	unknown	bg-general	frame
该文 将 文句 中 的 关键 词 嵌入 知识 网络 进行 建模 ,	针 对 领域 语料 库 进行 不同 特征 的 影响 系数 建模 ,	1<2	unknown	elab-addition	elaboration
针 对 领域 语料 库 进行 不同 特征 的 影响 系数 建模 ,	实现 了 监督 学习 下 摘要 句 的 有效 分类 和 自动 提取 。	1<2	unknown	elab-addition	elaboration
该文 将 文句 中 的 关键 词 嵌入 知识 网络 进行 建模 ,	文中 实验 结果 良好 ,	1<2	unknown	evaluation	comment
表明 了	新 特征 模型 的 有效 性 和 在 领域 语料 库 中 的 稳定 性 ,	1>2	unknown	attribution	attribution
文中 实验 结果 良好 ,	新 特征 模型 的 有效 性 和 在 领域 语料 库 中 的 稳定 性 ,	1<2	unknown	elab-addition	elaboration
新 特征 模型 的 有效 性 和 在 领域 语料 库 中 的 稳定 性 ,	且 特征 计算 方法 简洁 ,	1<2	unknown	joint	conjunction
且 特征 计算 方法 简洁 ,	具有 良好 的 综合 实用 性 。	1<2	unknown	elab-addition	elaboration
蛋 白质 关系 抽取 研究 对于 生命 科学 各 领域 的 研究 具有 广泛 的 应用 价值 。	该文 提出 了 一 种 混合 机器 学习 和 规则 方法 的 蛋白 质 关系 抽取 框架 。	1>2	unknown	bg-general	frame
蛋 白质 关系 抽取 研究 对于 生命 科学 各 领域 的 研究 具有 广泛 的 应用 价值 。	但是 , 基 于 机器 学习 的 蛋白质 关系 抽取 方法 普遍 停留 在 二 元 关系 抽取 ,	1<2	unknown	contrast	contrast
但是 , 基 于 机器 学习 的 蛋白质 关系 抽取 方法 普遍 停留 在 二 元 关系 抽取 ,	失去 了 丰富 的 关系 类型 信息 ,	1<2	unknown	elab-addition	elaboration
但是 , 基 于 机器 学习 的 蛋白质 关系 抽取 方法 普遍 停留 在 二 元 关系 抽取 ,	而 基 于 规则 的 开放 式 信息 抽取 方法 可以 抽取 完整 的 蛋白质 关系 ( “ 蛋白质 1 , 关系 词 , 蛋白质 2 ” ) ,	1<2	unknown	joint	conjunction
而 基 于 规则 的 开放 式 信息 抽取 方法 可以 抽取 完整 的 蛋白质 关系 ( “ 蛋白质 1 , 关系 词 , 蛋白质 2 ” ) ,	但是 召回 率 较低 。	1<2	unknown	contrast	contrast
针对 以 上 问题 ,	该文 提出 了 一 种 混合 机器 学习 和 规则 方法 的 蛋白 质 关系 抽取 框架 。	1>2	unknown	bg-general	frame
该文 提出 了 一 种 混合 机器 学习 和 规则 方法 的 蛋白 质 关系 抽取 框架 。	该 框架 先利 用 机器 学习 方法	1<2	unknown	elab-process_step	elaboration
该 框架 先利 用 机器 学习 方法	完 成 命 名实体 识别 和 二 元 关系 抽取 ,	1<2	unknown	enablement	purpose
该 框架 先利 用 机器 学习 方法	然后 利用 基 于 句法 模板 和 词典 匹配 的 方法	1<2	unknown	joint	conjunction
然后 利用 基 于 句法 模板 和 词典 匹配 的 方法	抽取 表示 当前 两 个 蛋白 质间 关系 类型 的 关系 词 。	1<2	unknown	enablement	purpose
该文 提出 了 一 种 混合 机器 学习 和 规则 方法 的 蛋白 质 关系 抽取 框架 。	该 方法 在 AImed 语料 上 取得 了 40.18% 的 F 值 ,	1<2	unknown	evaluation	comment
该 方法 在 AImed 语料 上 取得 了 40.18% 的 F 值 ,	远高 于 基 于 规则 的 Stanford Open IE 方法 。	1<2	unknown	elab-addition	elaboration
﻿在 自然 语言 处理 中 , 嵌入 表示 是 表达 语言 知识 的 重要 途径 和 手段 ,	提出 基 于 知识 库 训练 嵌入 表示 的 伪 句式 构造 方法 ,	1>2	unknown	bg-general	frame
本 研究 以 《 同义 词 词林 》 为 例 ,	提出 基 于 知识 库 训练 嵌入 表示 的 伪 句式 构造 方法 ,	1>2	unknown	elab-addition	elaboration
提出 基 于 知识 库 训练 嵌入 表示 的 伪 句式 构造 方法 ,	并 在 多 项 任务 上 测试 新 方法 的 有效 性 。	1<2	unknown	joint	conjunction
根据 《 同义 词 词 林 》 词义 编码 反映 的 层级 结构 ,	将 这些 编码 扩展 为 多 种 伪 句式 ,	1>2	unknown	bg-general	frame
提出 基 于 知识 库 训练 嵌入 表示 的 伪 句式 构造 方法 ,	将 这些 编码 扩展 为 多 种 伪 句式 ,	1<2	unknown	elab-addition	elaboration
将 这些 编码 扩展 为 多 种 伪 句式 ,	并 据 此 生成 不同 的 伪 语料 库 ,	1<2	unknown	joint	conjunction
将 这些 编码 扩展 为 多 种 伪 句式 ,	采用 word 2 vec 模型	1<2	unknown	elab-addition	elaboration
采用 word 2 vec 模型	在 伪 语料 库 上 训练 义素 向量 及 词 向量 ,	1<2	unknown	enablement	purpose
在 伪 语料 库 上 训练 义素 向量 及 词 向量 ,	得到 CiLin 2 Vec 资源 ,	1<2	unknown	enablement	purpose
得到 CiLin 2 Vec 资源 ,	并 应 用 于 词义 合成 、 类比 推理 和 词义 相似 度 计算 等 任务 上 。	1<2	unknown	joint	conjunction
提出 基 于 知识 库 训练 嵌入 表示 的 伪 句式 构造 方法 ,	在 这些 任务 上 均 取得 了 进展 或 突破 ,	1<2	unknown	evaluation	comment
在 这些 任务 上 均 取得 了 进展 或 突破 ,	其中 , 在 词义 合成 、 类比 推理 任务 上 的 准确 率 达到 90% 以上 ,	1<2	unknown	elab-addition	elaboration
其中 , 在 词义 合成 、 类比 推理 任务 上 的 准确 率 达到 90% 以上 ,	超过 了 以往 在 语料 库 上 训得 的 结果 。	1<2	unknown	elab-addition	elaboration
证明	该 方法 可以 有效 地 将 知识 库 中 的 理性 知识 注入 嵌入 表示 中 去 ,	1>2	unknown	attribution	attribution
其中 , 在 词义 合成 、 类比 推理 任务 上 的 准确 率 达到 90% 以上 ,	该 方法 可以 有效 地 将 知识 库 中 的 理性 知识 注入 嵌入 表示 中 去 ,	1<2	unknown	elab-addition	elaboration
也 显示 了	CiLin2 Vec 嵌入 表示 资源 在 应用 上 的 巨大 潜力 。	1>2	unknown	attribution	attribution
该 方法 可以 有效 地 将 知识 库 中 的 理性 知识 注入 嵌入 表示 中 去 ,	CiLin2 Vec 嵌入 表示 资源 在 应用 上 的 巨大 潜力 。	1<2	unknown	joint	conjunction
针 对 无 监督 属性 选择 算法 无 类别 信息 和 未 考虑 属性 低秩 等 问题 ,	该文 提出 了 一 种 融合 K 均值 聚类 和 低秩 约束 的 属性 选择 算法 。	1>2	unknown	bg-goal	frame
该文 提出 了 一 种 融合 K 均值 聚类 和 低秩 约束 的 属性 选择 算法 。	算法 在 线性 回归 的 模型 框架 中 有效 地 嵌入 自表 达 方 法 ,	1<2	unknown	elab-addition	elaboration
算法 在 线性 回归 的 模型 框架 中 有效 地 嵌入 自表 达 方 法 ,	同时 利用 K 均值 聚类	1<2	unknown	joint	conjunction
同时 利用 K 均值 聚类	产生 伪类 标签 最大 化类 间距	1<2	unknown	enablement	purpose
产生 伪类 标签 最大 化类 间距	以 更好 地 稀疏 结构 ,	1<2	unknown	enablement	purpose
算法 在 线性 回归 的 模型 框架 中 有效 地 嵌入 自表 达 方 法 ,	并 使用 l2 , p- 范数 代替 传统 的 l2 , 1 - 范数 ,	1<2	unknown	joint	conjunction
并 使用 l2 , p- 范数 代替 传统 的 l2 , 1 - 范数 ,	通过 参数 p来 灵活 调节 结果 的 稀疏 性 ,	1<2	unknown	elab-addition	elaboration
最后 证明 了	该 文算 法 具有 执行 线性 判别 分析 的 特点 和 收敛 性 。	1>2	unknown	attribution	attribution
该文 提出 了 一 种 融合 K 均值 聚类 和 低秩 约束 的 属性 选择 算法 。	该 文算 法 具有 执行 线性 判别 分析 的 特点 和 收敛 性 。	1<2	unknown	elab-addition	elaboration
经实 验验 证 ,	分类 准确 率 平均 提高 了 17.04% 、 13.95% 、 3.6% 和 9.39% ,	1>2	unknown	attribution	attribution
该文 提出 的 属性 算法 与 NFS 算法 、 LDA 算法 、 RFS 算法 、 RSR 算法 相比	分类 准确 率 平均 提高 了 17.04% 、 13.95% 、 3.6% 和 9.39% ,	1>2	unknown	comparison	concession
该文 提出 了 一 种 融合 K 均值 聚类 和 低秩 约束 的 属性 选择 算法 。	分类 准确 率 平均 提高 了 17.04% 、 13.95% 、 3.6% 和 9.39% ,	1<2	unknown	evaluation	comment
分类 准确 率 平均 提高 了 17.04% 、 13.95% 、 3.6% 和 9.39% ,	分类 准确 率 方差 也是 最小 的 ,	1<2	unknown	joint	conjunction
分类 准确 率 方差 也是 最小 的 ,	分类 结果 稳定 。	1<2	unknown	elab-addition	elaboration
有效 地 进行 多 轮 对话 是 开放 域人机 对话 系统 的 主要 目标 之 一 。	借鉴 强化 学习 方法 考虑 全局 的 视角 , 该 文 利用 深度 强化 学习 算法 DQN ( deep Q-network ) ,	1>2	unknown	bg-general	frame
有效 地 进行 多 轮 对话 是 开放 域人机 对话 系统 的 主要 目标 之 一 。	目前 的 神经 网络 对话 生成 模型 在 开放 域 多轮 对话 过程 中 存在 着 容易 产生 万能 回复 、 很快 陷入 死 循环 的 问题 ;	1<2	unknown	elab-addition	elaboration
目前 的 神经 网络 对话 生成 模型 在 开放 域 多轮 对话 过程 中 存在 着 容易 产生 万能 回复 、 很快 陷入 死 循环 的 问题 ;	而 已 有 的 多 轮 对话 研究 工作 存在 着 没有 考虑 未来 对话 走向 的 问题 。	1<2	unknown	elab-addition	elaboration
借鉴 强化 学习 方法 考虑 全局 的 视角 , 该 文 利用 深度 强化 学习 算法 DQN ( deep Q-network ) ,	提出 了 使用 深度 价值 网络 对 每 一 轮 的 候选 句子 进行 评估 ,	1<2	unknown	enablement	purpose
提出 了 使用 深度 价值 网络 对 每 一 轮 的 候选 句子 进行 评估 ,	并 选择 未来 收益 最大 的 而 非 生成 概率 最大 的 句子 作 为 回复 的 多 轮 对话 策略 学习 方法 。	1<2	unknown	joint	conjunction
实验 结果 表明 ,	该文 提出 的 方法 将 多 轮 对话 的 平均 对话 轮数 提高 了 两 轮 ,	1>2	unknown	attribution	attribution
借鉴 强化 学习 方法 考虑 全局 的 视角 , 该 文 利用 深度 强化 学习 算法 DQN ( deep Q-network ) ,	该文 提出 的 方法 将 多 轮 对话 的 平均 对话 轮数 提高 了 两 轮 ,	1<2	unknown	evaluation	comment
该文 提出 的 方法 将 多 轮 对话 的 平均 对话 轮数 提高 了 两 轮 ,	同时 在 主观 对比 评价 指标 上 获胜 比例 高出 了 45% 。	1<2	unknown	joint	conjunction
在 微博 系统 中 , 寻找 高 质量 微博 用户 进行 关注 是 获取 高 质量 信息 的 前提 。	该文 研究 高质 量微 博 用户 发现 问题 ,	1>2	unknown	bg-general	frame
该文 研究 高质 量微 博 用户 发现 问题 ,	即 给定 领域 词 查询 , 系统 根据 用户 质量 返回 相关 用户 排序 列表 。	1<2	unknown	elab-addition	elaboration
该文 研究 高质 量微 博 用户 发现 问题 ,	将 该 问题 分解 成 两 个 子 问题 :	1<2	unknown	elab-addition	elaboration
